Frequency (Hz),FFT Magnitude (dB)
2214.60,-72.755
2214.84,-71.992
2215.09,-69.061
2215.33,-73.348
2215.58,-69.972
2215.82,-72.468
2216.06,-72.991
2216.31,-72.900
2216.55,-70.909
2216.80,-70.760
2217.04,-73.700
2217.29,-74.063
2217.53,-71.812
2217.77,-71.684
2218.02,-71.288
2218.26,-69.832
2218.51,-73.117
2218.75,-69.643
2218.99,-71.121
2219.24,-72.511
2219.48,-70.757
2219.73,-70.067
2219.97,-69.959
2220.21,-70.882
2220.46,-68.875
2220.70,-69.912
2220.95,-70.950
2221.19,-73.533
2221.44,-71.896
2221.68,-71.702
2221.92,-72.236
2222.17,-71.376
2222.41,-72.934
2222.66,-72.100
2222.90,-70.339
2223.14,-70.434
2223.39,-70.188
2223.63,-69.455
2223.88,-69.489
2224.12,-70.185
2224.37,-70.513
2224.61,-70.709
2224.85,-70.457
2225.10,-72.265
2225.34,-69.051
2225.59,-70.661
2225.83,-70.075
2226.07,-68.077
2226.32,-70.604
2226.56,-69.529
2226.81,-69.076
2227.05,-73.377
2227.29,-69.623
2227.54,-73.179
2227.78,-72.564
2228.03,-71.421
2228.27,-68.827
2228.52,-70.074
2228.76,-71.100
2229.00,-69.752
2229.25,-68.974
2229.49,-68.866
2229.74,-68.197
2229.98,-70.035
2230.22,-71.780
2230.47,-70.387
2230.71,-72.594
2230.96,-71.260
2231.20,-68.281
2231.45,-67.400
2231.69,-70.878
2231.93,-70.954
2232.18,-72.527
2232.42,-69.699
2232.67,-70.671
2232.91,-71.039
2233.15,-71.703
2233.40,-68.608
2233.64,-67.537
2233.89,-69.474
2234.13,-69.347
2234.38,-66.747
2234.62,-66.724
2234.86,-67.523
2235.11,-67.190
2235.35,-70.098
2235.60,-72.751
2235.84,-71.878
2236.08,-69.293
2236.33,-70.913
2236.57,-69.856
2236.82,-67.225
2237.06,-70.197
2237.30,-67.646
2237.55,-70.898
2237.79,-70.242
2238.04,-70.349
2238.28,-66.492
2238.53,-65.776
2238.77,-69.359
2239.01,-69.650
2239.26,-68.682
2239.50,-69.564
2239.75,-68.846
2239.99,-69.587
2240.23,-70.005
2240.48,-70.834
2240.72,-69.232
2240.97,-69.929
2241.21,-70.731
2241.46,-70.174
2241.70,-66.345
2241.94,-67.501
2242.19,-69.042
2242.43,-68.259
2242.68,-70.881
2242.92,-68.715
2243.16,-68.074
2243.41,-68.892
2243.65,-69.246
2243.90,-69.482
2244.14,-68.854
2244.38,-68.463
2244.63,-68.706
2244.87,-66.835
2245.12,-70.582
2245.36,-70.254
2245.61,-71.248
2245.85,-67.254
2246.09,-66.527
2246.34,-67.432
2246.58,-68.870
2246.83,-68.903
2247.07,-69.494
2247.31,-69.805
2247.56,-65.495
2247.80,-66.929
2248.05,-70.464
2248.29,-65.986
2248.54,-66.936
2248.78,-67.984
2249.02,-67.076
2249.27,-67.891
2249.51,-68.556
2249.76,-71.150
2250.00,-69.118
2250.24,-65.755
2250.49,-65.779
2250.73,-65.998
2250.98,-65.778
2251.22,-65.937
2251.46,-66.965
2251.71,-67.510
2251.95,-68.617
2252.20,-66.822
2252.44,-68.083
2252.69,-64.122
2252.93,-67.226
2253.17,-68.216
2253.42,-68.644
2253.66,-69.349
2253.91,-70.406
2254.15,-64.729
2254.39,-66.790
2254.64,-64.225
2254.88,-67.674
2255.13,-68.307
2255.37,-66.514
2255.62,-67.666
2255.86,-68.825
2256.10,-67.044
2256.35,-68.345
2256.59,-66.927
2256.84,-65.059
2257.08,-63.886
2257.32,-66.322
2257.57,-66.504
2257.81,-68.754
2258.06,-65.070
2258.30,-65.441
2258.54,-66.029
2258.79,-65.237
2259.03,-65.087
2259.28,-68.162
2259.52,-66.894
2259.77,-65.799
2260.01,-64.203
2260.25,-65.652
2260.50,-66.566
2260.74,-68.263
2260.99,-66.903
2261.23,-65.228
2261.47,-67.463
2261.72,-65.678
2261.96,-68.778
2262.21,-65.888
2262.45,-66.286
2262.70,-64.560
2262.94,-67.116
2263.18,-66.679
2263.43,-66.503
2263.67,-65.578
2263.92,-64.536
2264.16,-66.201
2264.40,-66.583
2264.65,-68.211
2264.89,-63.926
2265.14,-66.388
2265.38,-64.199
2265.62,-63.292
2265.87,-65.537
2266.11,-65.170
2266.36,-63.570
2266.60,-65.387
2266.85,-63.982
2267.09,-64.121
2267.33,-66.091
2267.58,-66.047
2267.82,-64.862
2268.07,-64.412
2268.31,-66.064
2268.55,-65.982
2268.80,-65.233
2269.04,-63.113
2269.29,-62.611
2269.53,-63.795
2269.78,-62.884
2270.02,-62.369
2270.26,-65.315
2270.51,-63.345
2270.75,-62.372
2271.00,-62.974
2271.24,-66.001
2271.48,-62.005
2271.73,-64.308
2271.97,-64.757
2272.22,-62.023
2272.46,-64.441
2272.71,-64.991
2272.95,-65.233
2273.19,-66.097
2273.44,-63.345
2273.68,-64.855
2273.93,-63.763
2274.17,-66.201
2274.41,-62.558
2274.66,-64.255
2274.90,-61.989
2275.15,-63.586
2275.39,-63.122
2275.63,-62.146
2275.88,-61.217
2276.12,-59.509
2276.37,-63.340
2276.61,-62.750
2276.86,-60.655
2277.10,-65.543
2277.34,-63.891
2277.59,-61.975
2277.83,-61.557
2278.08,-60.374
2278.32,-64.584
2278.56,-62.259
2278.81,-63.740
2279.05,-64.458
2279.30,-63.677
2279.54,-60.516
2279.79,-61.989
2280.03,-62.356
2280.27,-60.620
2280.52,-62.354
2280.76,-61.521
2281.01,-62.168
2281.25,-62.794
2281.49,-62.254
2281.74,-61.758
2281.98,-61.612
2282.23,-64.694
2282.47,-61.520
2282.71,-60.424
2282.96,-62.695
2283.20,-59.739
2283.45,-63.400
2283.69,-61.170
2283.94,-60.683
2284.18,-61.237
2284.42,-61.875
2284.67,-61.079
2284.91,-60.180
2285.16,-63.396
2285.40,-62.585
2285.64,-61.289
2285.89,-63.673
2286.13,-61.240
2286.38,-60.630
2286.62,-59.703
2286.87,-61.712
2287.11,-63.551
2287.35,-61.690
2287.60,-58.805
2287.84,-58.543
2288.09,-59.521
2288.33,-61.766
2288.57,-59.926
2288.82,-59.241
2289.06,-60.663
2289.31,-59.182
2289.55,-58.614
2289.79,-61.061
2290.04,-60.511
2290.28,-58.943
2290.53,-57.809
2290.77,-60.231
2291.02,-60.906
2291.26,-58.249
2291.50,-61.323
2291.75,-59.816
2291.99,-58.921
2292.24,-61.963
2292.48,-60.572
2292.72,-59.633
2292.97,-58.593
2293.21,-59.350
2293.46,-59.445
2293.70,-58.023
2293.95,-59.673
2294.19,-61.775
2294.43,-60.733
2294.68,-57.303
2294.92,-59.868
2295.17,-60.662
2295.41,-61.308
2295.65,-61.328
2295.90,-60.629
2296.14,-60.491
2296.39,-60.280
2296.63,-59.520
2296.88,-55.454
2297.12,-56.667
2297.36,-57.219
2297.61,-59.547
2297.85,-57.023
2298.10,-55.629
2298.34,-60.443
2298.58,-59.036
2298.83,-60.378
2299.07,-60.585
2299.32,-57.886
2299.56,-58.461
2299.80,-59.433
2300.05,-59.934
2300.29,-57.076
2300.54,-53.898
2300.78,-59.345
2301.03,-58.454
2301.27,-56.470
2301.51,-59.301
2301.76,-60.470
2302.00,-58.347
2302.25,-58.865
2302.49,-56.249
2302.73,-57.103
2302.98,-55.082
2303.22,-57.866
2303.47,-58.382
2303.71,-57.221
2303.96,-62.462
2304.20,-58.550
2304.44,-58.157
2304.69,-56.598
2304.93,-58.616
2305.18,-58.592
2305.42,-58.618
2305.66,-58.524
2305.91,-58.899
2306.15,-59.485
2306.40,-58.657
2306.64,-59.104
2306.88,-58.792
2307.13,-61.633
2307.37,-61.748
2307.62,-57.967
2307.86,-56.464
2308.11,-56.050
2308.35,-58.714
2308.59,-55.098
2308.84,-57.757
2309.08,-57.889
2309.33,-57.297
2309.57,-56.597
2309.81,-55.607
2310.06,-56.617
2310.30,-57.342
2310.55,-57.023
2310.79,-57.551
2311.04,-56.268
2311.28,-56.037
2311.52,-57.462
2311.77,-59.924
2312.01,-59.687
2312.26,-58.647
2312.50,-58.635
2312.74,-58.460
2312.99,-59.697
2313.23,-57.827
2313.48,-57.449
2313.72,-55.742
2313.96,-57.428
2314.21,-58.519
2314.45,-56.341
2314.70,-57.110
2314.94,-56.721
2315.19,-56.911
2315.43,-57.171
2315.67,-58.184
2315.92,-57.401
2316.16,-58.352
2316.41,-57.840
2316.65,-61.141
2316.89,-58.452
2317.14,-57.270
2317.38,-60.116
2317.63,-58.468
2317.87,-58.246
2318.12,-56.222
2318.36,-54.814
2318.60,-55.525
2318.85,-57.094
2319.09,-57.465
2319.34,-57.817
2319.58,-61.978
2319.82,-57.892
2320.07,-59.525
2320.31,-57.269
2320.56,-58.163
2320.80,-55.795
2321.04,-59.149
2321.29,-58.884
2321.53,-56.371
2321.78,-57.829
2322.02,-56.429
2322.27,-58.081
2322.51,-58.137
2322.75,-59.225
2323.00,-60.485
2323.24,-57.432
2323.49,-58.154
2323.73,-56.965
2323.97,-55.904
2324.22,-56.968
2324.46,-55.963
2324.71,-58.254
2324.95,-59.350
2325.20,-62.943
2325.44,-59.838
2325.68,-60.723
2325.93,-58.951
2326.17,-60.379
2326.42,-59.588
2326.66,-57.167
2326.90,-58.741
2327.15,-61.477
2327.39,-59.677
2327.64,-63.228
2327.88,-60.760
2328.12,-59.830
2328.37,-59.387
2328.61,-59.281
2328.86,-61.313
2329.10,-60.363
2329.35,-57.272
2329.59,-59.130
2329.83,-62.270
2330.08,-59.780
2330.32,-59.778
2330.57,-60.619
2330.81,-59.195
2331.05,-59.553
2331.30,-59.820
2331.54,-59.750
2331.79,-59.486
2332.03,-59.394
2332.28,-59.990
2332.52,-60.879
2332.76,-60.345
2333.01,-58.971
2333.25,-59.193
2333.50,-60.258
2333.74,-59.995
2333.98,-59.736
2334.23,-59.278
2334.47,-59.602
2334.72,-59.900
2334.96,-60.144
2335.21,-61.160
2335.45,-61.213
2335.69,-61.577
2335.94,-61.651
2336.18,-60.176
2336.43,-58.651
2336.67,-59.435
2336.91,-59.114
2337.16,-59.591
2337.40,-61.857
2337.65,-62.594
2337.89,-58.315
2338.13,-59.614
2338.38,-59.782
2338.62,-61.400
2338.87,-57.883
2339.11,-59.561
2339.36,-62.163
2339.60,-62.498
2339.84,-61.095
2340.09,-59.407
2340.33,-59.996
2340.58,-62.342
2340.82,-61.405
2341.06,-60.836
2341.31,-61.658
2341.55,-60.871
2341.80,-62.599
2342.04,-61.610
2342.29,-60.497
2342.53,-61.779
2342.77,-60.681
2343.02,-63.839
2343.26,-60.932
2343.51,-61.422
2343.75,-61.241
2343.99,-62.175
2344.24,-63.272
2344.48,-62.895
2344.73,-61.449
2344.97,-62.385
2345.21,-63.999
2345.46,-62.823
2345.70,-61.905
2345.95,-63.317
2346.19,-61.017
2346.44,-63.348
2346.68,-61.135
2346.92,-62.409
2347.17,-61.779
2347.41,-62.314
2347.66,-63.067
2347.90,-60.912
2348.14,-64.731
2348.39,-66.537
2348.63,-63.073
2348.88,-65.445
2349.12,-64.423
2349.37,-62.428
2349.61,-62.552
2349.85,-64.512
2350.10,-61.484
2350.34,-60.847
2350.59,-62.303
2350.83,-62.143
2351.07,-62.865
2351.32,-64.333
2351.56,-62.504
2351.81,-61.542
2352.05,-62.228
2352.29,-63.669
2352.54,-63.807
2352.78,-62.814
2353.03,-62.657
2353.27,-63.888
2353.52,-63.900
2353.76,-62.664
2354.00,-62.733
2354.25,-62.802
2354.49,-63.752
2354.74,-63.265
2354.98,-64.928
2355.22,-65.211
2355.47,-64.367
2355.71,-65.153
2355.96,-62.474
2356.20,-63.119
2356.45,-64.727
2356.69,-63.341
2356.93,-61.916
2357.18,-63.685
2357.42,-64.884
2357.67,-65.133
2357.91,-64.426
2358.15,-62.255
2358.40,-67.436
2358.64,-64.680
2358.89,-62.273
2359.13,-63.936
2359.38,-64.152
2359.62,-63.207
2359.86,-63.731
2360.11,-62.085
2360.35,-65.222
2360.60,-64.731
2360.84,-64.811
2361.08,-63.955
2361.33,-64.107
2361.57,-65.746
2361.82,-64.905
2362.06,-65.185
2362.30,-65.472
2362.55,-65.275
2362.79,-62.565
2363.04,-64.064
2363.28,-65.049
2363.53,-66.839
2363.77,-64.350
2364.01,-64.473
2364.26,-63.497
2364.50,-65.515
2364.75,-64.386
2364.99,-66.041
2365.23,-64.717
2365.48,-64.729
2365.72,-64.293
2365.97,-66.749
2366.21,-62.619
2366.46,-65.815
2366.70,-65.032
2366.94,-62.350
2367.19,-65.214
2367.43,-63.976
2367.68,-63.969
2367.92,-66.131
2368.16,-66.156
2368.41,-65.485
2368.65,-65.529
2368.90,-64.171
2369.14,-63.949
2369.38,-64.709
2369.63,-66.505
2369.87,-65.790
2370.12,-65.685
2370.36,-63.022
2370.61,-65.402
2370.85,-62.415
2371.09,-64.611
2371.34,-67.058
2371.58,-68.185
2371.83,-66.529
2372.07,-66.198
2372.31,-66.713
2372.56,-66.833
2372.80,-65.079
2373.05,-64.952
2373.29,-65.701
2373.54,-64.725
2373.78,-65.878
2374.02,-64.341
2374.27,-65.571
2374.51,-65.480
2374.76,-65.144
2375.00,-65.169
2375.24,-66.766
2375.49,-65.100
2375.73,-65.645
2375.98,-66.253
2376.22,-65.840
2376.46,-64.835
2376.71,-69.366
2376.95,-66.105
2377.20,-64.316
2377.44,-65.646
2377.69,-66.347
2377.93,-64.729
2378.17,-68.541
2378.42,-69.082
2378.66,-68.959
2378.91,-66.994
2379.15,-66.067
2379.39,-67.944
2379.64,-66.530
2379.88,-66.708
2380.13,-65.935
2380.37,-65.860
2380.62,-64.530
2380.86,-67.542
2381.10,-67.137
2381.35,-65.691
2381.59,-67.331
2381.84,-65.112
2382.08,-67.265
2382.32,-65.608
2382.57,-65.708
2382.81,-66.812
2383.06,-67.296
2383.30,-67.174
2383.54,-67.311
2383.79,-65.300
2384.03,-65.064
2384.28,-66.189
2384.52,-63.816
2384.77,-67.157
2385.01,-64.231
2385.25,-63.679
2385.50,-65.117
2385.74,-67.575
2385.99,-66.048
2386.23,-65.733
2386.47,-65.975
2386.72,-65.638
2386.96,-66.458
2387.21,-66.492
2387.45,-67.062
2387.70,-68.789
2387.94,-66.428
2388.18,-68.001
2388.43,-69.080
2388.67,-64.682
2388.92,-66.172
2389.16,-64.538
2389.40,-64.662
2389.65,-65.145
2389.89,-67.887
2390.14,-68.630
2390.38,-66.509
2390.62,-67.579
2390.87,-67.058
2391.11,-68.644
2391.36,-66.798
2391.60,-67.521
2391.85,-69.894
2392.09,-66.742
2392.33,-66.857
2392.58,-64.897
2392.82,-69.165
2393.07,-66.758
2393.31,-68.217
2393.55,-68.628
2393.80,-64.851
2394.04,-69.719
2394.29,-66.851
2394.53,-67.350
2394.78,-69.035
2395.02,-65.147
2395.26,-68.237
2395.51,-68.065
2395.75,-67.043
2396.00,-66.334
2396.24,-69.142
2396.48,-66.598
2396.73,-66.024
2396.97,-67.221
2397.22,-68.527
2397.46,-68.185
2397.71,-67.101
2397.95,-66.448
2398.19,-65.404
2398.44,-66.983
2398.68,-67.309
2398.93,-66.532
2399.17,-67.254
2399.41,-66.960
2399.66,-68.420
2399.90,-69.015
2400.15,-66.500
2400.39,-65.604
2400.63,-67.710
2400.88,-64.800
2401.12,-67.396
2401.37,-68.213
2401.61,-67.672
2401.86,-67.679
2402.10,-69.969
2402.34,-68.235
2402.59,-67.340
2402.83,-65.808
2403.08,-68.285
2403.32,-66.201
2403.56,-69.675
2403.81,-70.259
2404.05,-66.598
2404.30,-69.097
2404.54,-67.054
2404.79,-69.272
2405.03,-69.102
2405.27,-67.568
2405.52,-69.278
2405.76,-70.135
2406.01,-67.576
2406.25,-68.784
2406.49,-68.018
2406.74,-66.739
2406.98,-69.636
2407.23,-71.687
2407.47,-65.778
2407.71,-68.640
2407.96,-67.803
2408.20,-69.539
2408.45,-65.895
2408.69,-70.853
2408.94,-65.806
2409.18,-67.284
2409.42,-68.221
2409.67,-65.712
2409.91,-68.312
2410.16,-71.742
2410.40,-68.086
2410.64,-66.125
2410.89,-68.021
2411.13,-68.868
2411.38,-69.413
2411.62,-67.389
2411.87,-67.172
2412.11,-69.739
2412.35,-67.961
2412.60,-67.451
2412.84,-69.106
2413.09,-66.992
2413.33,-67.207
2413.57,-69.280
2413.82,-65.977
2414.06,-67.009
2414.31,-69.376
2414.55,-68.723
2414.79,-66.647
2415.04,-67.908
2415.28,-68.811
2415.53,-69.147
2415.77,-70.088
2416.02,-68.040
2416.26,-69.327
2416.50,-69.337
2416.75,-67.990
2416.99,-71.164
2417.24,-68.707
2417.48,-68.809
2417.72,-67.259
2417.97,-70.070
2418.21,-70.194
2418.46,-71.097
2418.70,-70.921
2418.95,-68.685
2419.19,-69.022
2419.43,-67.810
2419.68,-68.488
2419.92,-69.024
2420.17,-68.540
2420.41,-69.516
2420.65,-67.311
2420.90,-68.118
2421.14,-68.600
2421.39,-67.784
2421.63,-71.482
2421.88,-69.038
2422.12,-68.818
2422.36,-70.233
2422.61,-70.372
2422.85,-71.907
2423.10,-68.298
2423.34,-70.863
2423.58,-67.876
2423.83,-66.817
2424.07,-69.713
2424.32,-67.035
2424.56,-69.254
2424.80,-69.423
2425.05,-67.663
2425.29,-68.072
2425.54,-67.543
2425.78,-69.355
2426.03,-68.349
2426.27,-67.742
2426.51,-67.519
2426.76,-66.413
2427.00,-68.784
2427.25,-66.985
2427.49,-69.224
2427.73,-69.504
2427.98,-68.055
2428.22,-67.894
2428.47,-68.175
2428.71,-67.799
2428.96,-70.755
2429.20,-69.799
2429.44,-70.446
2429.69,-69.513
2429.93,-69.413
2430.18,-66.231
2430.42,-65.126
2430.66,-68.481
2430.91,-68.881
2431.15,-69.848
2431.40,-67.750
2431.64,-69.278
2431.88,-69.136
2432.13,-67.638
2432.37,-68.317
2432.62,-68.427
2432.86,-68.922
2433.11,-70.199
2433.35,-69.372
2433.59,-68.699
2433.84,-67.193
2434.08,-70.135
2434.33,-67.202
2434.57,-68.276
2434.81,-70.897
2435.06,-71.827
2435.30,-69.253
2435.55,-67.196
2435.79,-70.366
2436.04,-70.391
2436.28,-69.691
2436.52,-71.980
2436.77,-73.321
2437.01,-70.053
2437.26,-68.345
2437.50,-70.427
2437.74,-69.723
2437.99,-70.773
2438.23,-68.456
2438.48,-67.231
2438.72,-69.346
2438.96,-69.949
2439.21,-67.828
2439.45,-67.744
2439.70,-70.853
2439.94,-67.284
2440.19,-69.150
2440.43,-70.146
2440.67,-68.553
2440.92,-69.989
2441.16,-67.899
2441.41,-69.857
2441.65,-70.475
2441.89,-70.483
2442.14,-69.333
2442.38,-69.006
2442.63,-70.135
2442.87,-68.870
2443.12,-72.750
2443.36,-70.368
2443.60,-69.051
2443.85,-66.958
2444.09,-69.025
2444.34,-69.247
2444.58,-70.971
2444.82,-70.762
2445.07,-70.448
2445.31,-71.700
2445.56,-68.064
2445.80,-68.108
2446.04,-69.780
2446.29,-67.809
2446.53,-69.859
2446.78,-69.741
2447.02,-68.687
2447.27,-69.466
2447.51,-70.609
2447.75,-68.931
2448.00,-70.518
2448.24,-68.478
2448.49,-70.091
2448.73,-68.553
2448.97,-67.462
2449.22,-70.535
2449.46,-71.554
2449.71,-68.991
2449.95,-69.614
2450.20,-71.078
2450.44,-69.269
2450.68,-67.207
2450.93,-68.368
2451.17,-70.871
2451.42,-68.671
2451.66,-69.875
2451.90,-71.068
2452.15,-66.970
2452.39,-67.647
2452.64,-68.133
2452.88,-71.285
2453.12,-71.983
2453.37,-70.086
2453.61,-69.973
2453.86,-71.069
2454.10,-69.268
2454.35,-68.025
2454.59,-69.917
2454.83,-70.622
2455.08,-71.194
2455.32,-68.983
2455.57,-70.652
2455.81,-69.554
2456.05,-71.589
2456.30,-69.107
2456.54,-71.718
2456.79,-67.365
2457.03,-70.717
2457.28,-70.893
2457.52,-71.345
2457.76,-70.546
2458.01,-70.295
2458.25,-67.739
2458.50,-67.949
2458.74,-72.620
2458.98,-68.887
2459.23,-69.389
2459.47,-70.144
2459.72,-71.627
2459.96,-71.009
2460.21,-73.827
2460.45,-68.023
2460.69,-68.117
2460.94,-67.626
2461.18,-70.312
2461.43,-71.376
2461.67,-68.539
2461.91,-70.380
2462.16,-70.469
2462.40,-69.152
2462.65,-70.365
2462.89,-70.459
2463.13,-70.156
2463.38,-69.809
2463.62,-70.430
2463.87,-69.446
2464.11,-72.340
2464.36,-68.754
2464.60,-70.209
2464.84,-69.745
2465.09,-69.780
2465.33,-67.745
2465.58,-70.525
2465.82,-71.837
2466.06,-69.780
2466.31,-68.685
2466.55,-68.491
2466.80,-69.538
2467.04,-69.571
2467.29,-69.325
2467.53,-67.291
2467.77,-70.409
2468.02,-66.389
2468.26,-68.282
2468.51,-68.999
2468.75,-67.610
2468.99,-69.055
2469.24,-70.032
2469.48,-69.849
2469.73,-72.201
2469.97,-70.735
2470.21,-69.946
2470.46,-68.851
2470.70,-68.281
2470.95,-69.122
2471.19,-70.501
2471.44,-69.184
2471.68,-69.845
2471.92,-68.996
2472.17,-69.854
2472.41,-69.937
2472.66,-70.096
2472.90,-70.379
2473.14,-69.392
2473.39,-69.754
2473.63,-68.879
2473.88,-69.723
2474.12,-69.822
2474.37,-68.987
2474.61,-72.090
2474.85,-69.575
2475.10,-69.287
2475.34,-75.127
2475.59,-70.855
2475.83,-69.653
2476.07,-70.468
2476.32,-67.977
2476.56,-68.175
2476.81,-70.302
2477.05,-67.697
2477.29,-70.710
2477.54,-69.072
2477.78,-66.341
2478.03,-68.963
2478.27,-70.907
2478.52,-70.758
2478.76,-71.235
2479.00,-69.584
2479.25,-70.533
2479.49,-67.164
2479.74,-70.170
2479.98,-69.848
2480.22,-71.811
2480.47,-68.596
2480.71,-72.052
2480.96,-70.761
2481.20,-69.006
2481.45,-68.311
2481.69,-70.612
2481.93,-69.034
2482.18,-70.194
2482.42,-71.043
2482.67,-70.002
2482.91,-72.655
2483.15,-71.665
2483.40,-69.941
2483.64,-71.845
2483.89,-68.570
2484.13,-70.548
2484.38,-70.124
2484.62,-69.442
2484.86,-72.620
2485.11,-71.705
2485.35,-69.386
2485.60,-68.583
2485.84,-69.122
2486.08,-70.799
2486.33,-72.051
2486.57,-71.281
2486.82,-67.963
2487.06,-70.496
2487.30,-70.542
2487.55,-69.570
2487.79,-70.873
2488.04,-69.340
2488.28,-70.539
2488.53,-72.921
2488.77,-68.757
2489.01,-67.252
2489.26,-70.464
2489.50,-69.271
2489.75,-68.472
2489.99,-70.988
2490.23,-71.378
2490.48,-68.284
2490.72,-69.057
2490.97,-71.076
2491.21,-69.985
2491.46,-70.483
2491.70,-71.624
2491.94,-71.809
2492.19,-69.264
2492.43,-68.740
2492.68,-69.716
2492.92,-69.281
2493.16,-72.052
2493.41,-73.081
2493.65,-69.086
2493.90,-67.348
2494.14,-70.704
2494.38,-71.468
2494.63,-70.965
2494.87,-70.721
2495.12,-71.913
2495.36,-67.395
2495.61,-68.454
2495.85,-68.763
2496.09,-69.411
2496.34,-68.650
2496.58,-68.672
2496.83,-69.925
2497.07,-71.451
2497.31,-71.151
2497.56,-70.653
2497.80,-68.513
2498.05,-68.195
2498.29,-70.048
2498.54,-68.103
2498.78,-70.865
2499.02,-68.582
2499.27,-68.556
2499.51,-67.261
2499.76,-68.904
2500.00,-68.916
2500.24,-70.314
2500.49,-71.143
2500.73,-69.885
2500.98,-71.896
2501.22,-71.136
2501.46,-70.597
2501.71,-70.937
2501.95,-69.334
2502.20,-70.099
2502.44,-69.529
2502.69,-69.904
2502.93,-68.685
2503.17,-69.831
2503.42,-71.395
2503.66,-70.603
2503.91,-70.960
2504.15,-70.124
2504.39,-70.190
2504.64,-69.429
2504.88,-70.367
2505.13,-69.206
2505.37,-71.827
2505.62,-70.732
2505.86,-72.165
2506.10,-72.049
2506.35,-71.284
2506.59,-72.466
2506.84,-68.887
2507.08,-69.064
2507.32,-69.161
2507.57,-68.770
2507.81,-68.327
2508.06,-69.592
2508.30,-69.782
2508.54,-71.483
2508.79,-69.569
2509.03,-70.566
2509.28,-71.212
2509.52,-69.746
2509.77,-66.861
2510.01,-67.875
2510.25,-70.910
2510.50,-68.897
2510.74,-68.544
2510.99,-67.654
2511.23,-69.210
2511.47,-67.605
2511.72,-70.281
2511.96,-69.455
2512.21,-70.349
2512.45,-70.031
2512.70,-71.192
2512.94,-68.454
2513.18,-71.185
2513.43,-71.179
2513.67,-69.911
2513.92,-69.157
2514.16,-69.418
2514.40,-66.821
2514.65,-68.624
2514.89,-67.275
2515.14,-69.826
2515.38,-70.988
2515.62,-71.179
2515.87,-70.292
2516.11,-69.856
2516.36,-70.949
2516.60,-69.205
2516.85,-67.408
2517.09,-68.966
2517.33,-71.482
2517.58,-69.057
2517.82,-69.065
2518.07,-71.104
2518.31,-68.826
2518.55,-68.394
2518.80,-71.681
2519.04,-70.727
2519.29,-68.461
2519.53,-69.176
2519.78,-69.240
2520.02,-70.071
2520.26,-69.841
2520.51,-68.414
2520.75,-67.774
2521.00,-67.320
2521.24,-69.189
2521.48,-69.676
2521.73,-68.463
2521.97,-70.891
2522.22,-69.374
2522.46,-69.266
2522.71,-68.992
2522.95,-67.359
2523.19,-71.496
2523.44,-69.351
2523.68,-71.255
2523.93,-71.061
2524.17,-72.159
2524.41,-69.386
2524.66,-71.228
2524.90,-75.728
2525.15,-69.615
2525.39,-73.269
2525.63,-68.488
2525.88,-69.807
2526.12,-69.697
2526.37,-70.188
2526.61,-69.194
2526.86,-68.970
2527.10,-69.821
2527.34,-70.639
2527.59,-67.882
2527.83,-67.991
2528.08,-69.072
2528.32,-69.155
2528.56,-70.539
2528.81,-70.015
2529.05,-70.169
2529.30,-69.228
2529.54,-69.457
2529.79,-68.968
2530.03,-69.546
2530.27,-70.239
2530.52,-68.875
2530.76,-71.131
2531.01,-68.822
2531.25,-68.619
2531.49,-70.443
2531.74,-68.619
2531.98,-69.469
2532.23,-68.656
2532.47,-68.847
2532.71,-67.339
2532.96,-68.679
2533.20,-67.967
2533.45,-69.393
2533.69,-69.381
2533.94,-70.852
2534.18,-72.939
2534.42,-68.859
2534.67,-66.258
2534.91,-68.018
2535.16,-68.459
2535.40,-70.469
2535.64,-71.459
2535.89,-68.925
2536.13,-69.393
2536.38,-70.032
2536.62,-66.682
2536.87,-68.680
2537.11,-68.793
2537.35,-67.267
2537.60,-66.193
2537.84,-69.056
2538.09,-67.363
2538.33,-72.685
2538.57,-71.653
2538.82,-68.015
2539.06,-70.078
2539.31,-69.634
2539.55,-69.013
2539.79,-69.382
2540.04,-70.150
2540.28,-67.153
2540.53,-67.682
2540.77,-67.659
2541.02,-66.292
2541.26,-68.380
2541.50,-72.129
2541.75,-72.043
2541.99,-70.094
2542.24,-69.850
2542.48,-68.283
2542.72,-69.757
2542.97,-70.032
2543.21,-69.196
2543.46,-68.968
2543.70,-70.224
2543.95,-68.875
2544.19,-69.382
2544.43,-69.070
2544.68,-70.719
2544.92,-70.404
2545.17,-70.016
2545.41,-68.926
2545.65,-67.058
2545.90,-67.682
2546.14,-70.261
2546.39,-69.423
2546.63,-70.231
2546.88,-70.583
2547.12,-72.569
2547.36,-70.827
2547.61,-68.381
2547.85,-70.219
2548.10,-69.950
2548.34,-68.188
2548.58,-68.227
2548.83,-68.126
2549.07,-69.624
2549.32,-68.726
2549.56,-69.358
2549.80,-69.192
2550.05,-70.889
2550.29,-69.531
2550.54,-70.153
2550.78,-70.046
2551.03,-66.541
2551.27,-69.449
2551.51,-71.593
2551.76,-70.283
2552.00,-66.930
2552.25,-69.578
2552.49,-70.676
2552.73,-69.087
2552.98,-70.114
2553.22,-70.294
2553.47,-69.852
2553.71,-69.307
2553.96,-74.884
2554.20,-70.452
2554.44,-70.329
2554.69,-67.360
2554.93,-68.071
2555.18,-70.720
2555.42,-69.478
