Frequency (Hz),FFT Magnitude (dB)
775.88,-83.439
776.12,-85.497
776.37,-87.622
776.61,-83.494
776.86,-85.206
777.10,-83.610
777.34,-83.552
777.59,-86.038
777.83,-86.987
778.08,-87.182
778.32,-87.673
778.56,-87.239
778.81,-88.630
779.05,-88.193
779.30,-86.494
779.54,-86.054
779.79,-83.745
780.03,-85.827
780.27,-87.187
780.52,-87.608
780.76,-86.410
781.01,-86.794
781.25,-85.698
781.49,-88.184
781.74,-85.004
781.98,-87.102
782.23,-85.746
782.47,-84.816
782.71,-86.123
782.96,-85.485
783.20,-85.254
783.45,-87.089
783.69,-84.595
783.94,-85.605
784.18,-88.799
784.42,-86.298
784.67,-86.923
784.91,-87.715
785.16,-87.744
785.40,-86.801
785.64,-86.687
785.89,-88.117
786.13,-85.855
786.38,-88.504
786.62,-87.893
786.87,-87.860
787.11,-86.459
787.35,-86.504
787.60,-88.666
787.84,-87.376
788.09,-86.547
788.33,-84.082
788.57,-86.120
788.82,-87.801
789.06,-86.790
789.31,-86.841
789.55,-86.620
789.79,-84.472
790.04,-87.748
790.28,-87.630
790.53,-85.785
790.77,-86.233
791.02,-85.832
791.26,-88.411
791.50,-86.058
791.75,-85.877
791.99,-85.429
792.24,-85.870
792.48,-85.595
792.72,-88.808
792.97,-86.915
793.21,-87.677
793.46,-87.815
793.70,-90.062
793.95,-88.735
794.19,-87.362
794.43,-87.039
794.68,-85.999
794.92,-86.540
795.17,-86.274
795.41,-86.762
795.65,-86.426
795.90,-83.510
796.14,-86.600
796.39,-86.387
796.63,-85.623
796.88,-86.525
797.12,-86.262
797.36,-84.187
797.61,-85.747
797.85,-85.015
798.10,-81.491
798.34,-76.089
798.58,-73.836
798.83,-78.730
799.07,-81.320
799.32,-85.712
799.56,-83.733
799.80,-83.966
800.05,-82.632
800.29,-85.988
800.54,-85.977
800.78,-86.523
801.03,-85.696
801.27,-84.350
801.51,-86.281
801.76,-84.630
802.00,-87.319
802.25,-86.024
802.49,-87.710
802.73,-89.314
802.98,-88.077
803.22,-85.097
803.47,-87.341
803.71,-85.807
803.96,-89.323
804.20,-86.049
804.44,-85.203
804.69,-88.884
804.93,-86.976
805.18,-86.737
805.42,-89.264
805.66,-85.238
805.91,-84.966
806.15,-86.312
806.40,-87.862
806.64,-86.060
806.88,-83.948
807.13,-87.319
807.37,-85.316
807.62,-87.327
807.86,-85.874
808.11,-85.668
808.35,-88.195
808.59,-84.365
808.84,-85.099
809.08,-85.112
809.33,-85.822
809.57,-85.912
809.81,-90.125
810.06,-90.367
810.30,-88.356
810.55,-85.505
810.79,-86.509
811.04,-84.679
811.28,-84.939
811.52,-85.774
811.77,-84.984
812.01,-86.494
812.26,-84.936
812.50,-87.158
812.74,-85.930
812.99,-87.721
813.23,-85.348
813.48,-87.449
813.72,-87.215
813.96,-88.040
814.21,-86.224
814.45,-84.466
814.70,-85.556
814.94,-85.734
815.19,-89.483
815.43,-86.266
815.67,-87.575
815.92,-86.390
816.16,-84.582
816.41,-86.442
816.65,-85.960
816.89,-87.624
817.14,-89.631
817.38,-86.210
817.63,-86.960
817.87,-86.303
818.12,-88.836
818.36,-87.638
818.60,-85.792
818.85,-86.987
819.09,-87.579
819.34,-88.858
819.58,-87.676
819.82,-87.292
820.07,-88.153
820.31,-88.308
820.56,-87.278
820.80,-86.058
821.04,-85.234
821.29,-87.195
821.53,-88.280
821.78,-86.764
822.02,-86.144
822.27,-85.233
822.51,-84.484
822.75,-86.661
823.00,-86.142
823.24,-85.205
823.49,-84.632
823.73,-86.886
823.97,-87.652
824.22,-84.529
824.46,-86.849
824.71,-85.529
824.95,-84.913
825.20,-86.524
825.44,-86.318
825.68,-85.530
825.93,-87.356
826.17,-84.988
826.42,-87.729
826.66,-88.722
826.90,-85.653
827.15,-84.508
827.39,-87.840
827.64,-87.086
827.88,-87.818
828.12,-85.071
828.37,-87.521
828.61,-86.097
828.86,-85.697
829.10,-86.291
829.35,-87.707
829.59,-87.056
829.83,-86.098
830.08,-85.178
830.32,-86.737
830.57,-87.829
830.81,-86.663
831.05,-85.921
831.30,-86.753
831.54,-90.531
831.79,-87.499
832.03,-85.588
832.28,-87.954
832.52,-86.101
832.76,-86.960
833.01,-86.883
833.25,-88.142
833.50,-87.338
833.74,-87.524
833.98,-88.958
834.23,-87.182
834.47,-86.813
834.72,-85.233
834.96,-85.911
835.21,-85.913
835.45,-86.723
835.69,-87.773
835.94,-87.883
836.18,-87.090
836.43,-84.716
836.67,-86.967
836.91,-84.339
837.16,-85.094
837.40,-87.127
837.65,-87.842
837.89,-86.947
838.13,-85.926
838.38,-84.838
838.62,-85.413
838.87,-86.846
839.11,-84.252
839.36,-86.211
839.60,-85.286
839.84,-87.136
840.09,-87.169
840.33,-85.136
840.58,-85.992
840.82,-87.096
841.06,-88.626
841.31,-85.808
841.55,-89.882
841.80,-88.138
842.04,-86.468
842.29,-85.766
842.53,-86.961
842.77,-86.980
843.02,-85.881
843.26,-86.674
843.51,-88.752
843.75,-91.009
843.99,-87.714
844.24,-88.137
844.48,-86.344
844.73,-84.879
844.97,-88.165
845.21,-88.420
845.46,-88.231
845.70,-87.078
845.95,-87.205
846.19,-87.160
846.44,-85.426
846.68,-86.823
846.92,-86.016
847.17,-84.669
847.41,-84.712
847.66,-89.351
847.90,-88.127
848.14,-87.600
848.39,-88.659
848.63,-84.842
848.88,-84.381
849.12,-85.790
849.37,-86.754
849.61,-88.611
849.85,-83.965
850.10,-87.154
850.34,-85.104
850.59,-86.294
850.83,-86.833
851.07,-86.652
851.32,-86.348
851.56,-87.168
851.81,-88.546
852.05,-87.308
852.29,-85.175
852.54,-88.059
852.78,-87.305
853.03,-85.979
853.27,-87.210
853.52,-88.958
853.76,-86.382
854.00,-86.188
854.25,-85.841
854.49,-87.097
854.74,-86.044
854.98,-84.464
855.22,-87.881
855.47,-87.560
855.71,-84.406
855.96,-86.339
856.20,-84.675
856.45,-87.045
856.69,-87.573
856.93,-87.661
857.18,-86.883
857.42,-84.278
857.67,-83.875
857.91,-86.844
858.15,-86.274
858.40,-87.041
858.64,-87.270
858.89,-85.158
859.13,-87.400
859.38,-86.524
859.62,-85.493
859.86,-86.903
860.11,-89.627
860.35,-87.702
860.60,-86.984
860.84,-85.113
861.08,-87.049
861.33,-86.731
861.57,-87.148
861.82,-87.833
862.06,-86.674
862.30,-85.759
862.55,-85.308
862.79,-85.109
863.04,-85.331
863.28,-85.815
863.53,-88.366
863.77,-86.336
864.01,-86.715
864.26,-86.399
864.50,-86.976
864.75,-84.593
864.99,-87.701
865.23,-87.856
865.48,-86.371
865.72,-86.718
865.97,-87.912
866.21,-87.329
866.46,-86.022
866.70,-86.906
866.94,-86.342
867.19,-89.500
867.43,-87.980
867.68,-86.036
867.92,-87.476
868.16,-84.596
868.41,-85.700
868.65,-86.366
868.90,-86.935
869.14,-85.814
869.38,-87.260
869.63,-87.218
869.87,-88.239
870.12,-87.127
870.36,-86.810
870.61,-87.054
870.85,-86.551
871.09,-87.220
871.34,-89.967
871.58,-87.851
871.83,-84.440
872.07,-86.236
872.31,-87.207
872.56,-85.823
872.80,-86.295
873.05,-84.762
873.29,-85.507
873.54,-85.579
873.78,-83.942
874.02,-87.867
874.27,-89.113
874.51,-88.294
874.76,-84.728
875.00,-84.089
875.24,-85.763
875.49,-84.908
875.73,-88.191
875.98,-85.703
876.22,-87.318
876.46,-84.976
876.71,-86.989
876.95,-84.946
877.20,-84.670
877.44,-86.061
877.69,-87.393
877.93,-86.145
878.17,-85.196
878.42,-88.030
878.66,-86.865
878.91,-84.455
879.15,-89.918
879.39,-88.621
879.64,-86.593
879.88,-88.247
880.13,-85.487
880.37,-85.370
880.62,-86.456
880.86,-86.132
881.10,-89.318
881.35,-88.368
881.59,-87.384
881.84,-85.324
882.08,-87.271
882.32,-88.952
882.57,-86.765
882.81,-87.991
883.06,-85.854
883.30,-85.615
883.54,-86.020
883.79,-84.707
884.03,-86.149
884.28,-85.952
884.52,-86.665
884.77,-91.154
885.01,-86.538
885.25,-87.002
885.50,-89.406
885.74,-86.995
885.99,-86.122
886.23,-84.911
886.47,-85.203
886.72,-87.718
886.96,-87.274
887.21,-87.393
887.45,-86.923
887.70,-88.367
887.94,-88.092
888.18,-87.475
888.43,-83.215
888.67,-87.728
888.92,-83.974
889.16,-87.035
889.40,-85.930
889.65,-83.162
889.89,-83.409
890.14,-86.592
890.38,-86.839
890.62,-86.603
890.87,-88.665
891.11,-86.065
891.36,-85.936
891.60,-88.442
891.85,-86.553
892.09,-87.122
892.33,-87.183
892.58,-85.786
892.82,-87.876
893.07,-86.734
893.31,-86.278
893.55,-85.615
893.80,-86.584
894.04,-85.143
894.29,-84.924
894.53,-86.816
894.78,-88.806
895.02,-88.707
895.26,-85.658
895.51,-86.765
895.75,-88.563
896.00,-87.949
896.24,-85.458
896.48,-88.541
896.73,-88.079
896.97,-86.016
897.22,-86.834
897.46,-86.306
897.71,-86.517
897.95,-86.573
898.19,-85.138
898.44,-85.074
898.68,-86.111
898.93,-86.965
899.17,-83.723
899.41,-83.739
899.66,-86.512
899.90,-86.057
900.15,-87.491
900.39,-86.640
900.63,-85.363
900.88,-88.176
901.12,-85.803
901.37,-84.263
901.61,-85.222
901.86,-89.406
902.10,-88.502
902.34,-87.766
902.59,-87.034
902.83,-90.375
903.08,-88.682
903.32,-87.038
903.56,-88.319
903.81,-85.117
904.05,-85.375
904.30,-86.143
904.54,-85.939
904.79,-85.217
905.03,-86.125
905.27,-86.727
905.52,-86.887
905.76,-84.703
906.01,-85.544
906.25,-87.786
906.49,-84.577
906.74,-85.130
906.98,-85.931
907.23,-84.311
907.47,-85.875
907.71,-86.184
907.96,-86.237
908.20,-86.767
908.45,-86.605
908.69,-84.659
908.94,-85.594
909.18,-85.947
909.42,-86.612
909.67,-87.109
909.91,-85.791
910.16,-85.081
910.40,-85.403
910.64,-84.592
910.89,-86.481
911.13,-88.461
911.38,-87.517
911.62,-85.099
911.87,-87.517
912.11,-83.856
912.35,-87.137
912.60,-84.257
912.84,-86.761
913.09,-85.435
913.33,-83.552
913.57,-83.294
913.82,-86.831
914.06,-87.149
914.31,-85.204
914.55,-87.025
914.79,-88.150
915.04,-84.380
915.28,-87.940
915.53,-86.157
915.77,-84.993
916.02,-85.801
916.26,-87.217
916.50,-87.185
916.75,-87.307
916.99,-87.461
917.24,-85.544
917.48,-85.930
917.72,-86.331
917.97,-87.707
918.21,-85.382
918.46,-83.895
918.70,-86.517
918.95,-87.303
919.19,-86.714
919.43,-85.381
919.68,-85.253
919.92,-85.096
920.17,-84.404
920.41,-85.511
920.65,-84.319
920.90,-86.918
921.14,-87.931
921.39,-86.089
921.63,-83.608
921.88,-82.804
922.12,-85.190
922.36,-84.812
922.61,-84.469
922.85,-84.920
923.10,-83.710
923.34,-84.149
923.58,-84.093
923.83,-88.802
924.07,-86.285
924.32,-85.785
924.56,-86.143
924.80,-84.568
925.05,-83.631
925.29,-85.577
925.54,-88.068
925.78,-89.368
926.03,-87.263
926.27,-86.530
926.51,-84.344
926.76,-83.773
927.00,-86.770
927.25,-86.049
927.49,-86.977
927.73,-82.725
927.98,-86.359
928.22,-86.607
928.47,-85.542
928.71,-85.443
928.96,-83.253
929.20,-84.965
929.44,-85.485
929.69,-84.072
929.93,-85.621
930.18,-85.834
930.42,-86.081
930.66,-85.615
930.91,-85.353
931.15,-83.760
931.40,-83.940
931.64,-84.256
931.88,-83.690
932.13,-86.219
932.37,-82.882
932.62,-85.828
932.86,-85.495
933.11,-84.811
933.35,-86.285
933.59,-85.278
933.84,-85.481
934.08,-86.721
934.33,-87.780
934.57,-86.478
934.81,-84.247
935.06,-85.855
935.30,-84.568
935.55,-85.714
935.79,-86.293
936.04,-88.488
936.28,-89.093
936.52,-86.084
936.77,-82.593
937.01,-88.309
937.26,-83.814
937.50,-86.405
937.74,-82.885
937.99,-86.382
938.23,-84.742
938.48,-85.297
938.72,-86.087
938.96,-85.286
939.21,-87.750
939.45,-86.064
939.70,-85.956
939.94,-85.721
940.19,-83.996
940.43,-86.238
940.67,-85.463
940.92,-87.773
941.16,-86.441
941.41,-83.975
941.65,-83.804
941.89,-84.008
942.14,-84.634
942.38,-83.673
942.63,-85.174
942.87,-84.822
943.12,-84.552
943.36,-85.856
943.60,-88.227
943.85,-86.063
944.09,-84.323
944.34,-85.962
944.58,-84.912
944.82,-85.324
945.07,-84.557
945.31,-84.855
945.56,-86.449
945.80,-85.412
946.04,-86.523
946.29,-85.313
946.53,-82.340
946.78,-83.071
947.02,-85.418
947.27,-85.311
947.51,-85.523
947.75,-84.392
948.00,-85.295
948.24,-84.808
948.49,-84.554
948.73,-85.418
948.97,-86.167
949.22,-87.234
949.46,-85.106
949.71,-86.466
949.95,-84.558
950.20,-84.176
950.44,-83.544
950.68,-84.856
950.93,-86.094
951.17,-86.268
951.42,-85.923
951.66,-85.459
951.90,-83.989
952.15,-85.229
952.39,-84.261
952.64,-87.779
952.88,-85.587
953.12,-85.378
953.37,-84.751
953.61,-85.608
953.86,-82.886
954.10,-85.065
954.35,-84.296
954.59,-85.205
954.83,-84.272
955.08,-85.523
955.32,-83.488
955.57,-82.391
955.81,-84.466
956.05,-84.968
956.30,-86.440
956.54,-84.969
956.79,-82.849
957.03,-84.582
957.28,-84.151
957.52,-83.541
957.76,-85.555
958.01,-85.830
958.25,-88.207
958.50,-82.854
958.74,-83.387
958.98,-83.764
959.23,-83.238
959.47,-83.367
959.72,-84.048
959.96,-84.322
960.21,-84.787
960.45,-84.647
960.69,-86.226
960.94,-85.637
961.18,-82.878
961.43,-83.520
961.67,-86.561
961.91,-86.710
962.16,-86.328
962.40,-85.246
962.65,-85.684
962.89,-85.264
963.13,-83.514
963.38,-83.065
963.62,-83.937
963.87,-83.612
964.11,-84.604
964.36,-85.331
964.60,-86.238
964.84,-82.747
965.09,-84.364
965.33,-83.248
965.58,-84.775
965.82,-81.772
966.06,-84.548
966.31,-86.318
966.55,-85.884
966.80,-83.590
967.04,-83.304
967.29,-85.051
967.53,-85.423
967.77,-85.056
968.02,-84.166
968.26,-84.959
968.51,-81.329
968.75,-85.356
968.99,-86.236
969.24,-87.152
969.48,-82.937
969.73,-84.742
969.97,-84.302
970.21,-84.673
970.46,-83.127
970.70,-85.388
970.95,-84.539
971.19,-83.587
971.44,-85.959
971.68,-84.824
971.92,-84.717
972.17,-86.703
972.41,-85.641
972.66,-85.593
972.90,-86.122
973.14,-84.735
973.39,-84.201
973.63,-83.933
973.88,-84.534
974.12,-84.043
974.37,-83.333
974.61,-83.808
974.85,-85.951
975.10,-83.737
975.34,-83.221
975.59,-83.794
975.83,-83.288
976.07,-83.797
976.32,-85.067
976.56,-83.678
976.81,-82.099
977.05,-81.007
977.29,-85.329
977.54,-83.034
977.78,-85.452
978.03,-84.996
978.27,-84.398
978.52,-81.116
978.76,-85.095
979.00,-86.237
979.25,-84.942
979.49,-84.386
979.74,-83.036
979.98,-82.579
980.22,-83.163
980.47,-84.045
980.71,-82.665
980.96,-83.853
981.20,-84.069
981.45,-83.712
981.69,-83.178
981.93,-83.014
982.18,-83.627
982.42,-82.423
982.67,-84.573
982.91,-85.460
983.15,-84.058
983.40,-81.869
983.64,-83.369
983.89,-81.908
984.13,-83.108
984.38,-82.764
984.62,-83.780
984.86,-82.496
985.11,-84.884
985.35,-83.661
985.60,-83.897
985.84,-84.993
986.08,-84.656
986.33,-83.465
986.57,-83.160
986.82,-80.844
987.06,-84.444
987.30,-83.513
987.55,-83.411
987.79,-84.003
988.04,-84.051
988.28,-82.592
988.53,-83.757
988.77,-82.751
989.01,-85.292
989.26,-81.871
989.50,-85.104
989.75,-84.520
989.99,-85.065
990.23,-86.326
990.48,-84.878
990.72,-84.129
990.97,-81.468
991.21,-82.752
991.46,-82.422
991.70,-82.663
991.94,-83.366
992.19,-82.993
992.43,-82.134
992.68,-82.205
992.92,-83.271
993.16,-82.088
993.41,-83.655
993.65,-81.849
993.90,-83.852
994.14,-82.736
994.38,-84.378
994.63,-83.498
994.87,-85.690
995.12,-82.257
995.36,-83.790
995.61,-83.448
995.85,-82.317
996.09,-80.470
996.34,-84.193
996.58,-83.426
996.83,-81.971
997.07,-83.718
997.31,-81.604
997.56,-83.181
997.80,-80.760
998.05,-85.103
998.29,-84.713
998.54,-83.748
998.78,-82.902
999.02,-81.827
999.27,-83.078
999.51,-80.643
999.76,-82.422
1000.00,-83.326
1000.24,-84.575
1000.49,-83.304
1000.73,-81.029
1000.98,-82.107
1001.22,-82.681
1001.46,-81.689
1001.71,-83.406
1001.95,-81.182
1002.20,-81.935
1002.44,-83.427
1002.69,-83.313
1002.93,-82.363
1003.17,-83.418
1003.42,-85.011
1003.66,-84.146
1003.91,-83.672
1004.15,-81.731
1004.39,-86.162
1004.64,-84.533
1004.88,-82.345
1005.13,-81.539
1005.37,-79.913
1005.62,-84.474
1005.86,-86.708
1006.10,-84.055
1006.35,-79.178
1006.59,-81.138
1006.84,-81.857
1007.08,-82.897
1007.32,-81.471
1007.57,-79.740
1007.81,-79.611
1008.06,-82.366
1008.30,-82.181
1008.54,-82.738
1008.79,-81.467
1009.03,-80.225
1009.28,-80.910
1009.52,-81.480
1009.77,-80.094
1010.01,-82.320
1010.25,-81.387
1010.50,-80.461
1010.74,-83.466
1010.99,-79.272
1011.23,-81.655
1011.47,-81.171
1011.72,-83.119
1011.96,-85.743
1012.21,-83.326
1012.45,-80.534
1012.70,-83.759
1012.94,-80.146
1013.18,-80.923
1013.43,-81.748
1013.67,-81.921
1013.92,-80.451
1014.16,-82.509
1014.40,-81.780
1014.65,-81.240
1014.89,-83.114
1015.14,-81.069
1015.38,-83.781
1015.62,-85.474
1015.87,-81.811
1016.11,-80.888
1016.36,-80.580
1016.60,-81.278
1016.85,-82.936
1017.09,-81.639
1017.33,-82.228
1017.58,-82.492
1017.82,-80.099
1018.07,-81.224
1018.31,-81.972
1018.55,-83.807
1018.80,-81.174
1019.04,-80.904
1019.29,-82.997
1019.53,-81.645
1019.78,-82.200
1020.02,-80.061
1020.26,-81.731
1020.51,-81.082
1020.75,-80.512
1021.00,-81.762
1021.24,-80.361
1021.48,-83.402
1021.73,-83.874
1021.97,-84.047
1022.22,-82.076
1022.46,-83.905
1022.71,-84.499
1022.95,-81.207
1023.19,-80.477
1023.44,-79.575
1023.68,-81.134
1023.93,-81.329
1024.17,-84.915
1024.41,-82.887
1024.66,-79.396
1024.90,-79.617
1025.15,-84.468
1025.39,-80.369
1025.63,-80.498
1025.88,-80.977
1026.12,-85.847
1026.37,-81.145
1026.61,-83.021
1026.86,-81.212
1027.10,-80.301
1027.34,-81.089
1027.59,-81.716
1027.83,-79.875
1028.08,-80.852
1028.32,-78.450
1028.56,-79.254
1028.81,-80.055
1029.05,-81.346
1029.30,-80.872
1029.54,-79.064
1029.79,-82.879
1030.03,-80.938
1030.27,-81.956
1030.52,-78.900
1030.76,-83.160
1031.01,-81.961
1031.25,-80.481
1031.49,-81.020
1031.74,-81.108
1031.98,-81.425
1032.23,-81.364
1032.47,-78.357
1032.71,-80.204
1032.96,-80.148
1033.20,-77.596
1033.45,-80.207
1033.69,-78.151
1033.94,-80.984
1034.18,-80.609
1034.42,-78.887
1034.67,-79.145
1034.91,-80.718
1035.16,-79.782
1035.40,-79.706
1035.64,-79.679
1035.89,-79.697
1036.13,-80.903
1036.38,-84.185
1036.62,-79.200
1036.87,-79.485
1037.11,-79.696
1037.35,-78.611
1037.60,-79.097
1037.84,-79.297
1038.09,-79.884
1038.33,-81.621
1038.57,-80.881
1038.82,-80.420
1039.06,-82.673
1039.31,-80.117
1039.55,-82.208
1039.79,-80.278
1040.04,-79.444
1040.28,-78.916
1040.53,-79.839
1040.77,-82.730
1041.02,-79.753
1041.26,-80.599
1041.50,-78.376
1041.75,-79.388
1041.99,-79.570
1042.24,-80.404
1042.48,-79.605
1042.72,-78.806
1042.97,-77.668
1043.21,-78.485
1043.46,-80.631
1043.70,-80.955
1043.95,-79.233
1044.19,-80.261
1044.43,-80.323
1044.68,-76.837
1044.92,-78.372
1045.17,-79.774
1045.41,-79.001
1045.65,-77.739
1045.90,-76.284
1046.14,-78.482
1046.39,-77.928
1046.63,-77.415
1046.88,-78.662
1047.12,-80.359
1047.36,-79.150
1047.61,-78.253
1047.85,-81.989
1048.10,-80.965
1048.34,-79.814
1048.58,-77.859
1048.83,-79.703
1049.07,-80.748
1049.32,-80.043
1049.56,-80.201
1049.80,-78.263
1050.05,-76.915
1050.29,-77.068
1050.54,-79.669
1050.78,-79.437
1051.03,-81.261
1051.27,-77.523
1051.51,-78.184
1051.76,-78.467
1052.00,-81.085
1052.25,-77.502
1052.49,-77.332
1052.73,-76.658
1052.98,-78.953
1053.22,-81.062
1053.47,-78.918
1053.71,-75.468
1053.96,-78.603
1054.20,-80.623
1054.44,-78.615
1054.69,-79.399
1054.93,-80.557
1055.18,-78.309
1055.42,-78.645
1055.66,-79.026
1055.91,-77.932
1056.15,-76.410
1056.40,-77.973
1056.64,-77.022
1056.88,-78.207
1057.13,-82.446
1057.37,-76.926
1057.62,-78.637
1057.86,-77.644
1058.11,-82.046
1058.35,-79.858
1058.59,-79.831
1058.84,-78.284
1059.08,-77.049
1059.33,-78.243
1059.57,-78.203
1059.81,-76.899
1060.06,-77.784
1060.30,-76.452
1060.55,-75.785
1060.79,-75.444
1061.04,-78.925
1061.28,-76.040
1061.52,-77.077
1061.77,-76.897
1062.01,-76.580
1062.26,-79.991
1062.50,-78.001
1062.74,-78.802
1062.99,-78.587
1063.23,-78.099
1063.48,-78.169
1063.72,-79.255
1063.96,-78.438
1064.21,-80.327
1064.45,-76.268
1064.70,-78.397
1064.94,-76.730
1065.19,-75.948
1065.43,-75.071
1065.67,-75.404
1065.92,-74.604
1066.16,-77.323
1066.41,-76.116
1066.65,-77.062
1066.89,-75.879
1067.14,-76.100
1067.38,-78.077
1067.63,-76.035
1067.87,-76.830
1068.12,-77.586
1068.36,-77.135
1068.60,-75.727
1068.85,-76.518
1069.09,-73.813
1069.34,-76.242
1069.58,-76.864
1069.82,-75.002
1070.07,-78.293
1070.31,-77.369
1070.56,-76.060
1070.80,-77.209
1071.04,-78.334
1071.29,-73.396
1071.53,-73.879
1071.78,-75.704
1072.02,-74.595
1072.27,-78.669
1072.51,-76.937
1072.75,-76.539
1073.00,-72.474
1073.24,-74.894
1073.49,-75.400
1073.73,-72.129
1073.97,-76.312
1074.22,-78.571
1074.46,-75.333
1074.71,-74.812
1074.95,-76.749
1075.20,-76.594
1075.44,-74.495
1075.68,-76.341
1075.93,-77.011
1076.17,-77.395
1076.42,-77.516
1076.66,-75.409
1076.90,-76.259
1077.15,-73.889
1077.39,-76.962
1077.64,-75.719
1077.88,-76.422
1078.12,-76.753
1078.37,-74.352
1078.61,-75.119
1078.86,-73.356
1079.10,-75.814
1079.35,-76.866
1079.59,-73.851
1079.83,-73.505
1080.08,-74.587
1080.32,-74.849
1080.57,-75.222
1080.81,-75.763
1081.05,-74.369
1081.30,-76.766
1081.54,-74.839
1081.79,-74.497
1082.03,-75.862
1082.28,-73.781
1082.52,-74.679
1082.76,-75.478
1083.01,-71.575
1083.25,-77.235
1083.50,-75.938
1083.74,-76.492
1083.98,-76.204
1084.23,-72.326
1084.47,-73.474
1084.72,-75.589
1084.96,-74.797
1085.21,-73.178
1085.45,-74.519
1085.69,-75.542
1085.94,-72.579
1086.18,-73.349
1086.43,-73.055
1086.67,-73.426
1086.91,-74.279
1087.16,-74.287
1087.40,-76.621
1087.65,-74.632
1087.89,-73.821
1088.13,-74.113
1088.38,-73.664
1088.62,-75.209
1088.87,-72.630
1089.11,-71.994
1089.36,-74.092
1089.60,-71.578
1089.84,-74.595
1090.09,-73.310
1090.33,-74.206
1090.58,-76.114
1090.82,-74.180
1091.06,-74.241
1091.31,-72.960
1091.55,-70.894
1091.80,-74.279
1092.04,-71.894
1092.29,-72.288
1092.53,-72.987
1092.77,-71.545
1093.02,-72.849
1093.26,-77.161
1093.51,-73.044
1093.75,-72.020
1093.99,-72.904
1094.24,-74.077
1094.48,-74.697
1094.73,-71.701
1094.97,-73.053
1095.21,-72.889
1095.46,-73.329
1095.70,-72.745
1095.95,-74.118
1096.19,-71.805
1096.44,-72.156
1096.68,-74.119
1096.92,-72.457
1097.17,-74.530
1097.41,-71.672
1097.66,-71.096
1097.90,-71.205
1098.14,-72.205
1098.39,-69.441
1098.63,-71.706
1098.88,-71.449
1099.12,-71.506
1099.37,-72.127
1099.61,-74.607
1099.85,-74.029
1100.10,-72.609
1100.34,-72.879
1100.59,-71.874
1100.83,-70.201
1101.07,-69.259
1101.32,-71.757
1101.56,-70.276
1101.81,-73.470
1102.05,-70.992
1102.29,-72.029
1102.54,-74.045
1102.78,-73.362
1103.03,-72.356
1103.27,-71.338
1103.52,-71.297
1103.76,-72.035
1104.00,-74.694
1104.25,-72.299
1104.49,-71.635
1104.74,-70.630
1104.98,-69.668
1105.22,-70.794
1105.47,-72.282
1105.71,-71.387
1105.96,-72.901
1106.20,-70.606
1106.45,-71.634
1106.69,-73.633
1106.93,-71.702
1107.18,-69.344
1107.42,-69.588
1107.67,-70.903
1107.91,-71.814
1108.15,-71.715
1108.40,-69.717
1108.64,-70.273
1108.89,-72.298
1109.13,-70.080
1109.38,-72.450
1109.62,-71.290
1109.86,-69.391
1110.11,-69.973
1110.35,-72.605
1110.60,-73.932
1110.84,-72.027
1111.08,-70.565
1111.33,-70.967
1111.57,-71.969
1111.82,-71.899
1112.06,-70.117
1112.30,-69.716
1112.55,-68.456
1112.79,-70.220
1113.04,-71.327
1113.28,-70.592
1113.53,-72.311
1113.77,-71.359
1114.01,-69.218
1114.26,-69.206
1114.50,-72.440
1114.75,-72.832
1114.99,-70.785
1115.23,-68.997
1115.48,-69.416
1115.72,-70.533
1115.97,-69.374
1116.21,-69.881
1116.46,-71.129
1116.70,-70.339
1116.94,-70.937
1117.19,-72.273
1117.43,-70.477
1117.68,-72.963
1117.92,-71.281
1118.16,-71.944
1118.41,-70.336
1118.65,-72.968
1118.90,-71.477
1119.14,-69.224
1119.38,-70.414
1119.63,-73.175
1119.87,-71.081
1120.12,-71.143
1120.36,-71.481
1120.61,-68.944
1120.85,-70.796
1121.09,-71.631
1121.34,-69.972
1121.58,-70.559
1121.83,-71.173
1122.07,-71.328
1122.31,-73.985
1122.56,-70.558
1122.80,-71.054
1123.05,-71.296
1123.29,-72.206
1123.54,-72.605
1123.78,-70.177
1124.02,-70.148
1124.27,-69.058
1124.51,-70.535
1124.76,-71.072
1125.00,-70.404
1125.24,-71.608
1125.49,-70.725
1125.73,-71.814
1125.98,-70.935
1126.22,-68.913
1126.46,-70.550
1126.71,-68.060
1126.95,-69.733
1127.20,-69.477
1127.44,-70.557
1127.69,-68.688
1127.93,-66.707
1128.17,-69.785
1128.42,-70.126
1128.66,-66.322
1128.91,-70.355
1129.15,-69.932
1129.39,-71.467
1129.64,-71.099
1129.88,-69.614
1130.13,-70.983
1130.37,-71.142
1130.62,-70.605
1130.86,-65.695
1131.10,-64.725
1131.35,-70.739
1131.59,-71.988
1131.84,-70.470
1132.08,-72.114
1132.32,-71.996
1132.57,-73.801
1132.81,-70.647
1133.06,-67.748
1133.30,-69.047
1133.54,-72.533
1133.79,-70.061
1134.03,-70.702
1134.28,-70.634
1134.52,-71.383
1134.77,-70.881
1135.01,-69.711
1135.25,-72.898
1135.50,-72.817
1135.74,-72.307
1135.99,-70.356
1136.23,-71.232
1136.47,-71.412
1136.72,-71.767
1136.96,-72.392
1137.21,-70.195
1137.45,-70.443
1137.70,-71.646
1137.94,-72.984
1138.18,-72.639
1138.43,-71.613
1138.67,-72.058
1138.92,-72.602
1139.16,-72.705
