Frequency (Hz),FFT Magnitude (dB)
962.16,-68.419
962.40,-66.774
962.65,-66.375
962.89,-64.824
963.13,-64.721
963.38,-66.507
963.62,-66.239
963.87,-67.518
964.11,-66.049
964.36,-68.173
964.60,-69.310
964.84,-68.335
965.09,-67.029
965.33,-66.934
965.58,-66.115
965.82,-65.736
966.06,-67.214
966.31,-66.247
966.55,-66.725
966.80,-65.640
967.04,-68.063
967.29,-67.174
967.53,-68.171
967.77,-66.838
968.02,-67.129
968.26,-67.852
968.51,-70.910
968.75,-66.370
968.99,-67.768
969.24,-67.075
969.48,-64.880
969.73,-65.875
969.97,-67.610
970.21,-67.627
970.46,-65.527
970.70,-67.229
970.95,-68.884
971.19,-67.537
971.44,-66.207
971.68,-66.933
971.92,-64.896
972.17,-67.175
972.41,-67.604
972.66,-66.273
972.90,-65.468
973.14,-65.466
973.39,-64.935
973.63,-65.254
973.88,-64.975
974.12,-67.701
974.37,-65.242
974.61,-65.597
974.85,-65.662
975.10,-65.744
975.34,-64.866
975.59,-66.867
975.83,-65.012
976.07,-68.796
976.32,-63.646
976.56,-66.922
976.81,-68.488
977.05,-66.705
977.29,-68.678
977.54,-67.035
977.78,-67.338
978.03,-66.164
978.27,-66.737
978.52,-65.068
978.76,-66.710
979.00,-67.719
979.25,-65.010
979.49,-65.146
979.74,-65.683
979.98,-64.056
980.22,-68.008
980.47,-65.763
980.71,-67.435
980.96,-63.481
981.20,-65.285
981.45,-67.439
981.69,-63.850
981.93,-65.765
982.18,-63.230
982.42,-64.228
982.67,-65.111
982.91,-64.406
983.15,-64.243
983.40,-64.948
983.64,-65.226
983.89,-64.825
984.13,-63.874
984.38,-66.135
984.62,-64.806
984.86,-64.724
985.11,-66.301
985.35,-64.972
985.60,-64.377
985.84,-63.760
986.08,-65.274
986.33,-64.604
986.57,-63.457
986.82,-64.667
987.06,-62.808
987.30,-64.196
987.55,-65.629
987.79,-61.573
988.04,-63.203
988.28,-64.804
988.53,-62.465
988.77,-63.178
989.01,-62.660
989.26,-63.676
989.50,-62.830
989.75,-64.696
989.99,-63.909
990.23,-61.655
990.48,-63.468
990.72,-64.795
990.97,-65.164
991.21,-66.273
991.46,-64.750
991.70,-65.025
991.94,-64.821
992.19,-65.155
992.43,-62.412
992.68,-63.665
992.92,-64.378
993.16,-63.961
993.41,-64.349
993.65,-63.339
993.90,-61.477
994.14,-62.933
994.38,-64.235
994.63,-67.182
994.87,-63.359
995.12,-62.734
995.36,-63.845
995.61,-62.656
995.85,-61.992
996.09,-62.237
996.34,-63.894
996.58,-62.524
996.83,-63.886
997.07,-64.760
997.31,-62.415
997.56,-60.281
997.80,-63.233
998.05,-61.114
998.29,-63.883
998.54,-62.897
998.78,-62.843
999.02,-63.568
999.27,-61.884
999.51,-61.980
999.76,-60.410
1000.00,-58.911
1000.24,-62.371
1000.49,-63.895
1000.73,-64.115
1000.98,-60.535
1001.22,-63.409
1001.46,-60.214
1001.71,-64.181
1001.95,-62.591
1002.20,-61.786
1002.44,-61.102
1002.69,-60.962
1002.93,-60.698
1003.17,-62.422
1003.42,-63.137
1003.66,-62.510
1003.91,-61.578
1004.15,-61.597
1004.39,-59.714
1004.64,-60.972
1004.88,-61.249
1005.13,-63.800
1005.37,-61.176
1005.62,-61.627
1005.86,-58.222
1006.10,-59.888
1006.35,-62.521
1006.59,-61.107
1006.84,-62.070
1007.08,-58.855
1007.32,-63.296
1007.57,-63.364
1007.81,-59.181
1008.06,-58.627
1008.30,-60.416
1008.54,-61.600
1008.79,-57.641
1009.03,-57.591
1009.28,-59.068
1009.52,-59.235
1009.77,-61.710
1010.01,-61.328
1010.25,-58.285
1010.50,-58.701
1010.74,-57.923
1010.99,-60.574
1011.23,-58.334
1011.47,-59.410
1011.72,-57.034
1011.96,-59.854
1012.21,-60.332
1012.45,-60.599
1012.70,-59.777
1012.94,-59.274
1013.18,-63.109
1013.43,-57.876
1013.67,-60.015
1013.92,-60.077
1014.16,-56.758
1014.40,-59.095
1014.65,-58.879
1014.89,-58.389
1015.14,-59.756
1015.38,-56.624
1015.62,-58.001
1015.87,-58.223
1016.11,-57.977
1016.36,-57.840
1016.60,-57.723
1016.85,-56.923
1017.09,-59.013
1017.33,-54.779
1017.58,-57.172
1017.82,-55.010
1018.07,-57.379
1018.31,-57.407
1018.55,-58.436
1018.80,-58.651
1019.04,-56.486
1019.29,-55.536
1019.53,-56.161
1019.78,-59.475
1020.02,-57.898
1020.26,-58.979
1020.51,-54.409
1020.75,-56.962
1021.00,-57.023
1021.24,-55.771
1021.48,-55.781
1021.73,-56.187
1021.97,-55.468
1022.22,-54.765
1022.46,-54.712
1022.71,-54.435
1022.95,-52.756
1023.19,-53.583
1023.44,-55.037
1023.68,-56.347
1023.93,-55.745
1024.17,-57.161
1024.41,-54.802
1024.66,-54.580
1024.90,-56.523
1025.15,-55.092
1025.39,-52.145
1025.63,-51.955
1025.88,-52.818
1026.12,-51.425
1026.37,-52.650
1026.61,-56.652
1026.86,-55.657
1027.10,-54.148
1027.34,-53.560
1027.59,-53.034
1027.83,-50.105
1028.08,-53.018
1028.32,-51.217
1028.56,-49.773
1028.81,-51.681
1029.05,-52.402
1029.30,-56.258
1029.54,-51.237
1029.79,-49.781
1030.03,-52.630
1030.27,-50.172
1030.52,-50.462
1030.76,-51.474
1031.01,-50.854
1031.25,-49.836
1031.49,-51.699
1031.74,-51.702
1031.98,-51.524
1032.23,-50.134
1032.47,-50.160
1032.71,-51.337
1032.96,-50.188
1033.20,-49.801
1033.45,-50.825
1033.69,-50.848
1033.94,-50.153
1034.18,-49.678
1034.42,-51.790
1034.67,-50.787
1034.91,-50.806
1035.16,-49.534
1035.40,-48.382
1035.64,-49.862
1035.89,-49.228
1036.13,-48.415
1036.38,-48.736
1036.62,-49.586
1036.87,-49.116
1037.11,-48.085
1037.35,-48.628
1037.60,-49.018
1037.84,-51.073
1038.09,-47.874
1038.33,-49.963
1038.57,-50.195
1038.82,-49.185
1039.06,-49.158
1039.31,-51.209
1039.55,-48.476
1039.79,-51.469
1040.04,-49.885
1040.28,-48.347
1040.53,-47.989
1040.77,-50.948
1041.02,-50.554
1041.26,-51.485
1041.50,-51.370
1041.75,-47.354
1041.99,-52.731
1042.24,-50.446
1042.48,-52.040
1042.72,-54.854
1042.97,-52.463
1043.21,-51.189
1043.46,-51.459
1043.70,-51.539
1043.95,-49.718
1044.19,-51.509
1044.43,-50.056
1044.68,-52.949
1044.92,-52.795
1045.17,-52.213
1045.41,-50.052
1045.65,-47.763
1045.90,-50.858
1046.14,-51.933
1046.39,-52.561
1046.63,-50.820
1046.88,-52.236
1047.12,-52.994
1047.36,-52.113
1047.61,-50.652
1047.85,-51.276
1048.10,-51.863
1048.34,-52.796
1048.58,-50.203
1048.83,-50.895
1049.07,-55.249
1049.32,-52.265
1049.56,-53.567
1049.80,-55.009
1050.05,-56.193
1050.29,-52.208
1050.54,-53.265
1050.78,-52.392
1051.03,-53.654
1051.27,-55.208
1051.51,-53.842
1051.76,-54.330
1052.00,-54.075
1052.25,-55.851
1052.49,-55.044
1052.73,-55.788
1052.98,-54.527
1053.22,-54.787
1053.47,-55.982
1053.71,-56.351
1053.96,-54.476
1054.20,-56.211
1054.44,-57.164
1054.69,-57.382
1054.93,-56.305
1055.18,-55.343
1055.42,-56.935
1055.66,-55.635
1055.91,-57.373
1056.15,-59.264
1056.40,-56.008
1056.64,-57.365
1056.88,-55.402
1057.13,-55.856
1057.37,-57.890
1057.62,-57.953
1057.86,-54.942
1058.11,-56.970
1058.35,-57.470
1058.59,-58.695
1058.84,-55.812
1059.08,-57.328
1059.33,-56.768
1059.57,-57.157
1059.81,-57.713
1060.06,-57.675
1060.30,-58.036
1060.55,-60.590
1060.79,-58.980
1061.04,-58.680
1061.28,-57.315
1061.52,-58.519
1061.77,-58.625
1062.01,-61.369
1062.26,-58.126
1062.50,-59.113
1062.74,-54.959
1062.99,-59.159
1063.23,-59.083
1063.48,-59.308
1063.72,-57.966
1063.96,-60.353
1064.21,-58.029
1064.45,-58.599
1064.70,-58.100
1064.94,-61.806
1065.19,-61.739
1065.43,-58.975
1065.67,-59.633
1065.92,-60.170
1066.16,-60.708
1066.41,-58.594
1066.65,-60.143
1066.89,-59.489
1067.14,-62.790
1067.38,-60.402
1067.63,-58.151
1067.87,-61.469
1068.12,-61.749
1068.36,-57.978
1068.60,-60.966
1068.85,-62.969
1069.09,-58.671
1069.34,-62.019
1069.58,-64.159
1069.82,-64.466
1070.07,-62.055
1070.31,-58.904
1070.56,-58.874
1070.80,-60.081
1071.04,-61.203
1071.29,-59.265
1071.53,-60.576
1071.78,-60.997
1072.02,-59.581
1072.27,-62.136
1072.51,-58.670
1072.75,-62.294
1073.00,-62.242
1073.24,-60.260
1073.49,-61.101
1073.73,-61.651
1073.97,-60.762
1074.22,-64.529
1074.46,-59.461
1074.71,-62.471
1074.95,-60.808
1075.20,-63.841
1075.44,-62.605
1075.68,-59.914
1075.93,-64.626
1076.17,-63.981
1076.42,-60.973
1076.66,-64.265
1076.90,-62.218
1077.15,-60.341
1077.39,-62.832
1077.64,-62.042
1077.88,-61.951
1078.12,-61.835
1078.37,-59.942
1078.61,-63.553
1078.86,-61.811
1079.10,-62.035
1079.35,-60.952
1079.59,-60.354
1079.83,-61.748
1080.08,-62.952
1080.32,-63.038
1080.57,-61.312
1080.81,-61.566
1081.05,-61.560
1081.30,-64.827
1081.54,-64.251
1081.79,-62.809
1082.03,-61.369
1082.28,-62.800
1082.52,-62.682
1082.76,-62.858
1083.01,-61.418
1083.25,-61.680
1083.50,-63.189
1083.74,-60.083
1083.98,-62.456
1084.23,-63.863
1084.47,-65.380
1084.72,-62.877
1084.96,-62.129
1085.21,-64.091
1085.45,-63.988
1085.69,-63.634
1085.94,-63.528
1086.18,-63.945
1086.43,-64.842
1086.67,-63.815
1086.91,-61.193
1087.16,-63.137
1087.40,-63.462
1087.65,-62.193
1087.89,-63.343
1088.13,-65.026
1088.38,-61.966
1088.62,-63.368
1088.87,-64.670
1089.11,-61.579
1089.36,-64.504
1089.60,-62.990
1089.84,-65.203
1090.09,-63.001
1090.33,-65.912
1090.58,-64.860
1090.82,-65.007
1091.06,-62.953
1091.31,-62.319
1091.55,-62.631
1091.80,-64.247
1092.04,-65.029
1092.29,-63.216
1092.53,-62.833
1092.77,-63.482
1093.02,-63.869
1093.26,-65.116
1093.51,-63.493
1093.75,-61.647
1093.99,-62.598
1094.24,-65.096
1094.48,-66.204
1094.73,-62.477
1094.97,-64.112
1095.21,-64.315
1095.46,-62.617
1095.70,-62.061
1095.95,-63.651
1096.19,-63.719
1096.44,-63.373
1096.68,-65.045
1096.92,-65.832
1097.17,-64.047
1097.41,-65.446
1097.66,-66.689
1097.90,-62.738
1098.14,-63.516
1098.39,-66.331
1098.63,-64.547
1098.88,-63.475
1099.12,-63.032
1099.37,-64.141
1099.61,-63.711
1099.85,-63.332
1100.10,-65.425
1100.34,-65.336
1100.59,-64.244
1100.83,-63.979
1101.07,-64.727
1101.32,-66.500
1101.56,-63.612
1101.81,-63.444
1102.05,-65.201
1102.29,-64.563
1102.54,-63.705
1102.78,-64.406
1103.03,-64.130
1103.27,-65.672
1103.52,-65.602
1103.76,-66.499
1104.00,-63.270
1104.25,-64.155
1104.49,-66.533
1104.74,-66.432
1104.98,-65.842
1105.22,-64.627
1105.47,-66.599
1105.71,-63.483
1105.96,-67.980
1106.20,-65.677
1106.45,-65.435
1106.69,-62.601
1106.93,-64.063
1107.18,-65.910
1107.42,-62.241
1107.67,-65.444
1107.91,-64.197
1108.15,-64.433
1108.40,-64.862
1108.64,-64.462
1108.89,-65.096
1109.13,-65.400
1109.38,-65.920
1109.62,-64.152
1109.86,-64.548
1110.11,-64.906
1110.35,-63.840
1110.60,-65.167
1110.84,-65.044
1111.08,-65.919
1111.33,-64.708
1111.57,-63.808
1111.82,-63.164
1112.06,-64.332
1112.30,-66.555
1112.55,-64.341
1112.79,-65.353
1113.04,-64.613
1113.28,-65.588
1113.53,-66.809
1113.77,-65.983
1114.01,-67.638
1114.26,-63.492
1114.50,-65.598
1114.75,-64.944
1114.99,-66.937
1115.23,-69.082
1115.48,-67.017
1115.72,-66.156
1115.97,-67.698
1116.21,-64.476
1116.46,-63.454
1116.70,-64.687
1116.94,-65.665
1117.19,-67.381
1117.43,-65.822
1117.68,-64.608
1117.92,-67.333
1118.16,-63.955
1118.41,-66.912
1118.65,-66.752
1118.90,-64.992
1119.14,-66.143
1119.38,-67.725
1119.63,-68.487
1119.87,-65.745
1120.12,-65.984
1120.36,-65.104
1120.61,-68.008
1120.85,-65.621
1121.09,-65.151
1121.34,-66.017
1121.58,-65.263
1121.83,-69.878
1122.07,-65.169
1122.31,-67.107
1122.56,-65.931
1122.80,-65.792
1123.05,-64.766
1123.29,-67.262
1123.54,-65.933
1123.78,-68.258
1124.02,-63.977
1124.27,-67.413
1124.51,-68.720
1124.76,-67.374
1125.00,-65.693
1125.24,-67.815
1125.49,-66.027
1125.73,-62.736
1125.98,-63.831
1126.22,-63.532
1126.46,-64.173
1126.71,-66.765
1126.95,-66.218
1127.20,-65.918
1127.44,-67.801
1127.69,-66.856
1127.93,-64.201
1128.17,-64.173
1128.42,-64.147
1128.66,-65.681
1128.91,-64.497
1129.15,-67.982
1129.39,-67.751
1129.64,-66.382
1129.88,-66.936
1130.13,-65.205
1130.37,-68.804
1130.62,-66.271
1130.86,-66.632
1131.10,-64.665
1131.35,-67.814
1131.59,-65.433
1131.84,-65.829
1132.08,-66.182
1132.32,-64.480
1132.57,-67.499
1132.81,-65.049
1133.06,-64.767
1133.30,-64.835
1133.54,-67.640
1133.79,-66.290
1134.03,-67.201
1134.28,-68.160
1134.52,-68.080
1134.77,-68.939
1135.01,-67.967
1135.25,-67.508
1135.50,-67.629
1135.74,-65.655
1135.99,-66.418
1136.23,-65.774
1136.47,-65.810
1136.72,-64.670
1136.96,-65.337
1137.21,-67.997
1137.45,-68.336
1137.70,-67.807
1137.94,-67.593
1138.18,-65.378
1138.43,-67.399
1138.67,-65.675
1138.92,-65.010
1139.16,-64.552
1139.40,-64.745
1139.65,-63.994
1139.89,-66.355
1140.14,-64.864
1140.38,-65.873
1140.62,-66.567
1140.87,-68.566
1141.11,-66.180
1141.36,-65.541
1141.60,-66.202
1141.85,-65.497
1142.09,-66.838
1142.33,-65.101
1142.58,-64.775
1142.82,-65.506
1143.07,-69.729
1143.31,-67.566
1143.55,-67.451
1143.80,-69.454
1144.04,-66.856
1144.29,-67.362
1144.53,-68.269
1144.78,-68.281
1145.02,-67.565
1145.26,-68.646
1145.51,-67.835
1145.75,-66.302
1146.00,-68.426
1146.24,-68.251
1146.48,-67.674
1146.73,-67.695
1146.97,-65.036
1147.22,-65.112
1147.46,-67.260
1147.71,-68.283
1147.95,-67.142
1148.19,-67.242
1148.44,-67.184
1148.68,-65.550
1148.93,-65.957
1149.17,-65.026
1149.41,-66.755
1149.66,-65.698
1149.90,-67.066
1150.15,-64.707
1150.39,-68.058
1150.63,-66.727
1150.88,-67.360
1151.12,-67.376
1151.37,-66.708
1151.61,-66.805
1151.86,-67.767
1152.10,-67.459
1152.34,-66.271
1152.59,-68.288
1152.83,-66.882
1153.08,-67.162
1153.32,-65.680
1153.56,-68.896
1153.81,-67.660
1154.05,-67.743
1154.30,-66.253
1154.54,-68.303
1154.79,-67.547
1155.03,-67.381
1155.27,-69.163
1155.52,-66.805
1155.76,-67.669
1156.01,-67.380
1156.25,-66.158
1156.49,-67.760
1156.74,-66.223
1156.98,-67.762
1157.23,-67.947
1157.47,-66.153
1157.71,-65.897
1157.96,-67.036
1158.20,-69.685
1158.45,-67.675
1158.69,-65.433
1158.94,-65.740
1159.18,-65.805
1159.42,-68.071
1159.67,-66.212
1159.91,-66.573
1160.16,-67.366
1160.40,-64.884
1160.64,-65.078
1160.89,-66.861
1161.13,-64.545
1161.38,-64.805
1161.62,-64.989
1161.87,-66.829
1162.11,-65.110
1162.35,-67.811
1162.60,-67.395
1162.84,-65.305
1163.09,-66.423
1163.33,-66.374
1163.57,-64.627
1163.82,-64.480
1164.06,-68.164
1164.31,-67.571
1164.55,-64.528
1164.79,-65.332
1165.04,-67.445
1165.28,-66.549
1165.53,-66.707
1165.77,-66.947
1166.02,-65.329
1166.26,-67.555
1166.50,-63.583
1166.75,-65.966
1166.99,-64.797
1167.24,-68.628
1167.48,-64.320
1167.72,-66.170
1167.97,-66.674
1168.21,-64.769
1168.46,-66.857
1168.70,-67.141
1168.95,-64.276
1169.19,-65.673
1169.43,-65.996
1169.68,-65.096
1169.92,-66.241
1170.17,-66.956
1170.41,-67.084
1170.65,-65.560
1170.90,-66.955
1171.14,-66.348
1171.39,-64.730
1171.63,-63.587
1171.88,-64.225
1172.12,-65.604
1172.36,-66.610
1172.61,-65.610
1172.85,-65.824
1173.10,-65.750
1173.34,-65.409
1173.58,-64.898
1173.83,-67.073
1174.07,-70.493
1174.32,-69.667
1174.56,-65.791
1174.80,-64.367
1175.05,-65.031
1175.29,-68.787
1175.54,-64.998
1175.78,-66.118
1176.03,-66.748
1176.27,-66.927
1176.51,-68.137
1176.76,-67.149
1177.00,-66.882
1177.25,-66.634
1177.49,-68.057
1177.73,-68.329
1177.98,-66.394
1178.22,-67.775
1178.47,-63.456
1178.71,-67.445
1178.96,-68.487
1179.20,-69.039
1179.44,-65.511
1179.69,-65.362
1179.93,-65.840
1180.18,-66.877
1180.42,-65.775
1180.66,-62.837
1180.91,-64.251
1181.15,-66.422
1181.40,-65.496
1181.64,-68.836
1181.88,-67.770
1182.13,-65.947
1182.37,-65.205
1182.62,-67.106
1182.86,-64.040
1183.11,-66.554
1183.35,-66.993
1183.59,-64.332
1183.84,-64.650
1184.08,-65.994
1184.33,-67.100
1184.57,-66.404
1184.81,-63.766
1185.06,-65.627
1185.30,-65.429
1185.55,-67.984
1185.79,-66.758
1186.04,-65.579
1186.28,-64.068
1186.52,-66.034
1186.77,-66.971
1187.01,-63.764
1187.26,-66.749
1187.50,-68.118
1187.74,-66.519
1187.99,-64.846
1188.23,-65.116
1188.48,-67.594
1188.72,-64.809
1188.96,-65.541
1189.21,-68.501
1189.45,-64.541
1189.70,-65.929
1189.94,-66.807
1190.19,-65.367
1190.43,-66.014
1190.67,-66.095
1190.92,-66.208
1191.16,-67.412
1191.41,-67.064
1191.65,-67.752
1191.89,-63.359
1192.14,-65.263
1192.38,-65.203
1192.63,-69.142
1192.87,-68.804
1193.12,-66.197
1193.36,-66.168
1193.60,-67.594
1193.85,-67.196
1194.09,-62.853
1194.34,-65.374
1194.58,-64.789
1194.82,-68.744
1195.07,-65.584
1195.31,-65.270
1195.56,-66.398
1195.80,-66.819
1196.04,-65.169
1196.29,-67.508
1196.53,-67.140
1196.78,-68.192
1197.02,-67.660
1197.27,-64.163
1197.51,-65.777
1197.75,-63.913
1198.00,-64.126
1198.24,-65.825
1198.49,-65.734
1198.73,-64.299
1198.97,-65.756
1199.22,-62.600
1199.46,-64.048
1199.71,-66.393
1199.95,-64.164
1200.20,-65.341
1200.44,-65.565
1200.68,-66.592
1200.93,-66.237
1201.17,-65.235
1201.42,-65.775
1201.66,-65.191
1201.90,-65.407
1202.15,-62.815
1202.39,-66.143
1202.64,-64.521
1202.88,-66.455
1203.12,-66.871
1203.37,-66.510
1203.61,-64.509
1203.86,-64.187
1204.10,-63.553
1204.35,-65.267
1204.59,-64.581
1204.83,-65.531
1205.08,-64.595
1205.32,-66.686
1205.57,-64.590
1205.81,-65.889
1206.05,-64.696
1206.30,-63.383
1206.54,-63.253
1206.79,-62.994
1207.03,-66.487
1207.28,-65.476
1207.52,-64.639
1207.76,-64.933
1208.01,-65.496
1208.25,-67.912
1208.50,-65.101
1208.74,-65.317
1208.98,-64.122
1209.23,-63.424
1209.47,-64.836
1209.72,-65.178
1209.96,-62.967
1210.21,-66.208
1210.45,-65.570
1210.69,-64.710
1210.94,-66.175
1211.18,-64.270
1211.43,-64.645
1211.67,-62.561
1211.91,-64.023
1212.16,-65.035
1212.40,-63.665
1212.65,-65.302
1212.89,-66.636
1213.13,-64.406
1213.38,-62.448
1213.62,-64.058
1213.87,-64.774
1214.11,-65.125
1214.36,-65.096
1214.60,-66.257
1214.84,-66.133
1215.09,-65.078
1215.33,-62.245
1215.58,-63.379
1215.82,-65.502
1216.06,-61.699
1216.31,-63.787
1216.55,-63.564
1216.80,-65.070
1217.04,-63.426
1217.29,-64.936
1217.53,-62.808
1217.77,-63.688
1218.02,-62.968
1218.26,-66.304
1218.51,-65.190
1218.75,-63.982
1218.99,-63.040
1219.24,-64.937
1219.48,-63.410
1219.73,-63.417
1219.97,-64.813
1220.21,-62.866
1220.46,-65.636
1220.70,-64.765
1220.95,-64.369
1221.19,-64.545
1221.44,-62.165
1221.68,-64.005
1221.92,-64.476
1222.17,-63.977
1222.41,-63.326
1222.66,-65.640
1222.90,-64.442
1223.14,-63.461
1223.39,-65.079
1223.63,-64.085
1223.88,-63.729
1224.12,-64.379
1224.37,-63.888
1224.61,-62.776
1224.85,-65.484
1225.10,-63.021
1225.34,-61.806
1225.59,-64.877
1225.83,-64.430
1226.07,-63.685
1226.32,-63.459
1226.56,-63.628
1226.81,-64.594
1227.05,-62.897
1227.29,-61.534
1227.54,-62.603
1227.78,-61.743
1228.03,-61.508
1228.27,-62.268
1228.52,-64.111
1228.76,-64.343
1229.00,-61.885
1229.25,-61.722
1229.49,-61.280
1229.74,-64.509
1229.98,-63.267
1230.22,-60.895
1230.47,-65.594
1230.71,-64.961
1230.96,-62.451
1231.20,-62.471
1231.45,-62.154
1231.69,-62.243
1231.93,-61.413
1232.18,-61.245
1232.42,-61.816
1232.67,-62.255
1232.91,-63.204
1233.15,-62.314
1233.40,-60.853
1233.64,-63.542
1233.89,-62.225
1234.13,-63.713
1234.38,-60.727
1234.62,-58.740
1234.86,-62.130
1235.11,-62.901
1235.35,-62.562
1235.60,-64.117
1235.84,-60.510
1236.08,-63.112
1236.33,-64.076
1236.57,-62.367
1236.82,-61.311
1237.06,-62.162
1237.30,-64.042
1237.55,-59.923
1237.79,-62.854
1238.04,-61.109
1238.28,-60.513
1238.53,-61.412
1238.77,-62.892
1239.01,-61.954
1239.26,-60.045
1239.50,-64.137
1239.75,-63.331
1239.99,-59.678
1240.23,-63.613
1240.48,-61.039
1240.72,-59.169
1240.97,-59.413
1241.21,-60.629
1241.46,-62.378
1241.70,-59.161
1241.94,-62.458
1242.19,-60.330
1242.43,-61.687
1242.68,-62.469
1242.92,-61.773
1243.16,-61.988
1243.41,-62.988
1243.65,-63.220
1243.90,-60.133
1244.14,-60.187
1244.38,-58.843
1244.63,-60.116
1244.87,-60.987
1245.12,-57.676
1245.36,-57.433
1245.61,-58.936
1245.85,-59.383
1246.09,-58.962
1246.34,-62.066
1246.58,-60.729
1246.83,-59.040
1247.07,-59.620
1247.31,-62.806
1247.56,-61.685
1247.80,-60.765
1248.05,-58.739
1248.29,-63.547
1248.54,-61.335
1248.78,-60.331
1249.02,-59.352
1249.27,-59.760
1249.51,-60.213
1249.76,-57.343
1250.00,-58.186
1250.24,-60.545
1250.49,-59.583
1250.73,-57.294
1250.98,-60.054
1251.22,-59.639
1251.46,-57.901
1251.71,-59.153
1251.95,-58.452
1252.20,-60.678
1252.44,-60.499
1252.69,-59.054
1252.93,-57.372
1253.17,-58.316
1253.42,-57.903
1253.66,-58.251
1253.91,-59.084
1254.15,-61.521
1254.39,-56.543
1254.64,-58.167
1254.88,-57.930
1255.13,-57.466
1255.37,-60.606
1255.62,-58.031
1255.86,-57.576
1256.10,-57.547
1256.35,-57.620
1256.59,-59.955
1256.84,-57.435
1257.08,-58.063
1257.32,-58.601
1257.57,-57.613
1257.81,-56.114
1258.06,-57.129
1258.30,-58.483
1258.54,-57.816
1258.79,-56.955
1259.03,-57.969
1259.28,-56.318
1259.52,-58.048
1259.77,-54.944
1260.01,-58.496
1260.25,-58.931
1260.50,-57.952
1260.74,-57.372
1260.99,-57.547
1261.23,-56.423
1261.47,-57.942
1261.72,-56.157
1261.96,-55.214
1262.21,-58.484
1262.45,-58.481
1262.70,-59.412
1262.94,-58.469
1263.18,-56.047
1263.43,-61.159
1263.67,-59.761
1263.92,-56.854
1264.16,-59.089
1264.40,-58.121
1264.65,-52.774
1264.89,-54.192
1265.14,-54.901
1265.38,-56.047
1265.62,-54.477
1265.87,-60.076
1266.11,-53.642
1266.36,-55.528
1266.60,-55.018
1266.85,-54.317
1267.09,-54.233
1267.33,-54.409
1267.58,-55.768
1267.82,-56.564
1268.07,-53.912
1268.31,-56.687
1268.55,-53.851
1268.80,-56.298
1269.04,-55.303
1269.29,-58.294
1269.53,-54.174
1269.78,-53.330
1270.02,-54.002
1270.26,-52.896
1270.51,-54.142
1270.75,-54.485
1271.00,-51.722
1271.24,-53.507
1271.48,-54.979
1271.73,-54.467
1271.97,-53.229
1272.22,-56.072
1272.46,-53.685
1272.71,-53.671
1272.95,-52.903
1273.19,-53.255
1273.44,-50.509
1273.68,-53.226
1273.93,-53.245
1274.17,-52.401
1274.41,-54.333
1274.66,-52.941
1274.90,-50.918
1275.15,-51.188
1275.39,-50.853
1275.63,-51.194
1275.88,-52.600
1276.12,-52.134
1276.37,-51.777
1276.61,-51.857
1276.86,-52.262
1277.10,-50.509
1277.34,-50.323
1277.59,-48.442
1277.83,-50.599
1278.08,-51.097
1278.32,-50.907
1278.56,-51.435
1278.81,-51.177
1279.05,-51.590
1279.30,-51.120
1279.54,-49.583
1279.79,-50.170
1280.03,-47.758
1280.27,-48.535
1280.52,-48.603
1280.76,-48.445
1281.01,-49.181
1281.25,-49.313
1281.49,-49.639
1281.74,-49.354
1281.98,-53.296
1282.23,-49.059
1282.47,-47.779
1282.71,-48.248
1282.96,-48.321
1283.20,-47.310
1283.45,-49.694
1283.69,-49.071
1283.94,-48.138
1284.18,-46.638
1284.42,-49.146
1284.67,-47.486
1284.91,-47.665
1285.16,-48.746
1285.40,-46.620
1285.64,-48.226
1285.89,-49.168
1286.13,-46.224
1286.38,-46.230
1286.62,-49.926
1286.87,-47.245
1287.11,-47.269
1287.35,-47.039
1287.60,-46.622
1287.84,-47.974
1288.09,-46.611
1288.33,-45.033
1288.57,-45.540
1288.82,-44.160
1289.06,-47.357
1289.31,-45.958
1289.55,-43.866
1289.79,-46.189
1290.04,-45.241
1290.28,-46.658
1290.53,-45.646
1290.77,-45.455
1291.02,-44.506
1291.26,-43.851
1291.50,-43.886
1291.75,-46.763
1291.99,-44.471
1292.24,-45.994
1292.48,-48.614
1292.72,-46.988
1292.97,-47.070
1293.21,-48.468
1293.46,-43.960
1293.70,-46.270
1293.95,-45.758
1294.19,-45.645
1294.43,-46.947
1294.68,-45.486
1294.92,-46.353
1295.17,-47.884
1295.41,-46.264
1295.65,-45.836
1295.90,-45.611
1296.14,-44.557
1296.39,-45.136
1296.63,-47.560
1296.88,-44.904
1297.12,-47.997
1297.36,-47.604
1297.61,-46.149
1297.85,-46.339
1298.10,-47.103
1298.34,-49.541
1298.58,-48.490
1298.83,-47.431
1299.07,-46.039
1299.32,-47.074
1299.56,-47.013
1299.80,-46.451
1300.05,-46.408
1300.29,-47.469
1300.54,-47.132
1300.78,-44.956
1301.03,-47.130
1301.27,-46.684
1301.51,-49.755
1301.76,-49.376
1302.00,-47.701
1302.25,-48.966
1302.49,-49.516
1302.73,-47.766
1302.98,-50.253
1303.22,-48.673
1303.47,-50.478
1303.71,-51.284
1303.96,-50.088
1304.20,-49.027
1304.44,-53.124
1304.69,-53.313
1304.93,-50.371
1305.18,-50.549
1305.42,-48.686
1305.66,-52.723
1305.91,-49.065
1306.15,-49.506
1306.40,-49.894
1306.64,-51.462
1306.88,-50.380
