Frequency (Hz),FFT Magnitude (dB)
2824.22,-42.472
2825.20,-42.743
2826.17,-42.865
2827.15,-42.801
2828.12,-41.390
2829.10,-39.589
2830.08,-40.327
2831.05,-39.110
2832.03,-38.857
2833.01,-39.153
2833.98,-39.802
2834.96,-39.287
2835.94,-38.317
2836.91,-36.959
2837.89,-37.399
2838.87,-37.491
2839.84,-37.168
2840.82,-37.370
2841.80,-36.767
2842.77,-36.270
2843.75,-37.133
2844.73,-36.682
2845.70,-36.220
2846.68,-36.248
2847.66,-37.511
2848.63,-36.647
2849.61,-36.464
2850.59,-36.833
2851.56,-37.360
2852.54,-36.946
2853.52,-36.296
2854.49,-39.057
2855.47,-39.482
2856.45,-39.731
2857.42,-39.178
2858.40,-38.763
2859.38,-39.849
2860.35,-41.321
2861.33,-41.491
2862.30,-41.546
2863.28,-39.654
2864.26,-40.899
2865.23,-42.170
2866.21,-42.531
2867.19,-42.239
2868.16,-42.854
2869.14,-43.745
2870.12,-45.139
2871.09,-44.665
2872.07,-44.204
2873.05,-43.911
2874.02,-45.477
2875.00,-44.505
2875.98,-45.808
2876.95,-45.692
2877.93,-46.161
2878.91,-46.258
2879.88,-46.201
2880.86,-44.986
2881.84,-46.633
2882.81,-45.780
2883.79,-46.417
2884.77,-48.417
2885.74,-46.555
2886.72,-47.336
2887.70,-48.385
2888.67,-47.850
2889.65,-47.740
2890.62,-47.602
2891.60,-47.949
2892.58,-48.668
2893.55,-47.987
2894.53,-49.241
2895.51,-49.000
2896.48,-47.955
2897.46,-48.859
2898.44,-49.405
2899.41,-48.489
2900.39,-49.001
2901.37,-48.954
2902.34,-49.283
2903.32,-49.507
2904.30,-49.612
2905.27,-50.413
2906.25,-51.303
2907.23,-50.175
2908.20,-49.528
2909.18,-51.158
2910.16,-49.852
2911.13,-50.647
2912.11,-50.495
2913.09,-50.659
2914.06,-50.455
2915.04,-50.445
2916.02,-50.546
2916.99,-50.040
2917.97,-50.527
2918.95,-50.669
2919.92,-50.408
2920.90,-49.646
2921.88,-50.176
2922.85,-51.472
2923.83,-50.717
2924.80,-50.090
2925.78,-51.639
2926.76,-51.979
2927.73,-50.985
2928.71,-51.617
2929.69,-52.030
2930.66,-51.623
2931.64,-51.904
2932.62,-51.921
2933.59,-52.188
2934.57,-51.359
2935.55,-51.162
2936.52,-52.076
2937.50,-52.910
2938.48,-52.489
2939.45,-51.110
2940.43,-50.645
2941.41,-51.892
2942.38,-51.476
2943.36,-52.016
2944.34,-52.369
2945.31,-51.803
2946.29,-52.853
2947.27,-51.765
2948.24,-51.600
2949.22,-53.189
2950.20,-51.609
2951.17,-52.619
2952.15,-51.946
2953.12,-51.819
2954.10,-51.809
2955.08,-51.866
2956.05,-52.789
2957.03,-51.159
2958.01,-51.701
2958.98,-52.377
2959.96,-52.089
2960.94,-52.366
2961.91,-53.389
2962.89,-54.339
2963.87,-51.974
2964.84,-52.774
2965.82,-52.265
2966.80,-52.437
2967.77,-52.720
2968.75,-52.693
2969.73,-53.008
2970.70,-52.148
2971.68,-52.351
2972.66,-53.309
2973.63,-51.624
2974.61,-52.320
2975.59,-51.901
2976.56,-51.834
2977.54,-52.159
2978.52,-52.530
2979.49,-52.978
2980.47,-53.163
2981.45,-51.974
2982.42,-53.553
2983.40,-52.130
2984.38,-53.248
2985.35,-50.808
2986.33,-51.707
2987.30,-51.343
2988.28,-52.236
2989.26,-52.795
2990.23,-51.946
2991.21,-51.342
2992.19,-51.876
2993.16,-53.136
2994.14,-52.429
2995.12,-51.099
2996.09,-51.339
2997.07,-51.744
2998.05,-51.986
2999.02,-51.866
3000.00,-51.032
3000.98,-51.690
3001.95,-51.507
3002.93,-50.971
3003.91,-50.710
3004.88,-52.099
3005.86,-51.168
3006.84,-53.236
3007.81,-51.773
3008.79,-50.562
3009.77,-50.997
3010.74,-51.266
3011.72,-50.856
3012.70,-50.947
3013.67,-50.379
3014.65,-50.057
3015.62,-50.919
3016.60,-49.956
3017.58,-49.340
3018.55,-49.759
3019.53,-50.339
3020.51,-50.394
3021.48,-49.779
3022.46,-49.144
3023.44,-51.834
3024.41,-50.419
3025.39,-50.647
3026.37,-51.152
3027.34,-50.848
3028.32,-50.464
3029.30,-50.172
3030.27,-49.161
3031.25,-49.832
3032.23,-49.650
3033.20,-48.737
3034.18,-49.506
3035.16,-48.253
3036.13,-49.406
3037.11,-49.749
3038.09,-48.290
3039.06,-48.003
3040.04,-47.908
3041.02,-47.671
3041.99,-48.510
3042.97,-48.156
3043.95,-46.286
3044.92,-47.104
3045.90,-47.681
3046.88,-46.820
3047.85,-47.261
3048.83,-45.140
3049.80,-47.028
3050.78,-46.336
3051.76,-45.434
3052.73,-44.984
3053.71,-45.900
3054.69,-45.245
3055.66,-45.043
3056.64,-44.043
3057.62,-45.596
3058.59,-45.401
3059.57,-44.218
3060.55,-44.879
3061.52,-44.357
3062.50,-43.641
3063.48,-44.656
3064.45,-43.841
3065.43,-43.524
3066.41,-42.743
3067.38,-43.778
3068.36,-43.559
3069.34,-43.219
3070.31,-42.458
3071.29,-42.077
3072.27,-41.574
3073.24,-42.222
3074.22,-41.424
3075.20,-41.092
3076.17,-41.380
3077.15,-42.418
3078.12,-41.156
3079.10,-40.352
3080.08,-40.676
3081.05,-40.158
3082.03,-39.153
3083.01,-38.266
3083.98,-38.404
3084.96,-37.518
3085.94,-37.516
3086.91,-38.055
3087.89,-38.625
3088.87,-35.791
3089.84,-38.028
3090.82,-36.844
3091.80,-36.123
3092.77,-36.226
3093.75,-35.083
3094.73,-35.740
3095.70,-35.397
3096.68,-35.576
3097.66,-35.392
3098.63,-34.990
3099.61,-35.027
3100.59,-34.513
3101.56,-36.709
3102.54,-35.705
3103.52,-34.789
3104.49,-36.010
3105.47,-35.981
3106.45,-36.977
3107.42,-37.800
3108.40,-37.583
3109.38,-37.866
3110.35,-37.120
3111.33,-37.702
3112.30,-38.581
3113.28,-38.798
3114.26,-37.907
3115.23,-38.713
3116.21,-40.431
3117.19,-39.799
3118.16,-40.766
3119.14,-40.202
3120.12,-41.681
3121.09,-41.280
3122.07,-40.829
3123.05,-41.179
3124.02,-40.815
3125.00,-41.187
3125.98,-40.731
3126.95,-42.437
3127.93,-41.620
3128.91,-42.137
3129.88,-41.512
3130.86,-42.200
3131.84,-42.750
3132.81,-42.911
3133.79,-42.714
3134.77,-43.112
3135.74,-45.499
3136.72,-44.704
3137.70,-45.368
3138.67,-44.936
3139.65,-44.159
3140.62,-44.310
3141.60,-44.174
3142.58,-46.763
3143.55,-45.106
3144.53,-45.693
3145.51,-45.483
3146.48,-46.338
3147.46,-46.144
3148.44,-46.321
3149.41,-47.269
3150.39,-45.450
3151.37,-46.238
3152.34,-45.820
3153.32,-45.319
3154.30,-45.386
3155.27,-46.717
3156.25,-45.692
3157.23,-46.835
3158.20,-46.069
3159.18,-46.308
3160.16,-46.793
3161.13,-46.105
3162.11,-46.938
3163.09,-46.891
3164.06,-46.978
3165.04,-47.039
3166.02,-47.247
3166.99,-48.705
3167.97,-47.958
3168.95,-48.030
3169.92,-47.322
3170.90,-46.567
3171.88,-48.368
3172.85,-47.478
3173.83,-46.582
3174.80,-47.748
3175.78,-48.174
3176.76,-48.277
3177.73,-48.907
3178.71,-48.910
3179.69,-49.302
3180.66,-48.725
3181.64,-47.962
3182.62,-49.107
3183.59,-48.201
3184.57,-48.136
3185.55,-47.364
3186.52,-50.056
3187.50,-49.163
3188.48,-49.614
3189.45,-49.129
3190.43,-49.336
3191.41,-50.042
3192.38,-48.841
3193.36,-48.791
3194.34,-49.832
3195.31,-48.480
3196.29,-49.155
3197.27,-48.928
3198.24,-48.615
3199.22,-48.362
3200.20,-49.292
3201.17,-49.752
3202.15,-48.978
3203.12,-50.080
3204.10,-49.153
3205.08,-49.414
3206.05,-48.618
3207.03,-48.880
3208.01,-48.953
3208.98,-49.641
3209.96,-49.069
3210.94,-48.707
3211.91,-48.786
3212.89,-48.320
3213.87,-49.498
3214.84,-50.355
3215.82,-49.696
3216.80,-49.254
3217.77,-48.958
3218.75,-49.279
3219.73,-48.669
3220.70,-49.000
3221.68,-48.482
3222.66,-47.854
3223.63,-49.208
3224.61,-49.727
3225.59,-49.862
3226.56,-50.369
3227.54,-50.075
3228.52,-48.459
3229.49,-48.732
3230.47,-48.661
3231.45,-49.108
3232.42,-49.194
3233.40,-48.472
3234.38,-49.614
3235.35,-48.115
3236.33,-48.517
3237.30,-48.129
3238.28,-48.380
3239.26,-47.958
3240.23,-48.184
3241.21,-48.209
3242.19,-48.594
3243.16,-48.648
3244.14,-47.946
3245.12,-47.730
3246.09,-48.430
3247.07,-48.486
3248.05,-48.029
3249.02,-47.473
3250.00,-48.192
3250.98,-48.756
3251.95,-48.139
3252.93,-49.346
3253.91,-48.975
3254.88,-48.553
3255.86,-48.668
3256.84,-48.236
3257.81,-47.845
3258.79,-48.724
3259.77,-48.697
3260.74,-48.689
3261.72,-47.892
3262.70,-47.331
3263.67,-46.464
3264.65,-47.306
3265.62,-47.277
3266.60,-46.428
3267.58,-48.219
3268.55,-47.392
3269.53,-46.862
3270.51,-48.553
3271.48,-46.382
3272.46,-46.643
3273.44,-46.853
3274.41,-47.274
3275.39,-46.738
3276.37,-46.034
3277.34,-45.975
3278.32,-46.080
3279.30,-46.448
3280.27,-46.404
3281.25,-46.218
3282.23,-44.563
3283.20,-45.243
3284.18,-45.624
3285.16,-45.319
3286.13,-44.289
3287.11,-46.235
3288.09,-46.136
3289.06,-45.571
3290.04,-45.129
3291.02,-45.325
3291.99,-44.826
3292.97,-45.614
3293.95,-45.861
3294.92,-45.454
3295.90,-44.116
3296.88,-44.366
3297.85,-43.759
3298.83,-44.473
3299.80,-43.565
3300.78,-44.092
3301.76,-43.513
3302.73,-44.056
3303.71,-43.413
3304.69,-42.559
3305.66,-43.231
3306.64,-44.001
3307.62,-43.721
3308.59,-42.939
3309.57,-43.965
3310.55,-42.180
3311.52,-42.671
3312.50,-41.883
3313.48,-42.775
3314.45,-42.052
3315.43,-42.061
3316.41,-41.063
3317.38,-41.500
3318.36,-41.848
3319.34,-40.999
3320.31,-39.767
3321.29,-41.377
3322.27,-39.711
3323.24,-39.573
3324.22,-39.930
3325.20,-40.292
3326.17,-41.289
3327.15,-39.215
3328.12,-38.569
3329.10,-38.092
3330.08,-38.167
3331.05,-38.475
3332.03,-37.404
3333.01,-39.151
3333.98,-37.928
3334.96,-38.979
3335.94,-37.636
3336.91,-37.062
3337.89,-36.920
3338.87,-36.222
3339.84,-36.413
3340.82,-36.109
3341.80,-37.256
3342.77,-35.443
3343.75,-36.201
3344.73,-35.398
3345.70,-35.405
3346.68,-35.946
3347.66,-35.886
3348.63,-36.367
3349.61,-36.022
3350.59,-35.422
3351.56,-34.776
3352.54,-35.022
3353.52,-36.325
3354.49,-35.187
3355.47,-34.519
3356.45,-34.975
3357.42,-37.115
3358.40,-34.962
3359.38,-35.401
3360.35,-34.475
3361.33,-35.492
3362.30,-34.900
3363.28,-35.207
3364.26,-35.625
3365.23,-35.587
3366.21,-36.514
3367.19,-36.216
3368.16,-36.501
3369.14,-36.467
3370.12,-36.645
3371.09,-35.704
3372.07,-37.039
3373.05,-37.771
3374.02,-38.280
3375.00,-37.500
3375.98,-38.096
3376.95,-38.918
3377.93,-39.098
3378.91,-36.954
3379.88,-38.212
3380.86,-40.196
3381.84,-39.101
3382.81,-39.234
3383.79,-38.569
3384.77,-40.149
3385.74,-39.453
3386.72,-40.917
3387.70,-40.762
3388.67,-41.224
3389.65,-40.519
3390.62,-41.322
3391.60,-41.151
3392.58,-40.506
3393.55,-40.746
3394.53,-40.647
3395.51,-41.422
3396.48,-40.641
3397.46,-40.570
3398.44,-42.058
3399.41,-41.658
3400.39,-42.545
3401.37,-42.297
3402.34,-43.175
3403.32,-41.807
3404.30,-42.476
3405.27,-42.049
3406.25,-42.698
3407.23,-42.304
3408.20,-42.393
3409.18,-43.205
3410.16,-43.028
3411.13,-42.574
3412.11,-42.498
3413.09,-43.195
3414.06,-43.526
3415.04,-43.284
3416.02,-43.272
3416.99,-43.129
3417.97,-43.854
3418.95,-44.302
3419.92,-44.441
3420.90,-43.421
3421.88,-44.022
3422.85,-44.832
3423.83,-43.792
3424.80,-45.093
3425.78,-43.895
3426.76,-45.506
3427.73,-44.904
3428.71,-44.022
3429.69,-44.574
3430.66,-43.623
3431.64,-44.191
3432.62,-44.694
3433.59,-44.972
3434.57,-45.255
3435.55,-44.388
3436.52,-44.868
3437.50,-45.831
3438.48,-46.022
3439.45,-44.765
3440.43,-44.265
3441.41,-44.460
3442.38,-45.322
3443.36,-45.711
3444.34,-45.706
3445.31,-44.868
3446.29,-45.463
3447.27,-46.164
3448.24,-45.175
3449.22,-44.864
3450.20,-46.475
3451.17,-46.212
3452.15,-46.060
3453.12,-45.738
3454.10,-46.350
3455.08,-46.822
3456.05,-45.707
3457.03,-44.949
3458.01,-44.996
3458.98,-46.758
3459.96,-44.630
3460.94,-44.485
3461.91,-45.479
3462.89,-45.430
3463.87,-45.310
3464.84,-44.857
3465.82,-45.902
3466.80,-44.839
3467.77,-45.926
3468.75,-44.788
3469.73,-45.645
3470.70,-45.069
3471.68,-45.496
3472.66,-45.641
3473.63,-46.435
3474.61,-45.331
3475.59,-45.865
3476.56,-45.981
3477.54,-46.054
3478.52,-45.268
3479.49,-45.901
3480.47,-44.952
3481.45,-45.607
3482.42,-45.255
3483.40,-44.880
3484.38,-44.618
3485.35,-45.587
3486.33,-46.311
3487.30,-44.451
3488.28,-44.530
3489.26,-45.710
3490.23,-46.496
3491.21,-45.799
3492.19,-45.044
3493.16,-45.459
3494.14,-45.530
3495.12,-45.251
3496.09,-44.496
3497.07,-46.167
3498.05,-46.059
3499.02,-45.361
3500.00,-45.416
3500.98,-46.179
3501.95,-45.732
3502.93,-46.507
3503.91,-45.793
3504.88,-44.996
3505.86,-45.068
3506.84,-44.751
3507.81,-45.092
3508.79,-44.759
3509.77,-44.637
3510.74,-45.407
3511.72,-45.505
3512.70,-44.401
3513.67,-44.027
3514.65,-45.232
3515.62,-43.850
3516.60,-43.468
3517.58,-43.826
3518.55,-44.115
3519.53,-43.990
3520.51,-44.253
3521.48,-43.943
3522.46,-44.230
3523.44,-44.838
3524.41,-44.544
3525.39,-43.690
3526.37,-43.788
3527.34,-43.646
3528.32,-43.819
3529.30,-43.525
3530.27,-43.748
3531.25,-44.707
3532.23,-43.593
3533.20,-44.594
3534.18,-43.655
3535.16,-42.966
3536.13,-43.611
3537.11,-42.696
3538.09,-43.466
3539.06,-43.045
3540.04,-44.237
3541.02,-42.683
3541.99,-42.648
3542.97,-43.371
3543.95,-43.019
3544.92,-42.967
3545.90,-42.257
3546.88,-41.087
3547.85,-42.888
3548.83,-42.256
3549.80,-42.908
3550.78,-43.225
3551.76,-41.471
3552.73,-41.604
3553.71,-42.382
3554.69,-43.085
3555.66,-41.875
3556.64,-42.674
3557.62,-42.234
3558.59,-42.657
3559.57,-42.402
3560.55,-41.027
3561.52,-41.027
3562.50,-41.130
3563.48,-41.529
3564.45,-40.885
3565.43,-40.069
3566.41,-42.117
3567.38,-40.442
3568.36,-41.436
3569.34,-41.714
3570.31,-40.724
3571.29,-39.675
3572.27,-40.018
3573.24,-40.349
3574.22,-40.581
3575.20,-40.478
3576.17,-39.444
3577.15,-40.181
3578.12,-39.378
3579.10,-39.646
3580.08,-39.624
3581.05,-38.755
3582.03,-38.884
3583.01,-37.896
3583.98,-37.839
3584.96,-38.658
3585.94,-37.985
3586.91,-37.609
3587.89,-37.506
3588.87,-37.952
3589.84,-37.624
3590.82,-38.173
3591.80,-37.505
3592.77,-38.424
3593.75,-36.336
3594.73,-37.682
3595.70,-37.340
3596.68,-36.927
3597.66,-37.471
3598.63,-36.238
3599.61,-36.401
3600.59,-36.729
3601.56,-36.412
3602.54,-37.161
3603.52,-35.859
3604.49,-36.763
3605.47,-37.355
3606.45,-35.883
3607.42,-37.568
3608.40,-35.461
3609.38,-36.179
3610.35,-36.312
3611.33,-35.898
3612.30,-35.785
3613.28,-36.338
3614.26,-36.029
3615.23,-37.207
3616.21,-35.224
3617.19,-36.030
3618.16,-34.713
3619.14,-35.955
3620.12,-35.811
3621.09,-36.451
3622.07,-36.776
3623.05,-37.240
3624.02,-37.117
3625.00,-35.265
3625.98,-35.496
3626.95,-36.284
3627.93,-37.686
3628.91,-36.120
3629.88,-36.237
3630.86,-36.417
3631.84,-36.377
3632.81,-36.610
3633.79,-37.433
3634.77,-36.923
3635.74,-37.006
3636.72,-36.391
3637.70,-36.441
3638.67,-37.429
3639.65,-37.191
3640.62,-38.220
3641.60,-37.965
3642.58,-37.404
3643.55,-38.459
3644.53,-38.423
3645.51,-38.426
3646.48,-37.741
3647.46,-38.327
3648.44,-39.114
3649.41,-39.808
3650.39,-38.993
3651.37,-39.208
3652.34,-39.047
3653.32,-38.843
3654.30,-38.958
3655.27,-39.892
3656.25,-40.106
3657.23,-38.404
3658.20,-40.805
3659.18,-40.820
3660.16,-39.238
3661.13,-40.748
3662.11,-41.233
3663.09,-40.698
3664.06,-40.399
3665.04,-40.234
3666.02,-39.966
3666.99,-41.340
3667.97,-40.895
3668.95,-41.757
3669.92,-42.198
3670.90,-42.199
3671.88,-41.923
3672.85,-41.691
3673.83,-42.875
3674.80,-41.366
3675.78,-41.953
3676.76,-41.164
3677.73,-42.206
3678.71,-42.336
3679.69,-42.983
3680.66,-42.187
3681.64,-42.422
3682.62,-41.850
3683.59,-41.577
3684.57,-42.735
3685.55,-43.618
3686.52,-42.807
3687.50,-42.540
3688.48,-43.288
3689.45,-43.505
3690.43,-42.513
3691.41,-43.725
3692.38,-43.686
3693.36,-42.775
3694.34,-43.059
3695.31,-43.006
3696.29,-43.515
3697.27,-44.106
3698.24,-43.501
3699.22,-44.073
3700.20,-43.249
3701.17,-42.656
3702.15,-44.227
3703.12,-43.049
3704.10,-44.224
3705.08,-44.293
3706.05,-42.576
3707.03,-43.599
3708.01,-44.025
3708.98,-44.322
3709.96,-43.864
3710.94,-44.221
3711.91,-44.722
3712.89,-44.536
3713.87,-45.069
3714.84,-44.857
3715.82,-44.489
3716.80,-43.843
3717.77,-44.829
3718.75,-44.828
3719.73,-44.696
3720.70,-43.875
3721.68,-45.876
3722.66,-43.721
3723.63,-43.713
3724.61,-44.599
3725.59,-44.867
3726.56,-45.433
3727.54,-45.246
3728.52,-44.686
3729.49,-45.355
3730.47,-44.939
3731.45,-44.725
3732.42,-43.945
3733.40,-44.792
3734.38,-44.845
3735.35,-45.997
3736.33,-43.785
3737.30,-43.844
3738.28,-44.521
3739.26,-44.210
3740.23,-44.654
3741.21,-44.136
3742.19,-44.636
3743.16,-44.814
3744.14,-43.961
3745.12,-45.329
3746.09,-44.667
3747.07,-44.597
3748.05,-45.268
3749.02,-44.833
3750.00,-44.135
3750.98,-46.246
3751.95,-44.854
3752.93,-45.793
3753.91,-44.225
3754.88,-43.078
3755.86,-45.039
3756.84,-44.212
3757.81,-45.055
3758.79,-44.399
3759.77,-43.488
3760.74,-44.722
3761.72,-44.696
3762.70,-46.074
3763.67,-44.706
3764.65,-44.552
3765.62,-45.126
3766.60,-45.185
3767.58,-44.922
3768.55,-44.503
3769.53,-43.841
3770.51,-44.371
3771.48,-44.662
3772.46,-46.628
3773.44,-44.493
3774.41,-45.411
3775.39,-44.619
3776.37,-44.746
3777.34,-45.236
3778.32,-44.544
3779.30,-44.717
3780.27,-44.275
3781.25,-44.440
3782.23,-44.787
3783.20,-44.418
3784.18,-43.971
3785.16,-43.995
3786.13,-43.773
3787.11,-42.988
3788.09,-43.476
3789.06,-43.382
3790.04,-43.868
3791.02,-44.299
3791.99,-42.861
3792.97,-42.368
3793.95,-43.593
3794.92,-44.909
3795.90,-44.862
3796.88,-43.588
3797.85,-43.797
3798.83,-44.357
3799.80,-42.918
3800.78,-43.329
3801.76,-43.354
3802.73,-43.032
3803.71,-44.353
3804.69,-44.400
3805.66,-43.887
3806.64,-43.600
3807.62,-42.391
3808.59,-42.371
3809.57,-42.609
3810.55,-43.718
3811.52,-43.155
3812.50,-42.745
3813.48,-41.968
3814.45,-43.031
3815.43,-41.787
3816.41,-42.531
3817.38,-41.765
3818.36,-42.050
3819.34,-42.766
3820.31,-42.169
3821.29,-43.312
3822.27,-41.366
3823.24,-41.158
3824.22,-42.112
3825.20,-41.614
3826.17,-42.672
3827.15,-41.247
3828.12,-40.584
3829.10,-41.347
3830.08,-40.246
3831.05,-41.152
3832.03,-41.328
3833.01,-39.916
3833.98,-40.535
3834.96,-40.646
3835.94,-40.934
3836.91,-40.115
3837.89,-40.417
3838.87,-39.459
3839.84,-39.201
3840.82,-39.611
3841.80,-39.167
3842.77,-40.168
3843.75,-40.163
3844.73,-39.958
3845.70,-38.867
3846.68,-40.100
3847.66,-38.717
3848.63,-39.469
3849.61,-38.993
3850.59,-40.544
3851.56,-38.209
3852.54,-38.428
3853.52,-39.625
3854.49,-38.509
3855.47,-38.479
3856.45,-38.885
3857.42,-39.676
3858.40,-39.047
3859.38,-36.589
3860.35,-37.875
3861.33,-36.715
3862.30,-37.867
3863.28,-38.908
3864.26,-37.825
3865.23,-38.190
3866.21,-36.757
3867.19,-36.678
3868.16,-37.856
3869.14,-37.847
3870.12,-36.962
3871.09,-36.394
3872.07,-36.621
3873.05,-37.717
3874.02,-36.282
3875.00,-36.627
3875.98,-37.391
3876.95,-36.961
3877.93,-36.632
3878.91,-36.598
3879.88,-36.544
3880.86,-36.412
3881.84,-37.461
3882.81,-37.543
3883.79,-37.733
3884.77,-37.538
3885.74,-37.355
3886.72,-36.796
3887.70,-37.251
3888.67,-36.636
3889.65,-37.301
3890.62,-37.585
3891.60,-37.958
3892.58,-37.153
3893.55,-37.272
3894.53,-37.219
3895.51,-37.053
3896.48,-37.167
3897.46,-38.278
3898.44,-36.916
3899.41,-37.537
3900.39,-39.366
3901.37,-38.233
3902.34,-38.919
3903.32,-39.006
3904.30,-39.262
3905.27,-39.563
3906.25,-39.344
3907.23,-39.710
3908.20,-40.104
3909.18,-39.875
3910.16,-41.005
3911.13,-40.299
3912.11,-41.574
3913.09,-40.550
3914.06,-40.054
3915.04,-40.068
3916.02,-39.259
3916.99,-41.333
3917.97,-40.727
3918.95,-40.871
3919.92,-40.608
3920.90,-39.560
3921.88,-40.221
3922.85,-41.465
3923.83,-42.374
3924.80,-41.004
3925.78,-39.813
3926.76,-41.870
3927.73,-41.107
3928.71,-42.296
3929.69,-41.584
3930.66,-42.399
3931.64,-42.175
3932.62,-41.577
3933.59,-41.854
3934.57,-41.224
3935.55,-42.029
3936.52,-41.950
3937.50,-43.897
3938.48,-42.634
3939.45,-42.863
3940.43,-42.379
3941.41,-44.445
3942.38,-43.982
3943.36,-42.424
3944.34,-44.059
3945.31,-43.951
3946.29,-43.869
3947.27,-43.778
3948.24,-43.804
3949.22,-42.915
3950.20,-43.489
3951.17,-43.781
3952.15,-44.131
3953.12,-43.203
3954.10,-43.339
3955.08,-43.851
3956.05,-43.019
3957.03,-43.057
3958.01,-43.230
3958.98,-45.042
3959.96,-45.452
3960.94,-44.598
3961.91,-44.420
3962.89,-45.731
3963.87,-44.513
3964.84,-44.658
3965.82,-44.276
3966.80,-44.840
3967.77,-45.189
3968.75,-45.029
3969.73,-44.554
3970.70,-45.000
3971.68,-44.297
3972.66,-44.599
3973.63,-44.077
3974.61,-44.434
3975.59,-43.216
3976.56,-45.546
3977.54,-45.522
3978.52,-43.747
3979.49,-45.712
3980.47,-44.697
3981.45,-43.747
3982.42,-44.686
3983.40,-45.587
3984.38,-45.348
3985.35,-44.935
3986.33,-45.772
3987.30,-45.395
3988.28,-44.501
3989.26,-45.469
3990.23,-44.297
3991.21,-44.922
3992.19,-44.290
3993.16,-45.688
3994.14,-45.841
3995.12,-46.830
3996.09,-45.511
3997.07,-45.760
3998.05,-45.266
3999.02,-46.114
4000.00,-45.063
4000.98,-46.594
4001.95,-45.260
4002.93,-44.590
4003.91,-45.752
4004.88,-45.491
4005.86,-45.663
4006.84,-45.316
4007.81,-46.194
4008.79,-45.554
4009.77,-45.727
4010.74,-45.899
4011.72,-44.239
4012.70,-44.994
4013.67,-45.423
4014.65,-45.192
4015.62,-45.492
4016.60,-43.866
4017.58,-44.101
4018.55,-44.648
4019.53,-45.124
4020.51,-45.489
4021.48,-44.581
4022.46,-45.426
4023.44,-44.609
4024.41,-45.443
4025.39,-45.343
4026.37,-45.585
4027.34,-45.514
4028.32,-47.167
4029.30,-45.252
4030.27,-45.263
4031.25,-45.761
4032.23,-44.621
4033.20,-43.530
4034.18,-44.207
4035.16,-46.011
4036.13,-44.856
4037.11,-45.162
4038.09,-45.397
4039.06,-45.451
4040.04,-44.875
4041.02,-44.587
4041.99,-45.237
4042.97,-45.372
4043.95,-45.264
4044.92,-43.455
4045.90,-45.029
4046.88,-45.791
4047.85,-45.471
4048.83,-43.473
4049.80,-44.184
4050.78,-44.143
4051.76,-44.317
4052.73,-43.813
4053.71,-44.527
4054.69,-44.620
4055.66,-44.040
4056.64,-45.600
4057.62,-44.677
4058.59,-44.089
4059.57,-44.854
4060.55,-44.050
4061.52,-43.816
4062.50,-44.059
4063.48,-43.117
4064.45,-44.965
4065.43,-44.556
4066.41,-43.501
4067.38,-43.957
4068.36,-43.024
4069.34,-42.068
4070.31,-43.359
4071.29,-41.971
4072.27,-44.077
4073.24,-43.483
4074.22,-42.727
4075.20,-42.133
4076.17,-42.392
4077.15,-42.756
4078.12,-41.811
4079.10,-41.652
4080.08,-41.535
4081.05,-42.999
4082.03,-42.300
4083.01,-42.568
4083.98,-42.900
4084.96,-43.227
4085.94,-41.558
4086.91,-43.027
4087.89,-42.070
4088.87,-41.499
4089.84,-41.166
4090.82,-41.092
4091.80,-40.490
4092.77,-40.557
4093.75,-40.800
4094.73,-41.391
4095.70,-40.755
4096.68,-41.048
4097.66,-39.874
4098.63,-41.106
4099.61,-39.905
4100.59,-40.371
4101.56,-39.924
4102.54,-39.461
4103.52,-39.613
4104.49,-39.389
4105.47,-38.916
4106.45,-38.651
4107.42,-38.269
4108.40,-38.860
4109.38,-39.348
4110.35,-38.831
4111.33,-38.666
4112.30,-38.302
4113.28,-37.878
4114.26,-37.746
4115.23,-36.839
4116.21,-38.813
4117.19,-37.810
4118.16,-37.579
4119.14,-37.170
4120.12,-36.081
4121.09,-37.375
4122.07,-38.032
4123.05,-37.146
4124.02,-36.252
4125.00,-37.541
4125.98,-37.297
4126.95,-36.470
4127.93,-35.325
4128.91,-37.971
4129.88,-36.645
4130.86,-36.094
4131.84,-35.520
4132.81,-35.452
4133.79,-36.179
4134.77,-35.834
4135.74,-36.207
4136.72,-35.329
4137.70,-36.780
4138.67,-36.734
4139.65,-36.806
4140.62,-35.874
4141.60,-36.379
4142.58,-36.155
4143.55,-35.729
4144.53,-36.885
4145.51,-36.599
4146.48,-36.508
4147.46,-36.236
4148.44,-36.242
4149.41,-36.619
4150.39,-35.830
4151.37,-37.479
4152.34,-36.425
4153.32,-38.510
4154.30,-36.550
4155.27,-36.936
4156.25,-37.401
4157.23,-38.747
4158.20,-36.693
4159.18,-37.879
4160.16,-37.255
4161.13,-38.699
4162.11,-39.232
4163.09,-39.390
4164.06,-38.985
4165.04,-38.211
4166.02,-39.102
4166.99,-38.859
4167.97,-38.135
4168.95,-39.670
4169.92,-39.376
4170.90,-39.058
4171.88,-39.780
4172.85,-39.562
4173.83,-39.741
4174.80,-39.935
4175.78,-40.289
4176.76,-39.873
4177.73,-40.160
4178.71,-42.440
4179.69,-40.511
4180.66,-40.891
4181.64,-39.406
4182.62,-39.571
4183.59,-40.777
4184.57,-40.970
4185.55,-40.912
4186.52,-42.332
4187.50,-41.739
