Frequency (Hz),FFT Magnitude (dB)
886.47,-90.913
886.72,-88.335
886.96,-91.130
887.21,-90.482
887.45,-88.698
887.70,-88.928
887.94,-89.871
888.18,-91.010
888.43,-90.450
888.67,-87.567
888.92,-90.161
889.16,-88.281
889.40,-88.193
889.65,-92.339
889.89,-88.382
890.14,-88.928
890.38,-89.765
890.62,-88.101
890.87,-87.743
891.11,-87.310
891.36,-88.127
891.60,-87.900
891.85,-90.191
892.09,-87.490
892.33,-89.935
892.58,-90.709
892.82,-89.876
893.07,-88.831
893.31,-90.414
893.55,-89.466
893.80,-89.230
894.04,-90.772
894.29,-91.378
894.53,-87.697
894.78,-89.773
895.02,-89.937
895.26,-91.426
895.51,-92.089
895.75,-90.112
896.00,-91.141
896.24,-90.566
896.48,-90.859
896.73,-88.017
896.97,-86.957
897.22,-87.799
897.46,-90.170
897.71,-89.899
897.95,-89.352
898.19,-89.190
898.44,-88.915
898.68,-89.437
898.93,-91.264
899.17,-87.897
899.41,-87.930
899.66,-88.644
899.90,-86.593
900.15,-87.280
900.39,-90.780
900.63,-90.992
900.88,-87.913
901.12,-90.006
901.37,-89.142
901.61,-89.133
901.86,-89.251
902.10,-89.345
902.34,-89.028
902.59,-88.781
902.83,-89.611
903.08,-88.909
903.32,-89.186
903.56,-91.032
903.81,-87.405
904.05,-89.846
904.30,-89.567
904.54,-87.927
904.79,-88.540
905.03,-88.222
905.27,-87.156
905.52,-87.982
905.76,-89.810
906.01,-89.721
906.25,-87.591
906.49,-89.226
906.74,-89.635
906.98,-87.828
907.23,-88.854
907.47,-86.858
907.71,-89.767
907.96,-88.856
908.20,-87.012
908.45,-88.364
908.69,-89.542
908.94,-89.720
909.18,-89.477
909.42,-88.211
909.67,-89.610
909.91,-89.463
910.16,-89.894
910.40,-89.585
910.64,-87.871
910.89,-91.480
911.13,-92.430
911.38,-89.801
911.62,-89.316
911.87,-86.990
912.11,-89.655
912.35,-89.534
912.60,-89.062
912.84,-87.902
913.09,-87.584
913.33,-90.112
913.57,-88.629
913.82,-87.760
914.06,-86.807
914.31,-88.082
914.55,-90.003
914.79,-89.590
915.04,-86.900
915.28,-87.799
915.53,-87.361
915.77,-89.431
916.02,-88.385
916.26,-89.992
916.50,-88.981
916.75,-89.320
916.99,-91.417
917.24,-89.068
917.48,-89.076
917.72,-90.226
917.97,-89.439
918.21,-86.754
918.46,-88.850
918.70,-87.151
918.95,-89.440
919.19,-90.817
919.43,-89.774
919.68,-88.494
919.92,-89.479
920.17,-87.444
920.41,-89.986
920.65,-88.808
920.90,-86.656
921.14,-88.696
921.39,-88.355
921.63,-88.706
921.88,-90.553
922.12,-87.680
922.36,-87.746
922.61,-88.429
922.85,-89.878
923.10,-87.594
923.34,-89.564
923.58,-89.943
923.83,-87.257
924.07,-88.290
924.32,-90.040
924.56,-89.234
924.80,-88.884
925.05,-87.930
925.29,-87.696
925.54,-88.917
925.78,-91.663
926.03,-89.690
926.27,-90.939
926.51,-86.879
926.76,-87.271
927.00,-91.438
927.25,-87.705
927.49,-88.185
927.73,-87.238
927.98,-88.172
928.22,-90.234
928.47,-88.893
928.71,-89.473
928.96,-90.877
929.20,-91.435
929.44,-90.044
929.69,-87.381
929.93,-88.379
930.18,-88.264
930.42,-89.832
930.66,-88.209
930.91,-89.370
931.15,-89.926
931.40,-90.024
931.64,-85.994
931.88,-85.922
932.13,-86.886
932.37,-88.293
932.62,-88.023
932.86,-90.738
933.11,-88.550
933.35,-87.453
933.59,-89.544
933.84,-88.472
934.08,-87.723
934.33,-88.790
934.57,-89.453
934.81,-88.723
935.06,-87.612
935.30,-87.964
935.55,-89.241
935.79,-90.810
936.04,-90.283
936.28,-90.084
936.52,-88.995
936.77,-90.795
937.01,-90.155
937.26,-88.307
937.50,-87.647
937.74,-88.290
937.99,-89.031
938.23,-88.383
938.48,-88.718
938.72,-88.686
938.96,-90.649
939.21,-89.293
939.45,-90.877
939.70,-89.762
939.94,-86.860
940.19,-87.376
940.43,-91.518
940.67,-88.885
940.92,-90.760
941.16,-89.351
941.41,-89.004
941.65,-88.252
941.89,-88.821
942.14,-87.714
942.38,-89.202
942.63,-88.980
942.87,-87.741
943.12,-90.323
943.36,-88.759
943.60,-86.816
943.85,-88.755
944.09,-88.467
944.34,-88.296
944.58,-88.086
944.82,-87.548
945.07,-88.648
945.31,-89.682
945.56,-87.886
945.80,-87.624
946.04,-91.016
946.29,-88.568
946.53,-91.314
946.78,-89.793
947.02,-89.143
947.27,-90.119
947.51,-89.038
947.75,-88.637
948.00,-86.841
948.24,-88.040
948.49,-87.513
948.73,-86.633
948.97,-89.940
949.22,-90.628
949.46,-87.798
949.71,-88.742
949.95,-90.427
950.20,-87.018
950.44,-85.179
950.68,-87.237
950.93,-89.739
951.17,-91.918
951.42,-90.846
951.66,-90.509
951.90,-88.095
952.15,-87.842
952.39,-90.136
952.64,-90.192
952.88,-89.148
953.12,-89.643
953.37,-90.591
953.61,-88.757
953.86,-88.013
954.10,-88.984
954.35,-88.926
954.59,-87.270
954.83,-88.369
955.08,-88.806
955.32,-89.986
955.57,-90.688
955.81,-88.792
956.05,-90.762
956.30,-91.092
956.54,-90.359
956.79,-88.874
957.03,-89.492
957.28,-88.609
957.52,-90.493
957.76,-89.511
958.01,-88.284
958.25,-89.239
958.50,-86.065
958.74,-90.882
958.98,-88.356
959.23,-88.006
959.47,-88.524
959.72,-89.287
959.96,-89.541
960.21,-88.905
960.45,-89.179
960.69,-87.046
960.94,-90.447
961.18,-90.148
961.43,-88.686
961.67,-88.225
961.91,-87.357
962.16,-89.386
962.40,-89.931
962.65,-90.368
962.89,-89.015
963.13,-89.990
963.38,-87.576
963.62,-88.522
963.87,-88.594
964.11,-87.355
964.36,-88.095
964.60,-88.702
964.84,-89.371
965.09,-89.079
965.33,-91.298
965.58,-85.938
965.82,-91.833
966.06,-90.508
966.31,-88.745
966.55,-88.527
966.80,-88.579
967.04,-87.628
967.29,-89.380
967.53,-86.376
967.77,-88.309
968.02,-89.545
968.26,-88.365
968.51,-88.161
968.75,-87.442
968.99,-89.118
969.24,-89.664
969.48,-89.220
969.73,-88.393
969.97,-88.753
970.21,-90.147
970.46,-89.411
970.70,-88.603
970.95,-89.434
971.19,-88.401
971.44,-88.914
971.68,-88.506
971.92,-88.080
972.17,-87.526
972.41,-89.462
972.66,-88.257
972.90,-87.851
973.14,-91.198
973.39,-89.135
973.63,-89.757
973.88,-86.616
974.12,-89.729
974.37,-89.205
974.61,-87.911
974.85,-89.920
975.10,-87.935
975.34,-88.644
975.59,-88.200
975.83,-85.755
976.07,-89.131
976.32,-88.667
976.56,-89.752
976.81,-89.587
977.05,-87.476
977.29,-87.956
977.54,-88.331
977.78,-87.492
978.03,-87.812
978.27,-88.272
978.52,-88.813
978.76,-90.029
979.00,-84.514
979.25,-86.551
979.49,-86.645
979.74,-89.389
979.98,-87.740
980.22,-86.916
980.47,-87.946
980.71,-86.239
980.96,-89.073
981.20,-88.836
981.45,-88.869
981.69,-88.326
981.93,-89.042
982.18,-88.201
982.42,-88.306
982.67,-88.650
982.91,-87.731
983.15,-88.648
983.40,-89.043
983.64,-87.567
983.89,-87.233
984.13,-88.031
984.38,-89.087
984.62,-90.124
984.86,-89.692
985.11,-88.026
985.35,-88.743
985.60,-89.311
985.84,-88.195
986.08,-85.395
986.33,-90.018
986.57,-90.023
986.82,-89.376
987.06,-89.468
987.30,-88.603
987.55,-88.224
987.79,-86.085
988.04,-86.030
988.28,-88.573
988.53,-88.053
988.77,-86.559
989.01,-88.565
989.26,-87.672
989.50,-87.661
989.75,-86.130
989.99,-87.977
990.23,-86.195
990.48,-88.563
990.72,-89.036
990.97,-89.247
991.21,-88.641
991.46,-88.623
991.70,-86.453
991.94,-86.079
992.19,-86.750
992.43,-87.637
992.68,-88.645
992.92,-86.832
993.16,-87.983
993.41,-89.353
993.65,-89.725
993.90,-87.518
994.14,-90.765
994.38,-89.427
994.63,-89.434
994.87,-90.683
995.12,-89.313
995.36,-88.904
995.61,-89.995
995.85,-90.072
996.09,-89.613
996.34,-88.635
996.58,-89.405
996.83,-87.580
997.07,-89.498
997.31,-87.943
997.56,-85.183
997.80,-88.876
998.05,-86.889
998.29,-86.488
998.54,-87.531
998.78,-86.512
999.02,-85.385
999.27,-87.701
999.51,-87.057
999.76,-89.370
1000.00,-86.254
1000.24,-88.869
1000.49,-87.051
1000.73,-87.571
1000.98,-89.502
1001.22,-87.407
1001.46,-87.523
1001.71,-89.897
1001.95,-85.154
1002.20,-86.153
1002.44,-86.048
1002.69,-87.008
1002.93,-86.020
1003.17,-89.267
1003.42,-87.726
1003.66,-88.813
1003.91,-91.055
1004.15,-84.474
1004.39,-86.876
1004.64,-87.214
1004.88,-87.154
1005.13,-89.959
1005.37,-87.223
1005.62,-87.145
1005.86,-87.869
1006.10,-87.517
1006.35,-87.598
1006.59,-85.932
1006.84,-88.057
1007.08,-87.273
1007.32,-86.502
1007.57,-86.905
1007.81,-89.961
1008.06,-89.372
1008.30,-89.512
1008.54,-88.244
1008.79,-87.288
1009.03,-87.443
1009.28,-89.417
1009.52,-86.940
1009.77,-87.079
1010.01,-85.824
1010.25,-87.681
1010.50,-87.882
1010.74,-88.053
1010.99,-85.786
1011.23,-86.007
1011.47,-88.177
1011.72,-88.345
1011.96,-85.713
1012.21,-89.024
1012.45,-89.285
1012.70,-86.532
1012.94,-86.226
1013.18,-86.422
1013.43,-86.607
1013.67,-89.502
1013.92,-86.976
1014.16,-87.283
1014.40,-85.322
1014.65,-87.469
1014.89,-86.621
1015.14,-86.702
1015.38,-88.232
1015.62,-87.801
1015.87,-89.193
1016.11,-87.129
1016.36,-88.031
1016.60,-85.355
1016.85,-84.852
1017.09,-85.679
1017.33,-90.379
1017.58,-86.661
1017.82,-89.027
1018.07,-86.309
1018.31,-86.006
1018.55,-86.073
1018.80,-87.438
1019.04,-87.305
1019.29,-89.367
1019.53,-86.849
1019.78,-88.526
1020.02,-84.795
1020.26,-87.003
1020.51,-86.110
1020.75,-85.665
1021.00,-88.315
1021.24,-87.237
1021.48,-87.336
1021.73,-86.158
1021.97,-88.169
1022.22,-88.331
1022.46,-87.208
1022.71,-87.107
1022.95,-86.051
1023.19,-85.471
1023.44,-88.797
1023.68,-86.720
1023.93,-89.409
1024.17,-90.643
1024.41,-87.476
1024.66,-87.677
1024.90,-84.438
1025.15,-85.671
1025.39,-88.951
1025.63,-85.678
1025.88,-87.554
1026.12,-87.807
1026.37,-90.594
1026.61,-88.207
1026.86,-85.451
1027.10,-85.265
1027.34,-89.100
1027.59,-87.479
1027.83,-87.464
1028.08,-87.365
1028.32,-88.696
1028.56,-86.084
1028.81,-87.352
1029.05,-86.166
1029.30,-86.835
1029.54,-88.484
1029.79,-86.553
1030.03,-87.905
1030.27,-90.880
1030.52,-88.628
1030.76,-87.861
1031.01,-86.651
1031.25,-84.635
1031.49,-86.006
1031.74,-87.922
1031.98,-86.758
1032.23,-85.510
1032.47,-88.717
1032.71,-84.644
1032.96,-90.689
1033.20,-86.691
1033.45,-86.104
1033.69,-88.343
1033.94,-84.093
1034.18,-87.813
1034.42,-89.791
1034.67,-86.624
1034.91,-87.501
1035.16,-86.982
1035.40,-84.607
1035.64,-86.231
1035.89,-85.512
1036.13,-85.593
1036.38,-85.791
1036.62,-86.367
1036.87,-85.307
1037.11,-86.611
1037.35,-87.270
1037.60,-86.674
1037.84,-86.119
1038.09,-86.923
1038.33,-86.395
1038.57,-87.944
1038.82,-85.174
1039.06,-86.907
1039.31,-86.101
1039.55,-87.167
1039.79,-88.327
1040.04,-89.309
1040.28,-87.086
1040.53,-86.260
1040.77,-85.355
1041.02,-84.545
1041.26,-86.530
1041.50,-86.071
1041.75,-86.719
1041.99,-88.362
1042.24,-87.319
1042.48,-87.132
1042.72,-85.618
1042.97,-85.535
1043.21,-86.651
1043.46,-86.151
1043.70,-86.302
1043.95,-88.085
1044.19,-86.434
1044.43,-85.061
1044.68,-87.446
1044.92,-85.967
1045.17,-83.473
1045.41,-85.706
1045.65,-86.431
1045.90,-86.782
1046.14,-87.327
1046.39,-83.308
1046.63,-86.494
1046.88,-85.709
1047.12,-88.365
1047.36,-85.413
1047.61,-85.787
1047.85,-84.919
1048.10,-85.461
1048.34,-86.168
1048.58,-85.795
1048.83,-87.083
1049.07,-86.480
1049.32,-85.394
1049.56,-87.148
1049.80,-85.568
1050.05,-88.109
1050.29,-88.051
1050.54,-85.704
1050.78,-86.279
1051.03,-85.815
1051.27,-84.609
1051.51,-84.982
1051.76,-85.964
1052.00,-88.144
1052.25,-86.645
1052.49,-85.147
1052.73,-84.640
1052.98,-85.248
1053.22,-86.310
1053.47,-85.271
1053.71,-85.164
1053.96,-85.032
1054.20,-86.933
1054.44,-85.894
1054.69,-83.637
1054.93,-87.568
1055.18,-85.475
1055.42,-84.612
1055.66,-85.555
1055.91,-83.838
1056.15,-83.996
1056.40,-87.003
1056.64,-83.829
1056.88,-86.815
1057.13,-86.235
1057.37,-83.906
1057.62,-84.915
1057.86,-85.645
1058.11,-86.111
1058.35,-86.494
1058.59,-86.063
1058.84,-89.857
1059.08,-85.158
1059.33,-83.950
1059.57,-85.023
1059.81,-86.695
1060.06,-84.241
1060.30,-87.961
1060.55,-86.256
1060.79,-84.235
1061.04,-85.962
1061.28,-86.479
1061.52,-86.456
1061.77,-83.226
1062.01,-83.378
1062.26,-85.139
1062.50,-84.544
1062.74,-85.165
1062.99,-84.959
1063.23,-86.006
1063.48,-85.748
1063.72,-84.849
1063.96,-85.535
1064.21,-85.251
1064.45,-85.010
1064.70,-85.540
1064.94,-86.245
1065.19,-85.413
1065.43,-84.704
1065.67,-83.483
1065.92,-85.147
1066.16,-86.406
1066.41,-85.177
1066.65,-83.695
1066.89,-87.093
1067.14,-85.546
1067.38,-84.033
1067.63,-85.219
1067.87,-85.139
1068.12,-85.850
1068.36,-83.613
1068.60,-85.092
1068.85,-86.356
1069.09,-83.726
1069.34,-87.092
1069.58,-83.632
1069.82,-87.142
1070.07,-83.291
1070.31,-82.981
1070.56,-84.322
1070.80,-85.486
1071.04,-86.231
1071.29,-87.064
1071.53,-82.894
1071.78,-85.373
1072.02,-84.812
1072.27,-84.231
1072.51,-84.619
1072.75,-84.737
1073.00,-84.883
1073.24,-86.062
1073.49,-84.225
1073.73,-84.047
1073.97,-85.501
1074.22,-85.728
1074.46,-84.795
1074.71,-83.570
1074.95,-86.370
1075.20,-85.520
1075.44,-86.893
1075.68,-84.401
1075.93,-83.486
1076.17,-84.065
1076.42,-83.603
1076.66,-85.541
1076.90,-81.721
1077.15,-81.993
1077.39,-84.065
1077.64,-84.999
1077.88,-83.823
1078.12,-83.973
1078.37,-83.344
1078.61,-85.355
1078.86,-85.304
1079.10,-83.807
1079.35,-83.798
1079.59,-85.114
1079.83,-84.479
1080.08,-84.076
1080.32,-84.060
1080.57,-83.079
1080.81,-85.105
1081.05,-85.129
1081.30,-83.458
1081.54,-82.610
1081.79,-82.302
1082.03,-83.845
1082.28,-84.265
1082.52,-84.248
1082.76,-84.399
1083.01,-85.171
1083.25,-83.250
1083.50,-84.911
1083.74,-86.076
1083.98,-84.118
1084.23,-84.863
1084.47,-84.447
1084.72,-83.541
1084.96,-83.915
1085.21,-82.674
1085.45,-84.177
1085.69,-84.201
1085.94,-85.329
1086.18,-83.096
1086.43,-84.973
1086.67,-81.977
1086.91,-83.189
1087.16,-84.123
1087.40,-83.872
1087.65,-83.125
1087.89,-83.127
1088.13,-83.986
1088.38,-84.843
1088.62,-84.590
1088.87,-83.932
1089.11,-85.666
1089.36,-84.856
1089.60,-84.964
1089.84,-83.664
1090.09,-83.663
1090.33,-85.064
1090.58,-84.534
1090.82,-83.288
1091.06,-83.283
1091.31,-81.815
1091.55,-83.677
1091.80,-83.233
1092.04,-84.916
1092.29,-84.955
1092.53,-83.279
1092.77,-80.270
1093.02,-81.106
1093.26,-85.353
1093.51,-82.862
1093.75,-83.917
1093.99,-80.212
1094.24,-85.391
1094.48,-82.513
1094.73,-82.562
1094.97,-82.413
1095.21,-82.533
1095.46,-82.668
1095.70,-83.654
1095.95,-85.053
1096.19,-85.573
1096.44,-83.033
1096.68,-79.559
1096.92,-83.675
1097.17,-84.205
1097.41,-83.480
1097.66,-84.207
1097.90,-81.961
1098.14,-82.811
1098.39,-82.368
1098.63,-82.264
1098.88,-82.785
1099.12,-82.754
1099.37,-84.355
1099.61,-81.984
1099.85,-85.288
1100.10,-84.918
1100.34,-81.658
1100.59,-81.781
1100.83,-83.433
1101.07,-85.771
1101.32,-84.604
1101.56,-81.795
1101.81,-81.673
1102.05,-83.996
1102.29,-84.233
1102.54,-82.050
1102.78,-82.437
1103.03,-81.770
1103.27,-82.290
1103.52,-84.042
1103.76,-83.998
1104.00,-84.169
1104.25,-82.344
1104.49,-82.312
1104.74,-83.594
1104.98,-82.430
1105.22,-81.894
1105.47,-81.684
1105.71,-82.931
1105.96,-81.501
1106.20,-81.712
1106.45,-80.670
1106.69,-81.572
1106.93,-80.697
1107.18,-81.695
1107.42,-82.173
1107.67,-84.105
1107.91,-80.427
1108.15,-83.072
1108.40,-82.303
1108.64,-82.166
1108.89,-84.188
1109.13,-83.456
1109.38,-80.504
1109.62,-79.664
1109.86,-83.117
1110.11,-83.009
1110.35,-82.945
1110.60,-84.576
1110.84,-80.668
1111.08,-81.832
1111.33,-81.250
1111.57,-81.593
1111.82,-82.896
1112.06,-82.830
1112.30,-82.210
1112.55,-80.881
1112.79,-80.978
1113.04,-83.303
1113.28,-82.116
1113.53,-83.103
1113.77,-81.407
1114.01,-80.930
1114.26,-82.302
1114.50,-80.297
1114.75,-81.890
1114.99,-84.503
1115.23,-81.800
1115.48,-81.704
1115.72,-80.967
1115.97,-82.346
1116.21,-81.551
1116.46,-81.791
1116.70,-84.972
1116.94,-81.160
1117.19,-81.460
1117.43,-82.226
1117.68,-82.801
1117.92,-83.198
1118.16,-82.048
1118.41,-80.360
1118.65,-79.998
1118.90,-80.672
1119.14,-82.471
1119.38,-79.690
1119.63,-79.806
1119.87,-82.852
1120.12,-78.920
1120.36,-82.029
1120.61,-80.747
1120.85,-82.929
1121.09,-81.322
1121.34,-81.844
1121.58,-79.258
1121.83,-83.599
1122.07,-80.731
1122.31,-80.502
1122.56,-80.292
1122.80,-81.336
1123.05,-81.207
1123.29,-80.431
1123.54,-79.165
1123.78,-78.634
1124.02,-79.665
1124.27,-78.964
1124.51,-81.565
1124.76,-82.528
1125.00,-83.548
1125.24,-82.209
1125.49,-82.750
1125.73,-82.098
1125.98,-80.636
1126.22,-80.993
1126.46,-79.921
1126.71,-81.105
1126.95,-83.700
1127.20,-81.788
1127.44,-81.791
1127.69,-82.056
1127.93,-78.713
1128.17,-80.777
1128.42,-79.372
1128.66,-76.057
1128.91,-77.045
1129.15,-80.722
1129.39,-79.341
1129.64,-79.990
1129.88,-80.824
1130.13,-81.047
1130.37,-80.671
1130.62,-79.122
1130.86,-74.750
1131.10,-74.771
1131.35,-77.835
1131.59,-79.984
1131.84,-80.051
1132.08,-80.285
1132.32,-77.893
1132.57,-79.357
1132.81,-80.908
1133.06,-82.060
1133.30,-80.322
1133.54,-81.948
1133.79,-80.086
1134.03,-80.875
1134.28,-80.292
1134.52,-82.869
1134.77,-79.832
1135.01,-81.970
1135.25,-80.550
1135.50,-79.636
1135.74,-79.102
1135.99,-80.376
1136.23,-79.600
1136.47,-78.588
1136.72,-81.071
1136.96,-84.060
1137.21,-80.186
1137.45,-80.278
1137.70,-80.792
1137.94,-80.474
1138.18,-81.022
1138.43,-79.984
1138.67,-80.164
1138.92,-82.312
1139.16,-77.398
1139.40,-79.205
1139.65,-78.445
1139.89,-79.666
1140.14,-79.237
1140.38,-80.526
1140.62,-80.568
1140.87,-79.218
1141.11,-79.872
1141.36,-79.822
1141.60,-78.575
1141.85,-78.534
1142.09,-78.971
1142.33,-78.678
1142.58,-78.324
1142.82,-78.818
1143.07,-79.668
1143.31,-79.447
1143.55,-77.992
1143.80,-83.167
1144.04,-81.929
1144.29,-77.663
1144.53,-78.601
1144.78,-79.519
1145.02,-77.174
1145.26,-77.182
1145.51,-77.963
1145.75,-81.544
1146.00,-79.687
1146.24,-76.196
1146.48,-78.072
1146.73,-78.101
1146.97,-80.142
1147.22,-77.061
1147.46,-80.331
1147.71,-77.875
1147.95,-78.004
1148.19,-79.016
1148.44,-78.266
1148.68,-77.789
1148.93,-79.456
1149.17,-78.471
1149.41,-79.917
1149.66,-80.459
1149.90,-78.421
1150.15,-79.984
1150.39,-78.537
1150.63,-78.742
1150.88,-79.928
1151.12,-76.524
1151.37,-76.445
1151.61,-78.340
1151.86,-77.295
1152.10,-76.495
1152.34,-79.931
1152.59,-77.021
1152.83,-77.363
1153.08,-76.086
1153.32,-77.769
1153.56,-77.712
1153.81,-77.247
1154.05,-79.564
1154.30,-77.872
1154.54,-78.985
1154.79,-78.517
1155.03,-79.828
1155.27,-78.159
1155.52,-76.537
1155.76,-79.973
1156.01,-77.738
1156.25,-78.122
1156.49,-78.407
1156.74,-74.925
1156.98,-77.525
1157.23,-78.996
1157.47,-74.937
1157.71,-79.328
1157.96,-77.992
1158.20,-77.655
1158.45,-76.335
1158.69,-77.181
1158.94,-75.487
1159.18,-75.314
1159.42,-75.846
1159.67,-77.372
1159.91,-75.059
1160.16,-79.582
1160.40,-78.473
1160.64,-75.528
1160.89,-76.935
1161.13,-74.737
1161.38,-77.046
1161.62,-74.767
1161.87,-75.902
1162.11,-75.490
1162.35,-76.872
1162.60,-77.851
1162.84,-78.070
1163.09,-77.310
1163.33,-75.007
1163.57,-75.961
1163.82,-76.094
1164.06,-79.666
1164.31,-76.923
1164.55,-75.975
1164.79,-74.996
1165.04,-75.296
1165.28,-77.200
1165.53,-75.725
1165.77,-77.510
1166.02,-79.029
1166.26,-78.489
1166.50,-75.368
1166.75,-75.703
1166.99,-76.874
1167.24,-76.597
1167.48,-74.432
1167.72,-74.227
1167.97,-73.889
1168.21,-73.005
1168.46,-75.798
1168.70,-76.141
1168.95,-76.117
1169.19,-79.650
1169.43,-77.175
1169.68,-74.119
1169.92,-75.524
1170.17,-76.514
1170.41,-75.710
1170.65,-76.028
1170.90,-76.699
1171.14,-74.239
1171.39,-76.578
1171.63,-75.238
1171.88,-75.825
1172.12,-75.914
1172.36,-73.591
1172.61,-74.047
1172.85,-72.388
1173.10,-74.953
1173.34,-74.035
1173.58,-74.785
1173.83,-76.390
1174.07,-74.454
1174.32,-74.713
1174.56,-74.208
1174.80,-74.973
1175.05,-74.848
1175.29,-74.667
1175.54,-74.487
1175.78,-73.735
1176.03,-72.274
1176.27,-76.640
1176.51,-74.372
1176.76,-74.981
1177.00,-72.683
1177.25,-77.385
1177.49,-73.144
1177.73,-75.912
1177.98,-74.835
1178.22,-72.012
1178.47,-73.246
1178.71,-74.811
1178.96,-74.080
1179.20,-73.844
1179.44,-75.534
1179.69,-71.417
1179.93,-73.282
1180.18,-75.824
1180.42,-74.891
1180.66,-72.237
1180.91,-73.457
1181.15,-72.198
1181.40,-70.481
1181.64,-74.173
1181.88,-71.540
1182.13,-72.729
1182.37,-73.717
1182.62,-74.397
1182.86,-71.367
1183.11,-73.903
1183.35,-71.073
1183.59,-75.968
1183.84,-73.841
1184.08,-73.665
1184.33,-72.777
1184.57,-75.418
1184.81,-74.354
1185.06,-71.846
1185.30,-73.223
1185.55,-72.957
1185.79,-73.655
1186.04,-73.765
1186.28,-74.402
1186.52,-75.118
1186.77,-74.589
1187.01,-74.485
1187.26,-73.483
1187.50,-71.227
1187.74,-70.865
1187.99,-72.838
1188.23,-70.590
1188.48,-72.927
1188.72,-71.193
1188.96,-73.375
1189.21,-72.096
1189.45,-72.391
1189.70,-71.013
1189.94,-71.424
1190.19,-72.575
1190.43,-70.349
1190.67,-72.088
1190.92,-73.292
1191.16,-72.347
1191.41,-73.420
1191.65,-71.737
1191.89,-72.974
1192.14,-71.605
1192.38,-74.577
1192.63,-71.043
1192.87,-72.778
1193.12,-72.342
1193.36,-72.454
1193.60,-70.462
1193.85,-72.071
1194.09,-71.146
1194.34,-73.008
1194.58,-69.956
1194.82,-73.957
1195.07,-69.347
1195.31,-70.756
1195.56,-70.425
1195.80,-73.445
1196.04,-70.759
1196.29,-70.224
1196.53,-71.458
1196.78,-72.582
1197.02,-69.958
1197.27,-71.718
1197.51,-69.797
1197.75,-70.517
1198.00,-69.618
1198.24,-71.005
1198.49,-71.573
1198.73,-71.020
1198.97,-70.194
1199.22,-70.562
1199.46,-71.276
1199.71,-73.263
1199.95,-70.662
1200.20,-69.308
1200.44,-71.313
1200.68,-70.376
1200.93,-69.190
1201.17,-70.474
1201.42,-71.128
1201.66,-71.513
1201.90,-72.387
1202.15,-71.454
1202.39,-70.484
1202.64,-69.882
1202.88,-69.559
1203.12,-70.972
1203.37,-71.203
1203.61,-70.052
1203.86,-71.324
1204.10,-72.671
1204.35,-71.749
1204.59,-72.088
1204.83,-70.438
1205.08,-72.739
1205.32,-72.499
1205.57,-70.726
1205.81,-70.814
1206.05,-71.502
1206.30,-69.990
1206.54,-71.026
1206.79,-70.081
1207.03,-71.730
1207.28,-69.927
1207.52,-69.767
1207.76,-71.562
1208.01,-71.945
1208.25,-69.525
1208.50,-68.607
1208.74,-69.838
1208.98,-70.295
1209.23,-68.616
1209.47,-69.848
1209.72,-69.260
1209.96,-70.727
1210.21,-71.448
1210.45,-73.093
1210.69,-73.678
1210.94,-71.367
1211.18,-70.817
1211.43,-74.152
1211.67,-71.548
1211.91,-72.078
1212.16,-69.657
1212.40,-70.115
1212.65,-70.628
1212.89,-70.401
1213.13,-69.942
1213.38,-70.772
1213.62,-71.078
1213.87,-70.123
1214.11,-70.959
1214.36,-69.952
1214.60,-72.415
1214.84,-72.023
1215.09,-71.305
1215.33,-73.033
1215.58,-73.577
1215.82,-71.166
1216.06,-72.729
1216.31,-71.084
1216.55,-70.996
1216.80,-71.179
1217.04,-72.838
1217.29,-72.473
1217.53,-70.977
1217.77,-72.579
1218.02,-72.916
1218.26,-70.576
1218.51,-71.007
1218.75,-70.170
1218.99,-71.629
1219.24,-72.739
1219.48,-72.710
1219.73,-71.823
1219.97,-71.376
1220.21,-70.667
1220.46,-72.777
1220.70,-71.439
1220.95,-72.140
1221.19,-73.908
1221.44,-73.729
1221.68,-74.511
1221.92,-74.923
1222.17,-73.723
1222.41,-72.967
1222.66,-73.042
1222.90,-73.277
1223.14,-73.013
1223.39,-69.998
1223.63,-71.078
1223.88,-71.553
1224.12,-72.956
1224.37,-71.705
1224.61,-75.019
1224.85,-74.534
1225.10,-73.593
1225.34,-75.241
1225.59,-74.269
1225.83,-72.371
1226.07,-73.733
1226.32,-74.650
1226.56,-71.658
1226.81,-76.043
1227.05,-73.380
1227.29,-72.864
1227.54,-73.670
1227.78,-75.785
1228.03,-71.676
1228.27,-72.552
1228.52,-73.556
1228.76,-72.378
1229.00,-70.962
1229.25,-72.638
1229.49,-72.705
1229.74,-74.338
1229.98,-73.828
1230.22,-68.964
1230.47,-73.624
1230.71,-71.855
1230.96,-74.701
1231.20,-74.769
1231.45,-71.812
1231.69,-71.960
1231.93,-72.357
1232.18,-72.584
1232.42,-74.372
1232.67,-73.949
1232.91,-75.342
1233.15,-76.330
1233.40,-73.438
1233.64,-72.138
1233.89,-75.449
1234.13,-74.616
1234.38,-73.678
1234.62,-74.430
1234.86,-73.551
1235.11,-73.205
1235.35,-74.782
1235.60,-73.111
1235.84,-72.741
1236.08,-73.283
1236.33,-74.942
1236.57,-75.565
1236.82,-74.997
1237.06,-73.265
1237.30,-74.046
1237.55,-75.616
1237.79,-75.771
1238.04,-80.210
1238.28,-75.815
1238.53,-77.235
1238.77,-75.965
