Frequency (Hz),FFT Magnitude (dB)
3737.79,-61.917
3738.28,-61.892
3738.77,-61.809
3739.26,-63.199
3739.75,-63.178
3740.23,-63.105
3740.72,-64.537
3741.21,-62.593
3741.70,-63.120
3742.19,-63.322
3742.68,-62.083
3743.16,-61.652
3743.65,-63.364
3744.14,-62.317
3744.63,-60.365
3745.12,-61.758
3745.61,-61.462
3746.09,-61.836
3746.58,-62.330
3747.07,-61.505
3747.56,-61.414
3748.05,-60.205
3748.54,-60.655
3749.02,-62.383
3749.51,-62.152
3750.00,-62.993
3750.49,-60.349
3750.98,-63.148
3751.46,-61.009
3751.95,-61.015
3752.44,-62.259
3752.93,-62.511
3753.42,-60.001
3753.91,-59.531
3754.39,-59.921
3754.88,-60.738
3755.37,-61.305
3755.86,-60.690
3756.35,-58.774
3756.84,-60.359
3757.32,-60.988
3757.81,-60.220
3758.30,-59.185
3758.79,-60.025
3759.28,-59.686
3759.77,-61.637
3760.25,-60.105
3760.74,-60.239
3761.23,-60.165
3761.72,-59.811
3762.21,-61.680
3762.70,-61.639
3763.18,-59.499
3763.67,-60.029
3764.16,-59.314
3764.65,-59.778
3765.14,-58.845
3765.62,-61.724
3766.11,-59.553
3766.60,-60.832
3767.09,-61.489
3767.58,-60.263
3768.07,-59.459
3768.55,-60.508
3769.04,-58.602
3769.53,-59.935
3770.02,-58.562
3770.51,-58.476
3771.00,-59.596
3771.48,-59.685
3771.97,-59.247
3772.46,-59.890
3772.95,-59.727
3773.44,-60.085
3773.93,-58.951
3774.41,-58.113
3774.90,-60.109
3775.39,-57.449
3775.88,-58.109
3776.37,-58.083
3776.86,-58.068
3777.34,-59.027
3777.83,-59.735
3778.32,-60.520
3778.81,-58.186
3779.30,-57.517
3779.79,-58.957
3780.27,-59.051
3780.76,-58.301
3781.25,-58.351
3781.74,-59.499
3782.23,-58.746
3782.71,-56.025
3783.20,-58.454
3783.69,-58.391
3784.18,-58.427
3784.67,-56.901
3785.16,-56.377
3785.64,-57.482
3786.13,-58.217
3786.62,-58.900
3787.11,-57.314
3787.60,-57.918
3788.09,-57.979
3788.57,-56.575
3789.06,-57.596
3789.55,-56.138
3790.04,-57.111
3790.53,-58.242
3791.02,-56.899
3791.50,-55.802
3791.99,-57.390
3792.48,-56.422
3792.97,-57.116
3793.46,-57.865
3793.95,-55.871
3794.43,-56.180
3794.92,-57.262
3795.41,-55.605
3795.90,-56.214
3796.39,-57.245
3796.88,-56.185
3797.36,-55.081
3797.85,-54.338
3798.34,-54.613
3798.83,-55.973
3799.32,-55.021
3799.80,-56.032
3800.29,-55.976
3800.78,-56.132
3801.27,-57.036
3801.76,-54.937
3802.25,-55.523
3802.73,-54.863
3803.22,-56.407
3803.71,-55.847
3804.20,-54.413
3804.69,-55.435
3805.18,-53.960
3805.66,-53.660
3806.15,-54.730
3806.64,-52.793
3807.13,-53.231
3807.62,-54.184
3808.11,-54.345
3808.59,-55.754
3809.08,-52.451
3809.57,-53.421
3810.06,-53.381
3810.55,-56.215
3811.04,-54.893
3811.52,-53.886
3812.01,-54.211
3812.50,-53.854
3812.99,-54.436
3813.48,-54.757
3813.96,-52.601
3814.45,-54.393
3814.94,-54.273
3815.43,-54.406
3815.92,-53.861
3816.41,-53.738
3816.89,-51.396
3817.38,-53.472
3817.87,-53.831
3818.36,-55.484
3818.85,-56.172
3819.34,-56.051
3819.82,-52.946
3820.31,-53.685
3820.80,-53.964
3821.29,-53.168
3821.78,-53.812
3822.27,-54.301
3822.75,-54.451
3823.24,-53.856
3823.73,-54.783
3824.22,-53.806
3824.71,-52.105
3825.20,-53.845
3825.68,-53.648
3826.17,-52.255
3826.66,-52.826
3827.15,-54.191
3827.64,-53.513
3828.12,-53.324
3828.61,-53.702
3829.10,-54.094
3829.59,-54.116
3830.08,-53.630
3830.57,-53.625
3831.05,-54.096
3831.54,-54.412
3832.03,-54.571
3832.52,-55.010
3833.01,-53.648
3833.50,-52.728
3833.98,-54.108
3834.47,-53.246
3834.96,-53.194
3835.45,-53.659
3835.94,-54.696
3836.43,-55.579
3836.91,-53.156
3837.40,-53.860
3837.89,-53.611
3838.38,-55.728
3838.87,-56.300
3839.36,-54.281
3839.84,-55.256
3840.33,-54.061
3840.82,-55.041
3841.31,-55.029
3841.80,-53.154
3842.29,-54.225
3842.77,-53.472
3843.26,-55.540
3843.75,-55.379
3844.24,-55.399
3844.73,-55.313
3845.21,-56.342
3845.70,-54.738
3846.19,-53.034
3846.68,-55.905
3847.17,-53.545
3847.66,-55.729
3848.14,-56.260
3848.63,-55.037
3849.12,-55.214
3849.61,-54.616
3850.10,-55.614
3850.59,-55.156
3851.07,-55.451
3851.56,-55.384
3852.05,-56.369
3852.54,-56.140
3853.03,-56.683
3853.52,-56.410
3854.00,-55.798
3854.49,-54.386
3854.98,-56.233
3855.47,-56.066
3855.96,-56.570
3856.45,-55.370
3856.93,-55.533
3857.42,-55.310
3857.91,-55.680
3858.40,-56.691
3858.89,-56.451
3859.38,-54.855
3859.86,-58.245
3860.35,-56.033
3860.84,-57.615
3861.33,-58.127
3861.82,-56.087
3862.30,-57.682
3862.79,-56.337
3863.28,-57.169
3863.77,-59.320
3864.26,-56.667
3864.75,-58.112
3865.23,-57.073
3865.72,-57.208
3866.21,-57.541
3866.70,-59.334
3867.19,-56.589
3867.68,-55.959
3868.16,-56.516
3868.65,-58.597
3869.14,-59.169
3869.63,-59.334
3870.12,-58.519
3870.61,-60.002
3871.09,-59.564
3871.58,-60.399
3872.07,-59.676
3872.56,-57.238
3873.05,-58.487
3873.54,-57.785
3874.02,-58.186
3874.51,-58.365
3875.00,-58.553
3875.49,-58.951
3875.98,-59.135
3876.46,-58.186
3876.95,-58.047
3877.44,-57.690
3877.93,-59.179
3878.42,-60.664
3878.91,-59.778
3879.39,-58.916
3879.88,-59.774
3880.37,-58.302
3880.86,-58.512
3881.35,-59.472
3881.84,-59.137
3882.32,-60.390
3882.81,-58.324
3883.30,-59.913
3883.79,-59.208
3884.28,-59.194
3884.77,-59.640
3885.25,-59.962
3885.74,-60.875
3886.23,-59.070
3886.72,-60.778
3887.21,-60.126
3887.70,-60.126
3888.18,-60.125
3888.67,-60.079
3889.16,-59.147
3889.65,-58.659
3890.14,-59.174
3890.62,-60.788
3891.11,-59.549
3891.60,-61.030
3892.09,-61.451
3892.58,-59.338
3893.07,-59.276
3893.55,-59.617
3894.04,-59.903
3894.53,-60.731
3895.02,-61.364
3895.51,-62.160
3896.00,-59.996
3896.48,-61.825
3896.97,-61.770
3897.46,-62.050
3897.95,-60.155
3898.44,-61.032
3898.93,-62.765
3899.41,-59.886
3899.90,-59.486
3900.39,-60.543
3900.88,-60.268
3901.37,-61.846
3901.86,-60.287
3902.34,-60.127
3902.83,-59.720
3903.32,-61.311
3903.81,-61.549
3904.30,-60.134
3904.79,-62.044
3905.27,-61.564
3905.76,-63.022
3906.25,-61.245
3906.74,-60.409
3907.23,-61.868
3907.71,-63.514
3908.20,-63.418
3908.69,-63.320
3909.18,-61.598
3909.67,-62.844
3910.16,-62.062
3910.64,-62.005
3911.13,-62.797
3911.62,-62.892
3912.11,-63.752
3912.60,-60.603
3913.09,-62.764
3913.57,-61.224
3914.06,-61.887
3914.55,-61.957
3915.04,-61.810
3915.53,-62.373
3916.02,-62.124
3916.50,-63.841
3916.99,-62.243
3917.48,-63.366
3917.97,-62.702
3918.46,-63.107
3918.95,-62.268
3919.43,-61.433
3919.92,-61.531
3920.41,-62.852
3920.90,-63.363
3921.39,-63.673
3921.88,-63.253
3922.36,-63.989
3922.85,-64.194
3923.34,-64.007
3923.83,-62.302
3924.32,-64.095
3924.80,-63.106
3925.29,-62.453
3925.78,-60.874
3926.27,-63.413
3926.76,-65.066
3927.25,-62.817
3927.73,-63.246
3928.22,-61.870
3928.71,-63.178
3929.20,-64.582
3929.69,-62.480
3930.18,-64.192
3930.66,-63.340
3931.15,-63.712
3931.64,-64.528
3932.13,-64.411
3932.62,-62.963
3933.11,-63.911
3933.59,-62.394
3934.08,-63.821
3934.57,-64.619
3935.06,-65.047
3935.55,-63.190
3936.04,-64.816
3936.52,-63.763
3937.01,-63.910
3937.50,-64.005
3937.99,-62.200
3938.48,-63.915
3938.96,-61.967
3939.45,-62.839
3939.94,-62.586
3940.43,-63.271
3940.92,-63.189
3941.41,-63.988
3941.89,-65.783
3942.38,-63.795
3942.87,-63.416
3943.36,-64.470
3943.85,-64.670
3944.34,-63.816
3944.82,-64.999
3945.31,-64.126
3945.80,-63.490
3946.29,-63.645
3946.78,-62.794
3947.27,-62.912
3947.75,-64.162
3948.24,-62.851
3948.73,-64.432
3949.22,-65.495
3949.71,-66.382
3950.20,-64.134
3950.68,-64.833
3951.17,-64.461
3951.66,-63.703
3952.15,-65.826
3952.64,-65.097
3953.12,-65.223
3953.61,-64.307
3954.10,-64.494
3954.59,-65.981
3955.08,-64.360
3955.57,-64.392
3956.05,-65.066
3956.54,-65.118
3957.03,-65.698
3957.52,-65.274
3958.01,-65.800
3958.50,-65.805
3958.98,-64.509
3959.47,-64.559
3959.96,-65.100
3960.45,-64.615
3960.94,-63.949
3961.43,-65.498
3961.91,-65.471
3962.40,-65.197
3962.89,-64.502
3963.38,-64.762
3963.87,-65.324
3964.36,-65.185
3964.84,-66.650
3965.33,-65.318
3965.82,-65.572
3966.31,-65.905
3966.80,-64.882
3967.29,-66.310
3967.77,-65.419
3968.26,-67.150
3968.75,-66.309
3969.24,-66.699
3969.73,-64.887
3970.21,-63.209
3970.70,-65.356
3971.19,-67.119
3971.68,-66.550
3972.17,-66.153
3972.66,-65.499
3973.14,-64.157
3973.63,-64.708
3974.12,-65.024
3974.61,-65.484
3975.10,-66.492
3975.59,-66.711
3976.07,-66.918
3976.56,-65.740
3977.05,-64.126
3977.54,-65.855
3978.03,-67.928
3978.52,-66.377
3979.00,-67.002
3979.49,-65.072
3979.98,-64.665
3980.47,-64.209
3980.96,-65.749
3981.45,-64.887
3981.93,-65.615
3982.42,-67.207
3982.91,-65.526
3983.40,-66.282
3983.89,-65.539
3984.38,-65.421
3984.86,-65.874
3985.35,-65.693
3985.84,-66.365
3986.33,-65.090
3986.82,-65.019
3987.30,-64.831
3987.79,-64.555
3988.28,-65.965
3988.77,-65.376
3989.26,-68.185
3989.75,-66.723
3990.23,-68.447
3990.72,-66.188
3991.21,-65.433
3991.70,-67.237
3992.19,-65.501
3992.68,-66.082
3993.16,-65.715
3993.65,-67.453
3994.14,-63.908
3994.63,-65.247
3995.12,-66.274
3995.61,-66.580
3996.09,-64.232
3996.58,-67.135
3997.07,-66.042
3997.56,-64.149
3998.05,-65.853
3998.54,-66.104
3999.02,-67.979
3999.51,-66.734
4000.00,-65.728
4000.49,-66.110
4000.98,-65.487
4001.46,-65.559
4001.95,-66.695
4002.44,-65.053
4002.93,-65.916
4003.42,-67.744
4003.91,-66.432
4004.39,-65.433
4004.88,-65.321
4005.37,-65.970
4005.86,-67.111
4006.35,-65.150
4006.84,-67.184
4007.32,-66.523
4007.81,-68.296
4008.30,-68.347
4008.79,-67.037
4009.28,-67.938
4009.77,-66.637
4010.25,-66.583
4010.74,-65.634
4011.23,-68.131
4011.72,-67.054
4012.21,-67.437
4012.70,-66.609
4013.18,-65.107
4013.67,-65.462
4014.16,-67.185
4014.65,-66.102
4015.14,-66.224
4015.62,-67.424
4016.11,-65.378
4016.60,-66.258
4017.09,-67.232
4017.58,-66.767
4018.07,-66.288
4018.55,-66.607
4019.04,-65.730
4019.53,-66.035
4020.02,-66.232
4020.51,-69.370
4021.00,-66.771
4021.48,-66.348
4021.97,-67.336
4022.46,-67.935
4022.95,-66.763
4023.44,-67.561
4023.93,-66.604
4024.41,-67.040
4024.90,-67.556
4025.39,-66.913
4025.88,-67.704
4026.37,-67.492
4026.86,-66.620
4027.34,-67.261
4027.83,-67.681
4028.32,-67.481
4028.81,-67.750
4029.30,-68.428
4029.79,-66.309
4030.27,-67.780
4030.76,-67.268
4031.25,-67.142
4031.74,-66.985
4032.23,-64.946
4032.71,-65.968
4033.20,-66.825
4033.69,-67.400
4034.18,-66.493
4034.67,-66.051
4035.16,-67.015
4035.64,-68.770
4036.13,-67.143
4036.62,-67.784
4037.11,-67.273
4037.60,-67.820
4038.09,-67.472
4038.57,-66.280
4039.06,-66.310
4039.55,-66.355
4040.04,-68.405
4040.53,-67.819
4041.02,-66.672
4041.50,-67.217
4041.99,-67.770
4042.48,-68.800
4042.97,-68.675
4043.46,-68.073
4043.95,-66.048
4044.43,-66.997
4044.92,-66.891
4045.41,-67.794
4045.90,-69.251
4046.39,-69.097
4046.88,-68.443
4047.36,-67.093
4047.85,-67.157
4048.34,-66.589
4048.83,-68.723
4049.32,-68.273
4049.80,-67.816
4050.29,-68.986
4050.78,-68.239
4051.27,-68.942
4051.76,-66.410
4052.25,-65.760
4052.73,-67.309
4053.22,-66.202
4053.71,-68.007
4054.20,-68.611
4054.69,-65.891
4055.18,-67.364
4055.66,-66.013
4056.15,-67.553
4056.64,-67.571
4057.13,-67.279
4057.62,-67.177
4058.11,-65.949
4058.59,-66.143
4059.08,-65.242
4059.57,-67.958
4060.06,-66.964
4060.55,-68.136
4061.04,-67.170
4061.52,-67.172
4062.01,-65.367
4062.50,-67.397
4062.99,-67.179
4063.48,-67.244
4063.96,-67.446
4064.45,-68.270
4064.94,-67.473
4065.43,-67.949
4065.92,-67.845
4066.41,-67.687
4066.89,-66.239
4067.38,-67.045
4067.87,-68.588
4068.36,-68.006
4068.85,-67.821
4069.34,-67.293
4069.82,-67.513
4070.31,-67.759
4070.80,-69.110
4071.29,-68.042
4071.78,-66.879
4072.27,-67.278
4072.75,-65.315
4073.24,-67.851
4073.73,-66.080
4074.22,-67.714
4074.71,-66.871
4075.20,-66.401
4075.68,-67.227
4076.17,-68.753
4076.66,-66.872
4077.15,-66.040
4077.64,-67.966
4078.12,-67.305
4078.61,-67.444
4079.10,-67.424
4079.59,-67.708
4080.08,-66.255
4080.57,-66.763
4081.05,-67.411
4081.54,-67.578
4082.03,-67.372
4082.52,-66.879
4083.01,-65.802
4083.50,-65.721
4083.98,-67.196
4084.47,-68.275
4084.96,-68.013
4085.45,-68.200
4085.94,-67.251
4086.43,-66.004
4086.91,-66.991
4087.40,-67.726
4087.89,-68.083
4088.38,-64.964
4088.87,-66.608
4089.36,-66.994
4089.84,-67.437
4090.33,-65.241
4090.82,-67.389
4091.31,-68.339
4091.80,-67.315
4092.29,-66.631
4092.77,-65.255
4093.26,-66.922
4093.75,-66.114
4094.24,-66.859
4094.73,-67.033
4095.21,-67.046
4095.70,-66.604
4096.19,-66.617
4096.68,-66.937
4097.17,-67.078
4097.66,-66.384
4098.14,-68.454
4098.63,-68.092
4099.12,-67.008
4099.61,-65.555
4100.10,-67.195
4100.59,-67.867
4101.07,-67.031
4101.56,-67.160
4102.05,-67.837
4102.54,-68.198
4103.03,-65.990
4103.52,-67.951
4104.00,-65.998
4104.49,-65.116
4104.98,-65.422
4105.47,-66.904
4105.96,-67.528
4106.45,-67.911
4106.93,-67.085
4107.42,-67.202
4107.91,-67.330
4108.40,-68.813
4108.89,-68.836
4109.38,-68.857
4109.86,-67.338
4110.35,-68.852
4110.84,-65.732
4111.33,-67.148
4111.82,-65.327
4112.30,-66.914
4112.79,-68.846
4113.28,-68.146
4113.77,-67.172
4114.26,-67.359
4114.75,-68.871
4115.23,-68.571
4115.72,-68.573
4116.21,-69.044
4116.70,-68.575
4117.19,-67.563
4117.68,-68.734
4118.16,-68.300
4118.65,-67.396
4119.14,-67.440
4119.63,-67.143
4120.12,-67.643
4120.61,-66.595
4121.09,-67.273
4121.58,-66.481
4122.07,-66.884
4122.56,-66.462
4123.05,-66.393
4123.54,-67.164
4124.02,-65.885
4124.51,-66.318
4125.00,-66.494
4125.49,-65.495
4125.98,-64.448
4126.46,-66.611
4126.95,-67.173
4127.44,-66.032
4127.93,-65.950
4128.42,-67.716
4128.91,-65.596
4129.39,-67.429
4129.88,-66.718
4130.37,-67.039
4130.86,-65.749
4131.35,-66.931
4131.84,-66.744
4132.32,-66.694
4132.81,-66.389
4133.30,-65.666
4133.79,-64.953
4134.28,-67.517
4134.77,-66.497
4135.25,-66.157
4135.74,-66.934
4136.23,-65.200
4136.72,-66.224
4137.21,-65.555
4137.70,-65.618
4138.18,-65.168
4138.67,-66.201
4139.16,-66.841
4139.65,-67.457
4140.14,-67.374
4140.62,-66.655
4141.11,-66.492
4141.60,-66.417
4142.09,-66.677
4142.58,-65.778
4143.07,-66.633
4143.55,-67.249
4144.04,-66.653
4144.53,-66.390
4145.02,-67.073
4145.51,-67.273
4146.00,-66.947
4146.48,-67.943
4146.97,-67.203
4147.46,-66.506
4147.95,-67.231
4148.44,-65.583
4148.93,-66.492
4149.41,-66.402
4149.90,-67.586
4150.39,-65.970
4150.88,-66.959
4151.37,-65.919
4151.86,-66.074
4152.34,-66.945
4152.83,-67.012
4153.32,-66.217
4153.81,-66.015
4154.30,-67.594
4154.79,-67.815
4155.27,-66.650
4155.76,-65.388
4156.25,-65.276
4156.74,-67.946
4157.23,-68.482
4157.71,-68.073
4158.20,-65.194
4158.69,-65.550
4159.18,-65.972
4159.67,-65.523
4160.16,-66.948
4160.64,-65.573
4161.13,-66.764
4161.62,-65.556
4162.11,-64.929
4162.60,-64.324
4163.09,-65.710
4163.57,-65.846
4164.06,-66.666
4164.55,-66.090
4165.04,-66.490
4165.53,-68.157
4166.02,-66.354
4166.50,-68.016
4166.99,-67.970
4167.48,-66.926
4167.97,-65.929
4168.46,-66.705
4168.95,-67.869
4169.43,-66.293
4169.92,-65.868
4170.41,-64.228
4170.90,-65.237
4171.39,-65.800
4171.88,-66.839
4172.36,-66.421
4172.85,-66.281
4173.34,-66.200
4173.83,-65.344
4174.32,-66.119
4174.80,-66.221
4175.29,-66.760
4175.78,-65.342
4176.27,-64.476
4176.76,-64.805
4177.25,-63.820
4177.73,-64.498
4178.22,-66.094
4178.71,-67.318
4179.20,-66.893
4179.69,-66.587
4180.18,-65.801
4180.66,-65.810
4181.15,-65.994
4181.64,-65.740
4182.13,-64.977
4182.62,-64.828
4183.11,-65.338
4183.59,-65.629
4184.08,-64.374
4184.57,-64.762
4185.06,-64.467
4185.55,-64.604
4186.04,-65.530
4186.52,-65.080
4187.01,-65.531
4187.50,-66.619
4187.99,-65.070
4188.48,-66.379
4188.96,-65.287
4189.45,-63.889
4189.94,-64.843
4190.43,-65.463
4190.92,-65.003
4191.41,-62.397
4191.89,-63.294
4192.38,-63.498
4192.87,-64.682
4193.36,-63.216
4193.85,-64.404
4194.34,-64.564
4194.82,-65.174
4195.31,-64.534
4195.80,-65.217
4196.29,-63.928
4196.78,-63.707
4197.27,-63.537
4197.75,-63.993
4198.24,-64.429
4198.73,-64.894
4199.22,-63.751
4199.71,-64.712
4200.20,-65.110
4200.68,-65.812
4201.17,-65.280
4201.66,-64.522
4202.15,-63.387
4202.64,-63.764
4203.12,-64.533
4203.61,-65.061
4204.10,-64.600
4204.59,-65.141
4205.08,-64.593
4205.57,-63.184
4206.05,-65.074
4206.54,-64.063
4207.03,-64.168
4207.52,-63.049
4208.01,-65.043
4208.50,-63.153
4208.98,-63.150
4209.47,-64.530
4209.96,-63.117
4210.45,-64.215
4210.94,-63.448
4211.43,-62.354
4211.91,-64.268
4212.40,-65.698
4212.89,-66.364
4213.38,-65.452
4213.87,-64.106
4214.36,-65.526
4214.84,-64.873
4215.33,-64.028
4215.82,-64.146
4216.31,-63.843
4216.80,-64.210
4217.29,-64.134
4217.77,-64.565
4218.26,-64.062
4218.75,-62.770
4219.24,-62.364
4219.73,-64.864
4220.21,-65.339
4220.70,-65.454
4221.19,-63.725
4221.68,-63.513
4222.17,-63.613
4222.66,-62.031
4223.14,-64.123
4223.63,-62.853
4224.12,-63.909
4224.61,-63.630
4225.10,-62.669
4225.59,-64.920
4226.07,-62.979
4226.56,-63.225
4227.05,-64.213
4227.54,-63.685
4228.03,-63.201
4228.52,-63.272
4229.00,-65.241
4229.49,-64.444
4229.98,-62.503
4230.47,-63.310
4230.96,-62.965
4231.45,-63.230
4231.93,-62.397
4232.42,-62.950
4232.91,-63.844
4233.40,-62.452
4233.89,-62.983
4234.38,-64.116
4234.86,-61.825
4235.35,-64.070
4235.84,-63.579
4236.33,-62.828
4236.82,-63.359
4237.30,-62.833
4237.79,-62.911
4238.28,-62.690
4238.77,-62.135
4239.26,-62.969
4239.75,-62.806
4240.23,-62.791
4240.72,-61.727
4241.21,-62.218
4241.70,-61.771
4242.19,-62.251
4242.68,-61.399
4243.16,-63.849
4243.65,-62.190
4244.14,-62.043
4244.63,-61.355
4245.12,-63.405
4245.61,-63.507
4246.09,-61.600
4246.58,-62.098
4247.07,-62.232
4247.56,-62.465
4248.05,-59.904
4248.54,-60.830
4249.02,-63.325
4249.51,-62.647
4250.00,-62.425
4250.49,-62.122
4250.98,-61.972
4251.46,-61.768
4251.95,-60.651
4252.44,-63.243
4252.93,-62.500
4253.42,-59.845
4253.91,-61.762
4254.39,-62.384
4254.88,-61.701
4255.37,-62.680
4255.86,-61.858
4256.35,-63.032
4256.84,-61.580
4257.32,-61.464
4257.81,-61.343
4258.30,-61.310
4258.79,-60.743
4259.28,-60.402
4259.77,-62.026
4260.25,-62.083
4260.74,-59.777
4261.23,-60.195
4261.72,-59.982
4262.21,-60.728
4262.70,-61.753
4263.18,-61.302
4263.67,-61.206
4264.16,-60.044
4264.65,-60.908
4265.14,-61.487
4265.62,-60.917
4266.11,-61.246
4266.60,-60.865
4267.09,-60.718
4267.58,-60.740
4268.07,-61.497
4268.55,-61.842
4269.04,-61.548
4269.53,-60.531
4270.02,-59.130
4270.51,-59.572
4271.00,-59.198
4271.48,-59.956
4271.97,-58.480
4272.46,-58.530
4272.95,-58.326
4273.44,-60.710
4273.93,-59.372
4274.41,-58.640
4274.90,-58.423
4275.39,-60.648
4275.88,-59.775
4276.37,-59.034
4276.86,-59.875
4277.34,-60.342
4277.83,-58.059
4278.32,-58.913
4278.81,-59.499
4279.30,-59.384
4279.79,-58.879
4280.27,-57.721
4280.76,-59.508
4281.25,-59.113
4281.74,-59.980
4282.23,-60.143
4282.71,-59.749
4283.20,-58.513
4283.69,-59.941
4284.18,-60.537
4284.67,-59.012
4285.16,-61.845
4285.64,-58.914
4286.13,-60.118
4286.62,-60.099
4287.11,-59.049
4287.60,-59.082
4288.09,-59.091
4288.57,-58.918
4289.06,-59.197
4289.55,-59.785
4290.04,-59.803
4290.53,-58.346
4291.02,-57.896
4291.50,-58.065
4291.99,-57.973
4292.48,-57.188
4292.97,-58.379
4293.46,-57.815
4293.95,-57.438
4294.43,-59.333
4294.92,-59.106
4295.41,-58.395
4295.90,-59.161
4296.39,-58.532
4296.88,-59.137
4297.36,-57.740
4297.85,-58.007
4298.34,-58.348
4298.83,-58.247
4299.32,-58.113
4299.80,-58.724
4300.29,-56.433
4300.78,-57.879
4301.27,-57.229
4301.76,-58.517
4302.25,-55.739
4302.73,-58.926
4303.22,-58.262
4303.71,-57.898
4304.20,-56.716
4304.69,-55.818
4305.18,-57.119
4305.66,-57.179
4306.15,-55.523
4306.64,-56.355
4307.13,-56.157
4307.62,-55.674
4308.11,-57.705
4308.59,-57.839
4309.08,-55.878
4309.57,-56.033
4310.06,-56.352
4310.55,-56.662
4311.04,-57.245
4311.52,-56.691
4312.01,-56.789
4312.50,-56.222
4312.99,-55.862
4313.48,-56.114
4313.96,-54.217
4314.45,-56.196
4314.94,-55.885
4315.43,-55.996
4315.92,-56.881
4316.41,-55.461
4316.89,-56.216
4317.38,-56.548
4317.87,-56.814
4318.36,-55.773
4318.85,-55.185
4319.34,-54.713
4319.82,-56.928
4320.31,-54.954
4320.80,-53.323
4321.29,-55.122
4321.78,-56.165
4322.27,-56.010
4322.75,-55.168
4323.24,-54.804
4323.73,-54.512
4324.22,-53.758
4324.71,-54.764
4325.20,-55.089
4325.68,-53.955
4326.17,-55.021
4326.66,-53.277
4327.15,-54.912
4327.64,-55.054
4328.12,-55.744
4328.61,-54.698
4329.10,-54.519
4329.59,-54.522
4330.08,-54.985
4330.57,-53.557
4331.05,-53.198
4331.54,-54.150
4332.03,-53.813
4332.52,-53.172
4333.01,-52.228
4333.50,-55.166
4333.98,-53.891
4334.47,-54.568
4334.96,-53.474
4335.45,-54.610
4335.94,-52.320
4336.43,-55.197
4336.91,-54.965
4337.40,-53.186
4337.89,-52.198
4338.38,-53.195
4338.87,-54.315
4339.36,-53.293
4339.84,-53.905
4340.33,-53.801
4340.82,-54.533
4341.31,-54.974
4341.80,-52.713
4342.29,-53.101
4342.77,-53.602
4343.26,-54.235
4343.75,-52.386
4344.24,-51.746
4344.73,-53.149
4345.21,-53.249
4345.70,-53.897
4346.19,-52.747
4346.68,-53.058
4347.17,-51.933
4347.66,-53.428
4348.14,-52.702
4348.63,-54.155
4349.12,-52.176
4349.61,-53.899
4350.10,-52.450
4350.59,-53.475
4351.07,-53.178
4351.56,-56.065
4352.05,-54.805
4352.54,-53.185
4353.03,-53.604
4353.52,-51.755
4354.00,-52.983
4354.49,-52.815
4354.98,-53.903
4355.47,-54.349
4355.96,-50.660
4356.45,-53.817
4356.93,-55.424
4357.42,-53.373
4357.91,-53.773
4358.40,-53.284
4358.89,-53.322
4359.38,-52.564
4359.86,-53.990
4360.35,-52.540
4360.84,-53.966
4361.33,-53.481
4361.82,-53.714
4362.30,-53.825
4362.79,-53.887
4363.28,-53.812
4363.77,-53.764
4364.26,-54.224
4364.75,-52.821
4365.23,-54.852
4365.72,-54.367
4366.21,-52.997
4366.70,-53.391
4367.19,-52.201
4367.68,-52.643
4368.16,-53.585
4368.65,-54.296
4369.14,-54.460
4369.63,-53.676
4370.12,-54.664
4370.61,-53.072
4371.09,-52.738
4371.58,-53.560
4372.07,-54.778
4372.56,-52.406
4373.05,-53.486
4373.54,-54.862
4374.02,-53.912
4374.51,-54.023
4375.00,-53.477
4375.49,-55.403
4375.98,-53.584
4376.46,-54.514
4376.95,-54.675
4377.44,-54.515
4377.93,-53.853
4378.42,-53.817
4378.91,-55.853
4379.39,-55.413
4379.88,-53.061
4380.37,-55.858
4380.86,-54.496
4381.35,-56.322
4381.84,-55.291
4382.32,-55.036
4382.81,-55.529
4383.30,-55.193
4383.79,-54.061
4384.28,-53.774
4384.77,-56.945
4385.25,-55.212
4385.74,-55.588
4386.23,-54.862
4386.72,-56.181
4387.21,-55.988
4387.70,-55.031
4388.18,-55.270
4388.67,-55.927
4389.16,-54.904
4389.65,-56.384
4390.14,-58.119
4390.62,-54.764
4391.11,-54.999
4391.60,-56.800
4392.09,-54.566
4392.58,-54.230
4393.07,-56.286
4393.55,-54.115
4394.04,-55.488
4394.53,-55.371
4395.02,-56.962
4395.51,-56.217
4396.00,-56.376
4396.48,-55.979
4396.97,-56.590
4397.46,-55.500
4397.95,-54.471
4398.44,-57.581
4398.93,-55.730
4399.41,-56.041
4399.90,-55.613
4400.39,-56.144
4400.88,-56.308
4401.37,-54.860
4401.86,-56.763
4402.34,-57.023
4402.83,-55.965
4403.32,-55.235
4403.81,-57.976
4404.30,-56.755
4404.79,-57.438
4405.27,-56.270
4405.76,-56.559
4406.25,-57.422
4406.74,-55.603
4407.23,-58.018
4407.71,-56.726
4408.20,-56.342
4408.69,-56.264
4409.18,-58.055
4409.67,-55.894
4410.16,-57.170
4410.64,-57.125
4411.13,-56.467
4411.62,-56.516
4412.11,-56.219
4412.60,-56.823
4413.09,-58.848
4413.57,-58.106
4414.06,-57.531
4414.55,-57.424
4415.04,-58.066
4415.53,-58.908
4416.02,-58.179
4416.50,-58.648
4416.99,-58.041
4417.48,-58.834
4417.97,-56.071
4418.46,-57.308
4418.95,-58.531
4419.43,-59.305
