Frequency (Hz),FFT Magnitude (dB)
2106.93,-75.891
2107.18,-75.647
2107.42,-75.379
2107.67,-76.269
2107.91,-76.437
2108.15,-75.253
2108.40,-77.363
2108.64,-76.771
2108.89,-76.281
2109.13,-77.567
2109.38,-77.982
2109.62,-76.580
2109.86,-76.845
2110.11,-78.726
2110.35,-76.030
2110.60,-75.920
2110.84,-78.877
2111.08,-77.567
2111.33,-75.667
2111.57,-76.813
2111.82,-75.756
2112.06,-74.951
2112.30,-74.642
2112.55,-74.742
2112.79,-75.784
2113.04,-76.110
2113.28,-76.195
2113.53,-75.846
2113.77,-74.001
2114.01,-73.509
2114.26,-77.503
2114.50,-77.151
2114.75,-75.365
2114.99,-73.926
2115.23,-72.626
2115.48,-74.145
2115.72,-76.009
2115.97,-74.629
2116.21,-75.870
2116.46,-75.195
2116.70,-75.294
2116.94,-75.014
2117.19,-75.558
2117.43,-74.128
2117.68,-75.439
2117.92,-75.026
2118.16,-76.632
2118.41,-75.027
2118.65,-75.120
2118.90,-77.034
2119.14,-76.040
2119.38,-74.409
2119.63,-76.774
2119.87,-72.610
2120.12,-74.436
2120.36,-76.291
2120.61,-74.744
2120.85,-75.793
2121.09,-73.403
2121.34,-75.367
2121.58,-75.454
2121.83,-76.270
2122.07,-74.314
2122.31,-74.430
2122.56,-73.507
2122.80,-75.423
2123.05,-78.369
2123.29,-77.741
2123.54,-75.084
2123.78,-73.963
2124.02,-76.671
2124.27,-77.695
2124.51,-75.695
2124.76,-74.357
2125.00,-75.469
2125.24,-75.336
2125.49,-74.826
2125.73,-73.898
2125.98,-75.095
2126.22,-76.557
2126.46,-76.928
2126.71,-77.645
2126.95,-76.637
2127.20,-76.729
2127.44,-74.863
2127.69,-77.110
2127.93,-75.497
2128.17,-75.367
2128.42,-76.256
2128.66,-73.963
2128.91,-73.894
2129.15,-74.827
2129.39,-73.258
2129.64,-75.997
2129.88,-76.731
2130.13,-73.338
2130.37,-73.597
2130.62,-74.421
2130.86,-73.722
2131.10,-75.866
2131.35,-74.888
2131.59,-75.283
2131.84,-75.441
2132.08,-74.342
2132.32,-74.257
2132.57,-75.599
2132.81,-76.947
2133.06,-75.496
2133.30,-76.220
2133.54,-75.863
2133.79,-75.837
2134.03,-77.549
2134.28,-74.419
2134.52,-74.791
2134.77,-74.284
2135.01,-75.497
2135.25,-73.157
2135.50,-74.721
2135.74,-76.071
2135.99,-74.872
2136.23,-73.553
2136.47,-74.004
2136.72,-74.904
2136.96,-76.880
2137.21,-76.037
2137.45,-74.261
2137.70,-74.971
2137.94,-76.663
2138.18,-74.946
2138.43,-73.540
2138.67,-74.704
2138.92,-74.202
2139.16,-72.949
2139.40,-77.123
2139.65,-74.051
2139.89,-75.478
2140.14,-75.751
2140.38,-74.494
2140.62,-76.491
2140.87,-75.267
2141.11,-74.278
2141.36,-72.932
2141.60,-75.353
2141.85,-76.646
2142.09,-75.736
2142.33,-73.305
2142.58,-72.556
2142.82,-74.780
2143.07,-73.582
2143.31,-73.774
2143.55,-72.724
2143.80,-75.478
2144.04,-75.608
2144.29,-76.120
2144.53,-75.580
2144.78,-74.506
2145.02,-74.712
2145.26,-75.819
2145.51,-74.270
2145.75,-76.154
2146.00,-74.663
2146.24,-74.466
2146.48,-72.938
2146.73,-74.886
2146.97,-72.364
2147.22,-72.371
2147.46,-74.666
2147.71,-74.889
2147.95,-74.637
2148.19,-76.535
2148.44,-74.450
2148.68,-74.057
2148.93,-73.645
2149.17,-75.085
2149.41,-75.098
2149.66,-74.857
2149.90,-72.869
2150.15,-74.395
2150.39,-71.703
2150.63,-74.834
2150.88,-75.747
2151.12,-72.012
2151.37,-76.137
2151.61,-73.734
2151.86,-75.274
2152.10,-73.448
2152.34,-74.250
2152.59,-74.902
2152.83,-73.870
2153.08,-75.987
2153.32,-75.827
2153.56,-73.873
2153.81,-75.857
2154.05,-72.898
2154.30,-73.432
2154.54,-75.699
2154.79,-74.035
2155.03,-74.554
2155.27,-73.986
2155.52,-75.953
2155.76,-72.876
2156.01,-75.379
2156.25,-76.858
2156.49,-75.158
2156.74,-73.762
2156.98,-72.846
2157.23,-75.261
2157.47,-75.393
2157.71,-74.856
2157.96,-74.065
2158.20,-74.230
2158.45,-74.929
2158.69,-74.172
2158.94,-73.370
2159.18,-72.870
2159.42,-73.591
2159.67,-75.863
2159.91,-74.585
2160.16,-76.069
2160.40,-71.861
2160.64,-73.069
2160.89,-72.206
2161.13,-73.917
2161.38,-73.638
2161.62,-76.095
2161.87,-73.201
2162.11,-72.634
2162.35,-72.457
2162.60,-73.109
2162.84,-71.660
2163.09,-73.802
2163.33,-73.850
2163.57,-74.134
2163.82,-75.624
2164.06,-75.807
2164.31,-75.029
2164.55,-73.266
2164.79,-73.993
2165.04,-72.257
2165.28,-73.635
2165.53,-75.643
2165.77,-72.753
2166.02,-77.091
2166.26,-72.473
2166.50,-73.264
2166.75,-72.271
2166.99,-73.536
2167.24,-72.704
2167.48,-72.868
2167.72,-74.095
2167.97,-73.111
2168.21,-72.429
2168.46,-75.280
2168.70,-71.711
2168.95,-72.215
2169.19,-73.962
2169.43,-72.147
2169.68,-74.731
2169.92,-72.077
2170.17,-73.077
2170.41,-75.649
2170.65,-73.661
2170.90,-74.456
2171.14,-73.530
2171.39,-74.729
2171.63,-72.393
2171.88,-72.243
2172.12,-73.069
2172.36,-73.220
2172.61,-74.703
2172.85,-74.486
2173.10,-73.781
2173.34,-74.348
2173.58,-72.309
2173.83,-72.651
2174.07,-71.482
2174.32,-74.826
2174.56,-72.307
2174.80,-73.755
2175.05,-74.539
2175.29,-72.959
2175.54,-70.298
2175.78,-73.188
2176.03,-73.815
2176.27,-73.946
2176.51,-70.650
2176.76,-74.762
2177.00,-74.414
2177.25,-72.529
2177.49,-73.433
2177.73,-73.666
2177.98,-73.426
2178.22,-74.493
2178.47,-71.708
2178.71,-74.326
2178.96,-75.370
2179.20,-71.747
2179.44,-76.197
2179.69,-71.898
2179.93,-73.032
2180.18,-73.131
2180.42,-73.237
2180.66,-73.267
2180.91,-72.968
2181.15,-71.769
2181.40,-72.531
2181.64,-70.140
2181.88,-72.449
2182.13,-71.781
2182.37,-72.885
2182.62,-72.817
2182.86,-72.816
2183.11,-72.688
2183.35,-72.453
2183.59,-72.425
2183.84,-73.328
2184.08,-72.278
2184.33,-71.287
2184.57,-72.019
2184.81,-74.481
2185.06,-74.154
2185.30,-72.862
2185.55,-71.776
2185.79,-72.675
2186.04,-71.867
2186.28,-73.060
2186.52,-74.140
2186.77,-73.163
2187.01,-71.924
2187.26,-73.171
2187.50,-73.843
2187.74,-72.283
2187.99,-73.734
2188.23,-73.830
2188.48,-73.755
2188.72,-72.476
2188.96,-72.232
2189.21,-72.824
2189.45,-70.811
2189.70,-71.072
2189.94,-70.772
2190.19,-72.508
2190.43,-73.443
2190.67,-72.535
2190.92,-73.011
2191.16,-71.817
2191.41,-72.443
2191.65,-71.857
2191.89,-72.415
2192.14,-72.827
2192.38,-70.437
2192.63,-72.198
2192.87,-72.592
2193.12,-73.913
2193.36,-69.806
2193.60,-72.929
2193.85,-73.164
2194.09,-73.051
2194.34,-72.258
2194.58,-71.752
2194.82,-69.699
2195.07,-71.141
2195.31,-74.856
2195.56,-74.855
2195.80,-75.012
2196.04,-73.762
2196.29,-71.521
2196.53,-71.763
2196.78,-70.592
2197.02,-70.447
2197.27,-74.076
2197.51,-70.368
2197.75,-71.533
2198.00,-72.380
2198.24,-71.228
2198.49,-71.489
2198.73,-72.058
2198.97,-71.145
2199.22,-69.284
2199.46,-71.563
2199.71,-74.640
2199.95,-71.361
2200.20,-71.536
2200.44,-72.314
2200.68,-71.106
2200.93,-74.426
2201.17,-71.969
2201.42,-71.305
2201.66,-71.274
2201.90,-70.137
2202.15,-71.967
2202.39,-71.258
2202.64,-72.859
2202.88,-71.424
2203.12,-69.010
2203.37,-73.022
2203.61,-70.568
2203.86,-72.543
2204.10,-70.164
2204.35,-71.653
2204.59,-74.121
2204.83,-74.260
2205.08,-73.675
2205.32,-70.471
2205.57,-70.862
2205.81,-71.028
2206.05,-70.388
2206.30,-72.696
2206.54,-70.493
2206.79,-72.429
2207.03,-73.278
2207.28,-69.682
2207.52,-70.096
2207.76,-74.083
2208.01,-74.213
2208.25,-73.031
2208.50,-70.772
2208.74,-70.847
2208.98,-70.372
2209.23,-72.668
2209.47,-72.077
2209.72,-72.841
2209.96,-71.348
2210.21,-70.496
2210.45,-72.162
2210.69,-69.124
2210.94,-70.400
2211.18,-69.023
2211.43,-71.264
2211.67,-70.242
2211.91,-70.706
2212.16,-72.191
2212.40,-72.705
2212.65,-73.603
2212.89,-70.774
2213.13,-70.533
2213.38,-69.935
2213.62,-70.883
2213.87,-69.112
2214.11,-72.389
2214.36,-70.292
2214.60,-72.904
2214.84,-70.254
2215.09,-70.603
2215.33,-70.274
2215.58,-69.998
2215.82,-72.633
2216.06,-74.024
2216.31,-72.635
2216.55,-69.653
2216.80,-70.313
2217.04,-70.677
2217.29,-72.241
2217.53,-69.655
2217.77,-70.532
2218.02,-71.357
2218.26,-73.084
2218.51,-71.509
2218.75,-73.540
2218.99,-68.687
2219.24,-70.809
2219.48,-68.948
2219.73,-70.805
2219.97,-70.688
2220.21,-69.078
2220.46,-70.377
2220.70,-69.257
2220.95,-68.707
2221.19,-68.436
2221.44,-70.301
2221.68,-70.352
2221.92,-69.374
2222.17,-70.992
2222.41,-71.522
2222.66,-69.519
2222.90,-70.139
2223.14,-69.828
2223.39,-68.358
2223.63,-69.694
2223.88,-68.276
2224.12,-70.697
2224.37,-68.915
2224.61,-71.057
2224.85,-68.750
2225.10,-70.595
2225.34,-68.149
2225.59,-71.012
2225.83,-67.840
2226.07,-68.743
2226.32,-69.534
2226.56,-70.115
2226.81,-66.954
2227.05,-68.678
2227.29,-68.042
2227.54,-69.153
2227.78,-72.283
2228.03,-71.975
2228.27,-69.545
2228.52,-68.651
2228.76,-70.359
2229.00,-70.427
2229.25,-68.330
2229.49,-67.674
2229.74,-70.109
2229.98,-69.324
2230.22,-68.449
2230.47,-67.530
2230.71,-67.879
2230.96,-70.217
2231.20,-68.384
2231.45,-69.671
2231.69,-69.681
2231.93,-68.963
2232.18,-69.715
2232.42,-69.709
2232.67,-67.768
2232.91,-68.935
2233.15,-70.523
2233.40,-68.969
2233.64,-68.380
2233.89,-69.915
2234.13,-68.439
2234.38,-71.384
2234.62,-69.635
2234.86,-69.731
2235.11,-67.713
2235.35,-65.943
2235.60,-67.471
2235.84,-68.606
2236.08,-68.374
2236.33,-66.854
2236.57,-68.476
2236.82,-70.040
2237.06,-67.881
2237.30,-67.534
2237.55,-66.652
2237.79,-66.035
2238.04,-69.186
2238.28,-67.608
2238.53,-66.563
2238.77,-65.867
2239.01,-66.557
2239.26,-68.605
2239.50,-65.204
2239.75,-65.294
2239.99,-67.278
2240.23,-67.192
2240.48,-66.340
2240.72,-68.095
2240.97,-67.182
2241.21,-66.624
2241.46,-66.628
2241.70,-67.798
2241.94,-66.581
2242.19,-68.027
2242.43,-68.646
2242.68,-66.617
2242.92,-69.854
2243.16,-67.705
2243.41,-66.444
2243.65,-68.125
2243.90,-67.127
2244.14,-69.034
2244.38,-66.268
2244.63,-64.633
2244.87,-68.296
2245.12,-68.723
2245.36,-69.479
2245.61,-67.974
2245.85,-67.359
2246.09,-67.778
2246.34,-66.027
2246.58,-65.850
2246.83,-67.142
2247.07,-67.772
2247.31,-66.086
2247.56,-67.835
2247.80,-66.540
2248.05,-63.957
2248.29,-64.842
2248.54,-63.921
2248.78,-64.796
2249.02,-65.901
2249.27,-65.155
2249.51,-63.709
2249.76,-68.565
2250.00,-65.932
2250.24,-67.105
2250.49,-65.920
2250.73,-69.795
2250.98,-66.029
2251.22,-65.265
2251.46,-65.900
2251.71,-65.759
2251.95,-65.582
2252.20,-67.247
2252.44,-67.395
2252.69,-67.929
2252.93,-67.795
2253.17,-67.509
2253.42,-66.962
2253.66,-65.616
2253.91,-67.989
2254.15,-66.445
2254.39,-66.950
2254.64,-64.551
2254.88,-65.689
2255.13,-67.406
2255.37,-64.848
2255.62,-66.648
2255.86,-66.051
2256.10,-63.964
2256.35,-63.984
2256.59,-65.112
2256.84,-65.589
2257.08,-65.725
2257.32,-65.094
2257.57,-64.562
2257.81,-62.263
2258.06,-62.313
2258.30,-63.760
2258.54,-65.769
2258.79,-64.437
2259.03,-67.140
2259.28,-63.974
2259.52,-65.260
2259.77,-65.993
2260.01,-66.951
2260.25,-66.982
2260.50,-64.135
2260.74,-66.560
2260.99,-62.745
2261.23,-65.536
2261.47,-64.485
2261.72,-66.293
2261.96,-64.258
2262.21,-64.067
2262.45,-62.363
2262.70,-65.305
2262.94,-65.602
2263.18,-62.406
2263.43,-63.329
2263.67,-62.839
2263.92,-62.801
2264.16,-63.074
2264.40,-64.131
2264.65,-62.981
2264.89,-62.828
2265.14,-65.186
2265.38,-65.887
2265.62,-63.557
2265.87,-61.386
2266.11,-62.723
2266.36,-65.958
2266.60,-62.139
2266.85,-63.967
2267.09,-65.039
2267.33,-63.974
2267.58,-62.830
2267.82,-62.956
2268.07,-62.014
2268.31,-63.209
2268.55,-59.007
2268.80,-61.398
2269.04,-63.148
2269.29,-61.696
2269.53,-60.852
2269.78,-64.473
2270.02,-62.084
2270.26,-63.975
2270.51,-62.623
2270.75,-62.823
2271.00,-62.794
2271.24,-60.910
2271.48,-62.916
2271.73,-61.072
2271.97,-60.373
2272.22,-62.822
2272.46,-62.941
2272.71,-64.173
2272.95,-63.644
2273.19,-63.178
2273.44,-60.643
2273.68,-60.639
2273.93,-61.838
2274.17,-61.329
2274.41,-63.522
2274.66,-61.643
2274.90,-62.492
2275.15,-61.598
2275.39,-60.895
2275.63,-60.064
2275.88,-62.186
2276.12,-60.786
2276.37,-62.912
2276.61,-61.977
2276.86,-60.505
2277.10,-61.672
2277.34,-59.625
2277.59,-61.694
2277.83,-60.578
2278.08,-61.521
2278.32,-61.846
2278.56,-62.110
2278.81,-59.542
2279.05,-61.573
2279.30,-57.949
2279.54,-59.289
2279.79,-60.159
2280.03,-60.657
2280.27,-58.314
2280.52,-61.763
2280.76,-60.087
2281.01,-58.100
2281.25,-58.116
2281.49,-60.232
2281.74,-60.229
2281.98,-59.216
2282.23,-60.367
2282.47,-58.236
2282.71,-61.932
2282.96,-59.790
2283.20,-59.744
2283.45,-59.143
2283.69,-60.127
2283.94,-59.960
2284.18,-60.434
2284.42,-60.764
2284.67,-60.445
2284.91,-59.961
2285.16,-62.229
2285.40,-60.701
2285.64,-59.395
2285.89,-59.935
2286.13,-59.286
2286.38,-59.224
2286.62,-59.059
2286.87,-59.637
2287.11,-58.815
2287.35,-59.031
2287.60,-56.904
2287.84,-56.314
2288.09,-59.359
2288.33,-58.781
2288.57,-58.442
2288.82,-58.945
2289.06,-57.494
2289.31,-60.187
2289.55,-57.404
2289.79,-60.795
2290.04,-58.689
2290.28,-55.489
2290.53,-55.517
2290.77,-58.116
2291.02,-57.127
2291.26,-58.045
2291.50,-63.065
2291.75,-57.705
2291.99,-55.758
2292.24,-60.746
2292.48,-55.668
2292.72,-57.730
2292.97,-57.258
2293.21,-55.880
2293.46,-59.651
2293.70,-60.842
2293.95,-58.971
2294.19,-59.573
2294.43,-59.333
2294.68,-57.954
2294.92,-59.732
2295.17,-57.797
2295.41,-58.801
2295.65,-58.146
2295.90,-60.925
2296.14,-58.156
2296.39,-58.859
2296.63,-61.992
2296.88,-57.724
2297.12,-60.366
2297.36,-59.801
2297.61,-55.924
2297.85,-57.198
2298.10,-57.427
2298.34,-58.540
2298.58,-56.838
2298.83,-57.479
2299.07,-58.429
2299.32,-59.203
2299.56,-57.675
2299.80,-57.384
2300.05,-56.795
2300.29,-57.328
2300.54,-59.007
2300.78,-57.226
2301.03,-57.630
2301.27,-56.018
2301.51,-56.651
2301.76,-57.739
2302.00,-60.188
2302.25,-58.758
2302.49,-59.125
2302.73,-56.911
2302.98,-55.505
2303.22,-58.604
2303.47,-58.473
2303.71,-55.714
2303.96,-57.376
2304.20,-56.302
2304.44,-59.529
2304.69,-59.387
2304.93,-58.579
2305.18,-59.709
2305.42,-57.424
2305.66,-58.240
2305.91,-57.185
2306.15,-58.894
2306.40,-56.914
2306.64,-57.867
2306.88,-57.341
2307.13,-58.243
2307.37,-62.812
2307.62,-57.568
2307.86,-59.164
2308.11,-59.778
2308.35,-59.200
2308.59,-58.675
2308.84,-56.786
2309.08,-57.746
2309.33,-58.216
2309.57,-59.348
2309.81,-59.969
2310.06,-59.509
2310.30,-59.694
2310.55,-58.611
2310.79,-58.301
2311.04,-57.906
2311.28,-58.122
2311.52,-56.601
2311.77,-60.587
2312.01,-59.282
2312.26,-59.860
2312.50,-57.410
2312.74,-59.531
2312.99,-58.568
2313.23,-60.510
2313.48,-60.169
2313.72,-57.823
2313.96,-55.953
2314.21,-61.543
2314.45,-61.348
2314.70,-57.544
2314.94,-60.178
2315.19,-59.470
2315.43,-59.882
2315.67,-62.003
2315.92,-59.406
2316.16,-58.652
2316.41,-59.116
2316.65,-60.407
2316.89,-58.269
2317.14,-59.169
2317.38,-58.590
2317.63,-60.609
2317.87,-59.094
2318.12,-58.682
2318.36,-57.358
2318.60,-60.126
2318.85,-59.924
2319.09,-62.314
2319.34,-60.968
2319.58,-57.748
2319.82,-57.922
2320.07,-60.755
2320.31,-61.344
2320.56,-60.623
2320.80,-61.166
2321.04,-60.196
2321.29,-59.456
2321.53,-59.932
2321.78,-58.726
2322.02,-61.624
2322.27,-63.074
2322.51,-61.822
2322.75,-59.943
2323.00,-60.414
2323.24,-60.449
2323.49,-60.273
2323.73,-62.125
2323.97,-61.421
2324.22,-59.682
2324.46,-58.984
2324.71,-59.296
2324.95,-59.098
2325.20,-60.997
2325.44,-60.764
2325.68,-61.953
2325.93,-60.977
2326.17,-59.368
2326.42,-62.511
2326.66,-60.749
2326.90,-61.019
2327.15,-60.036
2327.39,-60.873
2327.64,-61.598
2327.88,-59.711
2328.12,-60.634
2328.37,-61.912
2328.61,-58.957
2328.86,-62.723
2329.10,-60.712
2329.35,-59.693
2329.59,-62.676
2329.83,-62.838
2330.08,-61.942
2330.32,-63.402
2330.57,-63.671
2330.81,-62.721
2331.05,-60.383
2331.30,-62.465
2331.54,-60.409
2331.79,-63.198
2332.03,-64.105
2332.28,-61.070
2332.52,-61.245
2332.76,-64.055
2333.01,-64.259
2333.25,-63.664
2333.50,-60.690
2333.74,-61.443
2333.98,-63.711
2334.23,-60.608
2334.47,-63.905
2334.72,-65.059
2334.96,-63.687
2335.21,-63.403
2335.45,-63.171
2335.69,-62.097
2335.94,-63.571
2336.18,-64.325
2336.43,-61.044
2336.67,-63.745
2336.91,-64.420
2337.16,-61.975
2337.40,-62.532
2337.65,-60.678
2337.89,-61.424
2338.13,-60.430
2338.38,-62.271
2338.62,-63.189
2338.87,-63.998
2339.11,-64.408
2339.36,-64.669
2339.60,-61.167
2339.84,-60.715
2340.09,-64.002
2340.33,-61.501
2340.58,-59.384
2340.82,-61.845
2341.06,-63.277
2341.31,-63.104
2341.55,-62.222
2341.80,-63.481
2342.04,-63.342
2342.29,-63.697
2342.53,-63.415
2342.77,-63.487
2343.02,-63.368
2343.26,-63.066
2343.51,-62.552
2343.75,-65.528
2343.99,-64.745
2344.24,-63.304
2344.48,-64.057
2344.73,-64.769
2344.97,-65.219
2345.21,-66.181
2345.46,-65.391
2345.70,-63.444
2345.95,-64.464
2346.19,-63.322
2346.44,-64.285
2346.68,-64.404
2346.92,-60.702
2347.17,-64.952
2347.41,-63.524
2347.66,-63.532
2347.90,-62.276
2348.14,-65.420
2348.39,-64.931
2348.63,-63.820
2348.88,-62.742
2349.12,-63.636
2349.37,-66.275
2349.61,-63.500
2349.85,-62.904
2350.10,-64.552
2350.34,-64.807
2350.59,-64.160
2350.83,-63.107
2351.07,-63.865
2351.32,-65.775
2351.56,-63.922
2351.81,-63.475
2352.05,-66.380
2352.29,-63.970
2352.54,-64.407
2352.78,-66.412
2353.03,-66.345
2353.27,-67.051
2353.52,-61.930
2353.76,-65.454
2354.00,-64.863
2354.25,-64.907
2354.49,-64.969
2354.74,-67.309
2354.98,-64.943
2355.22,-64.822
2355.47,-66.839
2355.71,-64.160
2355.96,-65.060
2356.20,-65.839
2356.45,-64.618
2356.69,-65.318
2356.93,-66.967
2357.18,-64.211
2357.42,-66.968
2357.67,-67.975
2357.91,-64.957
2358.15,-64.208
2358.40,-66.461
2358.64,-63.451
2358.89,-66.280
2359.13,-67.614
2359.38,-64.413
2359.62,-67.886
2359.86,-64.413
2360.11,-65.990
2360.35,-65.322
2360.60,-65.288
2360.84,-63.901
2361.08,-63.880
2361.33,-63.789
2361.57,-66.259
2361.82,-66.485
2362.06,-66.220
2362.30,-65.537
2362.55,-65.936
2362.79,-65.827
2363.04,-64.467
2363.28,-66.606
2363.53,-64.420
2363.77,-66.484
2364.01,-67.388
2364.26,-67.783
2364.50,-65.703
2364.75,-68.384
2364.99,-66.123
2365.23,-67.205
2365.48,-65.599
2365.72,-65.809
2365.97,-64.260
2366.21,-67.947
2366.46,-65.083
2366.70,-66.429
2366.94,-66.885
2367.19,-67.851
2367.43,-66.348
2367.68,-64.913
2367.92,-66.503
2368.16,-66.094
2368.41,-67.606
2368.65,-65.396
2368.90,-63.771
2369.14,-66.554
2369.38,-66.993
2369.63,-66.827
2369.87,-66.609
2370.12,-66.884
2370.36,-65.145
2370.61,-67.061
2370.85,-67.946
2371.09,-68.402
2371.34,-66.927
2371.58,-66.129
2371.83,-66.364
2372.07,-65.374
2372.31,-65.155
2372.56,-64.966
2372.80,-64.021
2373.05,-67.599
2373.29,-66.144
2373.54,-67.361
2373.78,-66.087
2374.02,-66.403
2374.27,-67.899
2374.51,-66.041
2374.76,-66.630
2375.00,-66.300
2375.24,-66.616
2375.49,-67.876
2375.73,-67.213
2375.98,-67.387
2376.22,-66.776
2376.46,-68.030
2376.71,-68.767
2376.95,-67.541
2377.20,-64.316
2377.44,-65.196
2377.69,-66.119
2377.93,-67.249
2378.17,-64.786
2378.42,-65.835
2378.66,-65.002
2378.91,-66.751
2379.15,-67.519
2379.39,-66.021
2379.64,-68.030
2379.88,-68.056
2380.13,-67.004
2380.37,-67.617
2380.62,-65.997
2380.86,-68.020
2381.10,-68.448
2381.35,-68.594
2381.59,-67.391
2381.84,-66.344
2382.08,-69.444
2382.32,-65.315
2382.57,-66.116
2382.81,-66.673
2383.06,-66.192
2383.30,-69.691
2383.54,-66.968
2383.79,-65.207
2384.03,-66.302
2384.28,-67.310
2384.52,-68.784
2384.77,-67.565
2385.01,-66.818
2385.25,-68.653
2385.50,-67.724
2385.74,-67.869
2385.99,-65.294
2386.23,-67.250
2386.47,-68.710
2386.72,-68.916
2386.96,-69.362
2387.21,-66.681
2387.45,-68.027
2387.70,-66.593
2387.94,-67.570
2388.18,-70.959
2388.43,-65.889
2388.67,-65.425
2388.92,-68.241
2389.16,-68.037
2389.40,-67.773
2389.65,-66.450
2389.89,-67.149
2390.14,-69.530
2390.38,-67.557
2390.62,-67.861
2390.87,-65.168
2391.11,-70.467
2391.36,-69.640
2391.60,-70.576
2391.85,-67.662
2392.09,-68.202
2392.33,-68.932
2392.58,-66.112
2392.82,-65.757
2393.07,-68.373
2393.31,-69.250
2393.55,-67.366
2393.80,-67.824
2394.04,-67.971
2394.29,-68.220
2394.53,-69.188
2394.78,-68.203
2395.02,-67.598
2395.26,-66.766
2395.51,-67.491
2395.75,-67.369
2396.00,-67.620
2396.24,-67.706
2396.48,-68.154
2396.73,-68.115
2396.97,-68.097
2397.22,-68.426
2397.46,-65.868
2397.71,-65.609
2397.95,-66.380
2398.19,-67.322
2398.44,-70.499
2398.68,-67.819
2398.93,-66.117
2399.17,-68.600
2399.41,-68.984
2399.66,-67.222
2399.90,-68.197
2400.15,-68.933
2400.39,-67.987
2400.63,-68.787
2400.88,-67.664
2401.12,-65.509
2401.37,-66.849
2401.61,-66.459
2401.86,-67.082
2402.10,-67.863
2402.34,-67.577
2402.59,-70.103
2402.83,-67.791
2403.08,-66.821
2403.32,-66.817
2403.56,-68.669
2403.81,-66.882
2404.05,-65.436
2404.30,-69.228
2404.54,-68.755
2404.79,-70.755
2405.03,-70.420
2405.27,-70.821
2405.52,-69.410
2405.76,-69.402
2406.01,-70.811
2406.25,-68.260
2406.49,-66.938
2406.74,-68.136
2406.98,-69.263
2407.23,-67.292
2407.47,-68.935
2407.71,-71.962
2407.96,-69.029
2408.20,-68.778
2408.45,-69.819
2408.69,-68.506
2408.94,-66.965
2409.18,-68.637
2409.42,-70.358
2409.67,-65.667
2409.91,-68.450
2410.16,-69.247
2410.40,-68.716
2410.64,-67.583
2410.89,-67.070
2411.13,-71.474
2411.38,-69.965
2411.62,-70.055
2411.87,-71.607
2412.11,-69.601
2412.35,-68.920
2412.60,-69.172
2412.84,-69.091
2413.09,-69.379
2413.33,-69.716
2413.57,-69.126
2413.82,-66.956
2414.06,-67.976
2414.31,-68.057
2414.55,-67.507
2414.79,-68.556
2415.04,-71.624
2415.28,-69.061
2415.53,-67.618
2415.77,-68.953
2416.02,-66.555
2416.26,-68.231
2416.50,-70.007
2416.75,-68.118
2416.99,-68.176
2417.24,-68.473
2417.48,-69.350
2417.72,-69.980
2417.97,-68.441
2418.21,-67.192
2418.46,-68.276
2418.70,-71.055
2418.95,-67.438
2419.19,-69.965
2419.43,-70.941
2419.68,-65.962
2419.92,-68.175
2420.17,-70.923
2420.41,-68.731
2420.65,-66.945
2420.90,-67.592
2421.14,-70.020
2421.39,-70.631
2421.63,-70.707
2421.88,-68.892
2422.12,-68.599
2422.36,-70.694
2422.61,-71.458
2422.85,-70.548
2423.10,-69.189
2423.34,-68.413
2423.58,-67.994
2423.83,-68.490
2424.07,-68.917
2424.32,-68.534
2424.56,-67.820
2424.80,-68.481
2425.05,-69.232
2425.29,-70.438
2425.54,-68.770
2425.78,-68.482
2426.03,-71.184
2426.27,-70.803
2426.51,-69.858
2426.76,-69.922
2427.00,-70.697
2427.25,-68.542
2427.49,-68.922
2427.73,-70.693
2427.98,-66.785
2428.22,-68.412
2428.47,-68.928
2428.71,-69.207
2428.96,-71.469
2429.20,-74.124
2429.44,-68.939
2429.69,-68.366
2429.93,-69.328
2430.18,-70.333
2430.42,-70.035
2430.66,-68.489
2430.91,-70.994
2431.15,-67.979
2431.40,-68.539
2431.64,-68.406
2431.88,-70.154
2432.13,-68.766
2432.37,-67.119
2432.62,-69.470
2432.86,-70.744
2433.11,-68.180
2433.35,-69.019
2433.59,-69.458
2433.84,-68.888
2434.08,-69.663
2434.33,-71.457
2434.57,-73.280
2434.81,-71.480
2435.06,-69.643
2435.30,-69.540
2435.55,-71.257
2435.79,-69.879
2436.04,-71.490
2436.28,-70.390
2436.52,-67.003
2436.77,-72.104
2437.01,-71.380
2437.26,-68.152
2437.50,-70.781
2437.74,-70.965
2437.99,-70.009
2438.23,-69.405
2438.48,-70.460
2438.72,-69.609
2438.96,-71.569
2439.21,-71.484
2439.45,-70.134
2439.70,-69.687
2439.94,-69.914
2440.19,-71.651
2440.43,-68.729
2440.67,-69.494
2440.92,-69.312
2441.16,-68.346
2441.41,-68.635
2441.65,-70.402
2441.89,-70.267
2442.14,-71.809
2442.38,-70.995
2442.63,-69.777
2442.87,-70.241
2443.12,-70.920
2443.36,-68.948
2443.60,-68.867
2443.85,-69.780
2444.09,-68.718
2444.34,-66.955
2444.58,-70.100
2444.82,-67.811
2445.07,-70.748
2445.31,-71.346
2445.56,-70.709
2445.80,-69.446
2446.04,-71.321
2446.29,-68.676
2446.53,-69.100
2446.78,-70.680
2447.02,-68.298
2447.27,-70.987
2447.51,-69.981
2447.75,-68.652
